"Rank","Week","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","7.00","KC","LAC","7","2023-10-22","2","0:42","1","10","(:42) (Shotgun) 15-P.Mahomes pass incomplete short right to 8-J.Ross. PENALTY on KC-8-J.Ross, Offensive Pass Interference, 10 yards, enforced at LAC 11 - No Play.","Box Score"
"","7.00","KC","LAC","7","2023-10-22","3","2:55","3","11","(2:55) (Shotgun) PENALTY on KC-87-T.Kelce, False Start, 5 yards, enforced at KC 19 - No Play.","Box Score"
"","7.00","LAC","KC","7","2023-10-22","4","1:30","2","19","(1:30) (No Huddle, Shotgun) PENALTY on LAC-79-T.Pipkins, False Start, 5 yards, enforced at KC 44 - No Play.","Box Score"
"","7.00","CHI","LV","7","2023-10-22","3","12:20","1","10","(12:20) (Shotgun) PENALTY on CHI-58-D.Wright, False Start, 5 yards, enforced at CHI 12 - No Play.","Box Score"
"","7.00","CHI","LV","7","2023-10-22","4","6:57","2","9","(6:57) 25-D.Evans left end to LV 15 for 12 yards (25-T.Moehrig). PENALTY on CHI-76-T.Jenkins, Offensive Holding, 10 yards, enforced at LV 25.","Box Score"
"","7.00","CHI","LV","7","2023-10-22","4","6:32","2","17","(6:32) (Shotgun) PENALTY on CHI-85-C.Kmet, False Start, 5 yards, enforced at LV 35 - No Play.","Box Score"
"","7.00","PHI","MIA","7","2023-10-22","1","13:03","1","10","(13:03) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to PHI 40 for 6 yards (8-J.Holland). PENALTY on MIA-94-C.Wilkins, Defensive Offside, 5 yards, enforced at PHI 34 - No Play.","Box Score"
"","7.00","MIA","PHI","7","2023-10-22","2","2:14","3","13","(2:14) (Shotgun) PENALTY on MIA-66-L.Cotton, False Start, 5 yards, enforced at MIA 25 - No Play.","Box Score"
"","7.00","PHI","MIA","7","2023-10-22","2","12:10","2","10","(12:10) (Shotgun) 1-J.Hurts pass incomplete short left to 0-D.Swift (34-P.Nickerson). PENALTY on MIA-94-C.Wilkins, Roughing the Passer, 15 yards, enforced at MIA 35 - No Play.","Box Score"
"","7.00","MIA","PHI","7","2023-10-22","3","10:28","4","13","(10:28) (Punt formation) PENALTY on MIA-22-E.Campbell, False Start, 5 yards, enforced at PHI 45 - No Play.","Box Score"
"","7.00","MIA","PHI","7","2023-10-22","4","14:18","2","7","(14:18) (Shotgun) PENALTY on MIA-73-A.Jackson, False Start, 5 yards, enforced at MIA 48 - No Play.","Box Score"
"","7.00","PHI","MIA","7","2023-10-22","4","6:07","3","4","(6:07) (Shotgun) 14-K.Gainwell right guard to PHI 48 for 3 yards (94-C.Wilkins, 21-D.Elliott). PENALTY on MIA-94-C.Wilkins, Defensive Offside, 5 yards, enforced at PHI 45 - No Play.","Box Score"
"","7.00","PIT","LA","7","2023-10-22","1","0:26","3","9","(:26) (Shotgun) 8-K.Pickett pass short middle to 18-D.Johnson pushed ob at LA 8 for 19 yards (37-Q.Lake). LA-2-R.Yeast was injured during the play.  PENALTY on PIT-14-G.Pickens, Illegal Blindside Block, 15 yards, enforced at LA 20.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","3","11:54","3","3","(11:54) (Shotgun) 9-M.Stafford pass incomplete short middle to 89-T.Higbee. PENALTY on PIT-90-T.Watt, Defensive Offside, 5 yards, enforced at LA 32 - No Play.","Box Score"
"","7.00","PIT","LA","7","2023-10-22","3","8:25","2","2","(8:25) 22-N.Harris right tackle to PIT 31 for -2 yards (53-E.Jones). PENALTY on PIT-76-C.Okorafor, Offensive Holding, 10 yards, enforced at PIT 33 - No Play.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","3","5:24","3","1","(5:24) (Shotgun) PENALTY on LA-79-R.Havenstein, False Start, 5 yards, enforced at PIT 47 - No Play.","Box Score"
"","7.00","PIT","LA","7","2023-10-22","4","12:36","1","10","(12:36) (Shotgun) 8-K.Pickett pass short left to 14-G.Pickens to PIT 38 for 18 yards (2-R.Yeast). PENALTY on PIT-14-G.Pickens, Taunting, 15 yards, enforced between downs.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","4","7:20","1","10","(7:20) 9-M.Stafford pass incomplete deep right to 10-C.Kupp. PENALTY on PIT-20-P.Peterson, Illegal Contact, 5 yards, enforced at LA 25 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","1","12:48","3","17","(12:48) (Shotgun) PENALTY on WAS-72-C.Leno, False Start, 5 yards, enforced at WAS 24 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","2","6:10","1","10","(6:10) 8-B.Robinson right tackle to WAS 24 for no gain (93-R.Nunez-Roches). PENALTY on WAS-77-S.Charles, Offensive Holding, 10 yards, enforced at WAS 24 - No Play.","Box Score"
"","7.00","NYG","WAS","7","2023-10-22","2","0:37","3","2","(:37) (Shotgun) 2-T.Taylor scrambles left end to NYG 41 for 1 yard (52-J.Davis). PENALTY on NYG-64-M.Glowinski, Offensive Holding, 10 yards, enforced at NYG 40 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","3","0:07","3","4","(:07) (Shotgun) WAS-77-S.Charles was injured during the play.  PENALTY on WAS-72-C.Leno, False Start, 5 yards, enforced at NYG 42 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","1","7:26","2","5","(7:26) PENALTY on SF-99-J.Kinlaw, Encroachment, 5 yards, enforced at MIN 45 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","1","6:21","1","10","(6:21) (Shotgun) PENALTY on MIN, Delay of Game, 5 yards, enforced at SF 28 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","2","10:51","2","4","(10:51) 31-C.Akers right end to SF 23 for 3 yards (97-N.Bosa). PENALTY on MIN-84-J.Oliver, Offensive Holding, 10 yards, enforced at SF 26 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","3","8:01","2","1","(8:01) PENALTY on MIN-56-G.Bradbury, False Start, 5 yards, enforced at SF 1 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","4","4:47","2","13","(4:47) (Shotgun) 8-K.Cousins pass incomplete deep right to 3-J.Addison. PENALTY on SF-7-C.Ward, Illegal Contact, 5 yards, enforced at MIN 27 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","4","7:43","2","10","(7:43) (Shotgun) 14-S.Howell pass incomplete deep right to 2-D.Brown (37-T.Hawkins). PENALTY on NYG-25-D.Banks, Defensive Holding, 5 yards, enforced at WAS 8 - No Play.","Box Score"
"","7.00","JAX","NO","7","2023-10-19","2","1:47","1","10","(1:47) (Shotgun) PENALTY on JAX-17-E.Engram, False Start, 5 yards, enforced at JAX 46 - No Play.","Box Score"
"","7.00","NO","JAX","7","2023-10-19","3","10:45","2","10","(10:45) (Shotgun) 4-D.Carr pass incomplete short right to 87-F.Moreau (33-D.Lloyd). PENALTY on NO-75-A.Peat, Offensive Holding, 10 yards, enforced at JAX 23 - No Play.","Box Score"
"","7.00","JAX","NO","7","2023-10-19","3","9:49","1","10","(9:49) (Shotgun) PENALTY on JAX-79-L.Fortner, False Start, 5 yards, enforced at JAX 25 - No Play.","Box Score"
"","7.00","NO","JAX","7","2023-10-19","3","0:49","1","4","(:49) (Shotgun) 4-D.Carr pass incomplete short left to 87-F.Moreau. PENALTY on JAX-2-R.Jenkins, Unnecessary Roughness, 2 yards, enforced at JAX 4 - No Play.","Box Score"
"","7.00","JAX","NO","7","2023-10-19","4","9:40","3","11","(9:40) (Shotgun) 16-T.Lawrence pass incomplete deep right to 39-J.Agnew. PENALTY on NO-29-P.Adebo, Defensive Pass Interference, 19 yards, enforced at JAX 25 - No Play.","Box Score"
"","7.00","ARI","SEA","7","2023-10-22","2","9:32","1","10","(9:32) 9-J.Dobbs pass deep right intended for 14-Mi.Wilson INTERCEPTED by 21-D.Witherspoon [97-M.Edwards] at SEA -2. 21-D.Witherspoon to SEA 14 for 16 yards (70-P.Johnson; 85-T.McBride). PENALTY on SEA-53-B.Mafe, Roughing the Passer, 10 yards, enforced at SEA 20 - No Play. Penalty on SEA-56-J.Brooks, Unnecessary Roughness, declined. PENALTY on ARI-74-D.Humphries, Disqualification, 15 yards, enforced between downs.","Box Score"
"","7.00","SEA","ARI","7","2023-10-22","2","7:49","1","10","(7:49) (Shotgun) 7-G.Smith pass incomplete deep right to 16-T.Lockett. PENALTY on ARI-24-S.Thomas, Defensive Holding, 5 yards, enforced at SEA 49 - No Play.","Box Score"
"","7.00","ARI","SEA","7","2023-10-22","2","0:02","4","19","(:02) (Shotgun) PENALTY on ARI-72-H.Froholdt, False Start, 5 yards, enforced at SEA 44 - No Play.","Box Score"
"","7.00","ARI","SEA","7","2023-10-22","3","2:31","1","10","(2:31) PENALTY on SEA-55-D.Jones, Encroachment, 5 yards, enforced at ARI 1 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","1","11:39","2","7","(11:39) 6-B.Mayfield pass incomplete short left [0-L.Carter]. PENALTY on ATL-24-A.Terrell, Defensive Holding, 5 yards, enforced at TB 49 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","1","5:30","2","1","(5:30) (No Huddle, Shotgun) PENALTY on TB-71-M.Feiler, False Start, 5 yards, enforced at ATL 42 - No Play.","Box Score"
"","7.00","ATL","TB","7","2023-10-22","1","2:15","4","4","(2:15) (Punt formation) PENALTY on ATL-29-M.Abernathy, False Start, 5 yards, enforced at ATL 31 - No Play.","Box Score"
"","7.00","ATL","TB","7","2023-10-22","2","3:16","2","8","(3:16) (Shotgun) 9-D.Ridder pass incomplete short middle to 8-K.Pitts. PENALTY on TB-29-C.Izien, Defensive Pass Interference, 10 yards, enforced at TB 48 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","3","12:18","1","10","(12:18) 1-R.White up the middle to TB 42 for 17 yards (27-R.Grant). PENALTY on TB-10-T.Palmer, Offensive Holding, 10 yards, enforced at TB 38.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","4","15:00","2","14","(15:00) (Shotgun) 6-B.Mayfield pass incomplete deep right to 14-C.Godwin. PENALTY on ATL-55-K.Elliss, Illegal Contact, 5 yards, enforced at TB 45 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","4","14:54","1","10","(14:54) 21-K.Vaughn right guard to ATL 47 for 3 yards (72-L.London). PENALTY on TB-69-C.Mauch, Offensive Holding, 10 yards, enforced at 50 - No Play.","Box Score"
"","7.00","ATL","TB","7","2023-10-22","4","6:35","1","7","(6:35) PENALTY on ATL, Delay of Game, 5 yards, enforced at TB 7 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","4","1:09","2","9","(1:09) (No Huddle, Shotgun) 6-B.Mayfield pass incomplete deep middle to 10-T.Palmer. PENALTY on ATL-20-D.Alford, Defensive Pass Interference, 15 yards, enforced at ATL 23 - No Play.","Box Score"
"","7.00","BUF","NE","7","2023-10-22","1","3:35","3","7","(3:35) (Shotgun) 17-J.Allen scrambles up the middle to NE 38 for 1 yard (33-A.Jennings). PENALTY on NE-2-J.Mills, Illegal Contact, 5 yards, enforced at NE 38.","Box Score"
"","7.00","BUF","NE","7","2023-10-22","1","0:06","3","7","(:06) (Shotgun) 17-J.Allen pass short middle to 88-D.Knox for 8 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on BUF-28-L.Murray, Offensive Pass Interference, 10 yards, enforced at NE 8 - No Play.","Box Score"
"","7.00","NE","BUF","7","2023-10-22","2","13:14","4","1","(13:14) (Punt formation) PENALTY on NE-41-B.Schooler, False Start, 4 yards, enforced at NE 34 - No Play.","Box Score"
"","7.00","BUF","NE","7","2023-10-22","3","12:15","1","10","(12:15) (Shotgun) 17-J.Allen pass incomplete short left to 86-D.Kincaid. PENALTY on NE-13-J.Jones, Roughing the Passer, 15 yards, enforced at BUF 45 - No Play.","Box Score"
"","7.00","NE","BUF","7","2023-10-22","4","9:03","1","10","(9:03) PENALTY on NE, Delay of Game, 5 yards, enforced at BUF 18 - No Play.","Box Score"
"","7.00","NE","BUF","7","2023-10-22","4","0:23","1","7","(:23) (Shotgun) 10-M.Jones pass short left to 81-D.Douglas to BUF 1 for 6 yards (47-C.Benford). PENALTY on BUF-47-C.Benford, Defensive Pass Interference, 6 yards, enforced at BUF 7 - No Play.","Box Score"
"","7.00","IND","CLE","7","2023-10-22","1","6:22","1","10","(6:22) (No Huddle, Shotgun) 10-G.Minshew scrambles right end ran ob at CLE 30 for 8 yards (6-J.Owusu-Koramoah). PENALTY on CLE-23-M.Emerson, Defensive Holding, 5 yards, enforced at CLE 30.","Box Score"
"","7.00","CLE","IND","7","2023-10-22","2","2:26","3","9","(2:26) (Shotgun) PENALTY on CLE-55-E.Pocic, False Start, 5 yards, enforced at IND 48 - No Play.","Box Score"
"","7.00","IND","CLE","7","2023-10-22","2","1:34","2","8","(1:34) (Shotgun) PENALTY on IND-75-W.Fries, False Start, 5 yards, enforced at IND 22 - No Play.","Box Score"
"","7.00","IND","CLE","7","2023-10-22","4","5:50","2","10","(5:50) (Shotgun) 10-G.Minshew pass short middle to 11-M.Pittman for 75 yards, TOUCHDOWN. PENALTY on IND-11-M.Pittman, Taunting, 15 yards, enforced between downs.","Box Score"
"","7.00","CLE","IND","7","2023-10-22","4","0:47","3","4","(:47) (Shotgun) 10-P.Walker sacked at IND 26 for -13 yards (45-E.Speed). FUMBLES (45-E.Speed) [45-E.Speed], RECOVERED by IND-99-D.Buckner at IND 39. PENALTY on IND-39-D.Baker, Illegal Contact, 5 yards, enforced at IND 13 - No Play.","Box Score"
"","7.00","CLE","IND","7","2023-10-22","4","0:38","1","8","(:38) (Shotgun) 10-P.Walker pass incomplete short right to 11-D.Peoples-Jones. PENALTY on IND-39-D.Baker, Defensive Pass Interference, 7 yards, enforced at IND 8 - No Play.","Box Score"
"","7.00","BAL","DET","7","2023-10-22","2","4:50","1","10","(4:50) (Shotgun) 35-G.Edwards left tackle to DET 44 for 8 yards (25-W.Harris). PENALTY on BAL-64-T.Linderbaum, Offensive Holding, 10 yards, enforced at BAL 48 - No Play.","Box Score"
"","7.00","BAL","DET","7","2023-10-22","2","2:44","3","1","(2:44) (No Huddle, Shotgun) 8-L.Jackson pass short left to 43-J.Hill to DET 34 for -3 yards (54-A.McNeill). PENALTY on DET-97-A.Hutchinson, Roughing the Passer, 10 yards, enforced at DET 31 - No Play.","Box Score"
"","7.00","DET","BAL","7","2023-10-22","4","15:00","3","19","(15:00) (Shotgun) 16-J.Goff pass short right to 87-S.LaPorta to BAL 45 for 11 yards (26-G.Stone, 50-K.Van Noy). PENALTY on BAL-0-R.Smith, Roughing the Passer, 15 yards, enforced at BAL 45.","Box Score"
"","7.00","GB","DEN","7","2023-10-22","1","2:40","4","7","(2:40) (Shotgun) PENALTY on GB-71-J.Myers, False Start, 5 yards, enforced at DEN 46 - No Play.","Box Score"
"","7.00","GB","DEN","7","2023-10-22","2","13:14","1","10","(13:14) 33-A.Jones left end pushed ob at GB 27 for 2 yards (49-A.Singleton). PENALTY on DEN-56-B.Browning, Defensive Offside, 5 yards, enforced at GB 25 - No Play.","Box Score"
"","7.00","GB","DEN","7","2023-10-22","2","10:14","3","9","(10:14) (Shotgun) PENALTY on DEN-56-B.Browning, Neutral Zone Infraction, 5 yards, enforced at GB 40 - No Play.","Box Score"
"","7.00","DEN","GB","7","2023-10-22","2","8:27","3","5","(8:27) (Shotgun) 3-R.Wilson pass incomplete deep right to 89-B.Johnson. PENALTY on GB-25-K.Nixon, Defensive Pass Interference, 21 yards, enforced at DEN 15 - No Play.","Box Score"
"","7.00","GB","DEN","7","2023-10-22","3","4:37","3","6","(4:37) (Shotgun) 10-J.Love pass incomplete deep left to 9-C.Watson. PENALTY on DEN-2-P.Surtain, Defensive Holding, 5 yards, enforced at DEN 48 - No Play.","Box Score"
"","7.00","GB","DEN","7","2023-10-22","4","14:10","2","5","(14:10) 10-J.Love pass deep left to 88-L.Musgrave to GB 47 for 18 yards (22-K.Jackson). PENALTY on DEN-22-K.Jackson, Disqualification, 15 yards, enforced at GB 47.","Box Score"
"","7.00","GB","DEN","7","2023-10-22","4","9:17","3","2","(9:17) 73-Y.Nijman reported in as eligible.  PENALTY on GB-81-J.Deguara, False Start, 5 yards, enforced at DEN 4 - No Play.","Box Score"
"","7.00","LAC","KC","7","2023-10-22","1","14:08","3","4","(14:08) (No Huddle, Shotgun) 10-J.Herbert pass incomplete short right to 5-J.Palmer [95-C.Jones]. PENALTY on KC-38-L.Sneed, Defensive Pass Interference, 4 yards, enforced at LAC 31 - No Play.","Box Score"
"","7.00","KC","LAC","7","2023-10-22","1","8:21","1","10","(8:21) (Shotgun) 15-P.Mahomes pass incomplete short right. PENALTY on KC-79-D.Smith, Offensive Holding, 10 yards, enforced at LAC 20 - No Play.","Box Score"
"","7.00","KC","LAC","7","2023-10-22","2","0:29","2","23","(:29) (Shotgun) 15-P.Mahomes pass incomplete deep left to 87-T.Kelce. PENALTY on LAC-6-E.Kendricks, Defensive Pass Interference, 23 yards, enforced at LAC 24 - No Play.","Box Score"
"","7.00","LAC","KC","7","2023-10-22","4","12:36","2","10","(12:36) (Shotgun) PENALTY on LAC-12-D.Davis, False Start, 5 yards, enforced at LAC 44 - No Play.","Box Score"
"","7.00","KC","LAC","7","2023-10-22","4","11:51","1","10","(11:51) (Shotgun) 10-I.Pacheco right end to KC 37 for 29 yards (20-D.Marlowe). PENALTY on KC-65-T.Smith, Offensive Holding, 4 yards, enforced at KC 8 - No Play.","Box Score"
"","7.00","LV","CHI","7","2023-10-22","1","3:00","3","7","(3:00) (Shotgun) 7-B.Hoyer pass incomplete short middle to 16-J.Meyers (33-J.Johnson). PENALTY on CHI-33-J.Johnson, Illegal Contact, 5 yards, enforced at LV 28 - No Play.","Box Score"
"","7.00","CHI","LV","7","2023-10-22","2","13:01","1","10","(13:01) (Shotgun) 25-D.Evans right tackle pushed ob at CHI 45 for 15 yards (25-T.Moehrig). PENALTY on CHI-75-L.Borom, Offensive Holding, 10 yards, enforced at CHI 30 - No Play.","Box Score"
"","7.00","LV","CHI","7","2023-10-22","2","3:10","1","10","(3:10) PENALTY on LV-45-Jak.Johnson, False Start, 5 yards, enforced at CHI 24 - No Play.","Box Score"
"","7.00","LV","CHI","7","2023-10-22","2","2:56","1","15","(2:56) 8-J.Jacobs left end to CHI 24 for 5 yards (9-J.Brisker, 49-T.Edmunds). PENALTY on LV-45-Jak.Johnson, Offensive Holding, 10 yards, enforced at CHI 29 - No Play.","Box Score"
"","7.00","LV","CHI","7","2023-10-22","2","2:35","2","25","(2:35) (Shotgun) 7-B.Hoyer pass incomplete deep left to 16-J.Meyers. PENALTY on CHI-29-T.Stevenson, Defensive Pass Interference, 14 yards, enforced at CHI 39 - No Play.","Box Score"
"","7.00","CHI","LV","7","2023-10-22","2","0:59","2","3","(:59) (Shotgun) 25-D.Evans left tackle to LV 45 for 13 yards (41-R.Spillane; 9-T.Wilson). PENALTY on CHI-75-L.Borom, Offensive Holding, 10 yards, enforced at CHI 42 - No Play.","Box Score"
"","7.00","LV","CHI","7","2023-10-22","3","0:39","3","18","(:39) (Shotgun) 7-B.Hoyer pass incomplete deep right to 11-T.Tucker. PENALTY on CHI-33-J.Johnson, Defensive Pass Interference, 46 yards, enforced at LV 39 - No Play.","Box Score"
"","7.00","CHI","LV","7","2023-10-22","4","12:14","1","10","(12:14) (Shotgun) PENALTY on CHI-85-C.Kmet, False Start, 5 yards, enforced at CHI 27 - No Play.","Box Score"
"","7.00","MIA","PHI","7","2023-10-22","1","7:54","1","10","(7:54) (Shotgun) PENALTY on MIA, Delay of Game, 5 yards, enforced at MIA 25 - No Play.","Box Score"
"","7.00","MIA","PHI","7","2023-10-22","1","1:10","3","12","(1:10) (Shotgun) 1-T.Tagovailoa pass short middle to 10-T.Hill for 12 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on MIA-66-L.Cotton, Offensive Holding, 10 yards, enforced at PHI 12 - No Play.","Box Score"
"","7.00","PHI","MIA","7","2023-10-22","2","7:18","3","4","(7:18) (Shotgun) 1-J.Hurts scrambles left end ran ob at PHI 41 for 5 yards (43-A.Van Ginkel). PENALTY on MIA-33-E.Apple, Defensive Holding, 5 yards, enforced at PHI 41.","Box Score"
"","7.00","MIA","PHI","7","2023-10-22","3","11:37","2","10","(11:37) (Shotgun) 1-T.Tagovailoa pass short left to 10-T.Hill ran ob at PHI 32 for 10 yards (24-J.Bradberry). PENALTY on MIA-89-J.Hill, Offensive Holding, 10 yards, enforced at PHI 41.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","1","12:05","3","4","(12:05) (Shotgun) 9-M.Stafford scrambles up the middle to PIT 38 for 3 yards (57-M.Adams). PENALTY on LA-69-K.Dotson, Offensive Holding, 10 yards, enforced at PIT 41 - No Play.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","2","13:06","1","10","(13:06) 9-M.Stafford pass incomplete deep left. PENALTY on LA-9-M.Stafford, Intentional Grounding, 10 yards, enforced at LA 48.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","2","13:01","2","20","(13:01) (Shotgun) 9-M.Stafford pass short right to 10-C.Kupp to LA 48 for 10 yards (50-E.Roberts). PENALTY on LA-65-C.Shelton, Offensive Holding, 10 yards, enforced at LA 38 - No Play.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","2","9:24","2","4","(9:24) (Shotgun) 9-M.Stafford pass incomplete short left to 10-C.Kupp [95-K.Benton]. PENALTY on PIT-34-C.Sullivan, Defensive Holding, 5 yards, enforced at LA 45 - No Play.","Box Score"
"","7.00","PIT","LA","7","2023-10-22","2","4:00","3","7","(4:00) (Shotgun) 8-K.Pickett pass incomplete short left [0-B.Young]. PENALTY on PIT-8-K.Pickett, Intentional Grounding, 16 yards, enforced at PIT 49.","Box Score"
"","7.00","LA","PIT","7","2023-10-22","3","3:14","3","12","(3:14) (Shotgun) PENALTY on PIT-56-A.Highsmith, Neutral Zone Infraction, 5 yards, enforced at PIT 47 - No Play.","Box Score"
"","7.00","PIT","LA","7","2023-10-22","4","8:14","1","10","(8:14) PENALTY on LA, Defensive Too Many Men on Field, 5 yards, enforced at LA 19 - No Play.","Box Score"
"","7.00","NYG","WAS","7","2023-10-22","2","14:31","3","5","(14:31) (No Huddle, Shotgun) 2-T.Taylor scrambles left end pushed ob at WAS 2 for 3 yards (51-D.Mayo). PENALTY on NYG-67-J.Pugh, Offensive Holding, 10 yards, enforced at WAS 5 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","2","9:43","2","2","(9:43) (Shotgun) 14-S.Howell pass deep left intended for 1-J.Dotson INTERCEPTED by 25-D.Banks at NYG 31. 25-D.Banks pushed ob at NYG 37 for 6 yards (82-L.Thomas). PENALTY on WAS-71-A.Wylie, Unnecessary Roughness, 15 yards, enforced at NYG 37.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","2","8:14","3","5","(8:14) (Shotgun) PENALTY on WAS, Delay of Game, 5 yards, enforced at WAS 30 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","3","6:24","1","10","(6:24) (Shotgun) 14-S.Howell pass incomplete short right. PENALTY on WAS-14-S.Howell, Intentional Grounding, 10 yards, enforced at WAS 37.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","3","1:06","1","10","(1:06) (Shotgun) 14-S.Howell pass deep right to 17-T.McLaurin to WAS 37 for 27 yards (25-D.Banks). PENALTY on NYG-29-X.McKinney, Unnecessary Roughness, 15 yards, enforced at WAS 37.","Box Score"
"","7.00","NYG","WAS","7","2023-10-22","4","12:09","3","11","(12:09) (Shotgun) 2-T.Taylor sacked at NYG 9 for -10 yards (sack split by 99-C.Young and 90-M.Sweat). PENALTY on WAS-52-J.Davis, Illegal Contact, 5 yards, enforced at NYG 19 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","4","2:49","1","10","(2:49) (Shotgun) PENALTY on WAS-71-A.Wylie, False Start, 5 yards, enforced at NYG 27 - No Play.","Box Score"
"","7.00","SF","MIN","7","2023-10-23","1","2:49","2","4","(2:49) (Shotgun) PENALTY on SF-85-G.Kittle, False Start, 5 yards, enforced at SF 43 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","2","10:29","2","14","(10:29) (Shotgun) 3-J.Addison pass short right to 32-T.Chandler to SF 9 for 27 yards (7-C.Ward, 31-T.Gipson). PENALTY on MIN-17-K.Osborn, Offensive Pass Interference, 10 yards, enforced at SF 36 - No Play.","Box Score"
"","7.00","SF","MIN","7","2023-10-23","2","6:04","3","2","(6:04) (Shotgun) PENALTY on SF, Delay of Game, 5 yards, enforced at SF 33 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","3","8:42","2","10","(8:42) (Shotgun) 8-K.Cousins pass incomplete deep left to 3-J.Addison. PENALTY on SF-2-D.Lenoir, Defensive Pass Interference, 17 yards, enforced at SF 18 - No Play.","Box Score"
"","7.00","MIN","SF","7","2023-10-23","3","2:08","1","10","(2:08) PENALTY on MIN-86-J.Mundt, False Start, 5 yards, enforced at SF 41 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","1","1:34","2","4","(1:34) (No Huddle, Shotgun) PENALTY on TB-10-T.Palmer, False Start, 5 yards, enforced at TB 40 - No Play.","Box Score"
"","7.00","TB","ATL","7","2023-10-22","3","8:00","1","10","(8:00) (Shotgun) PENALTY on TB-71-M.Feiler, False Start, 1 yard, enforced at TB 3 - No Play.","Box Score"
"","7.00","WAS","NYG","7","2023-10-22","3","4:03","1","10","(4:03) PENALTY on WAS-76-S.Cosmi, False Start, 5 yards, enforced at WAS 17 - No Play.","Box Score"
"","6.00","LAC","DAL","6","2023-10-16","3","15:00","1","10","(15:00) (Shotgun) 10-J.Herbert pass short left to 5-J.Palmer pushed ob at LAC 34 for 9 yards (26-D.Bland). PENALTY on LAC-79-T.Pipkins, Ineligible Downfield Pass, 5 yards, enforced at LAC 25 - No Play.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","4","3:38","4","13","(3:38) (Shotgun) PENALTY on LA-99-A.Donald, Neutral Zone Infraction, 5 yards, enforced at ARI 48 - No Play.","Box Score"
"","6.00","JAX","IND","6","2023-10-15","4","3:14","2","3","(3:14) PENALTY on JAX-85-B.Strange, False Start, 5 yards, enforced at IND 12 - No Play.","Box Score"
"","6.00","KC","DEN","6","2023-10-12","2","12:24","2","5","(12:24) (Shotgun) 15-P.Mahomes pass incomplete deep right [99-Z.Allen]. PENALTY on KC-74-J.Taylor, Offensive Holding, 10 yards, enforced at DEN 42 - No Play.","Box Score"
"","6.00","KC","DEN","6","2023-10-12","2","1:08","3","10","(1:08) (Shotgun) 15-P.Mahomes pass incomplete short right [0-J.Cooper]. PENALTY on KC-15-P.Mahomes, Intentional Grounding, 16 yards, enforced at KC 48. Penalty on KC-79-D.Smith, Offensive Holding, declined.","Box Score"
"","6.00","KC","DEN","6","2023-10-12","4","10:43","3","11","(10:43) (Shotgun) 15-P.Mahomes pass short right to 1-J.McKinnon ran ob at KC 35 for 12 yards (31-J.Simmons). PENALTY on KC-11-M.Valdes-Scantling, Illegal Blindside Block, 15 yards, enforced at KC 32.","Box Score"
"","6.00","ARI","LA","6","2023-10-15","2","7:31","4","1","(7:31) 9-J.Dobbs up the middle to LA 35 for 1 yard (91-K.Turner; 99-A.Donald). PENALTY on ARI-65-E.Wilkinson, Offensive Offside, 4 yards, enforced at LA 36 - No Play.","Box Score"
