"Rank","Week","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","4.00","SEA","NYG","4","2023-10-02","3","14:20","2","5","(14:20) (Shotgun) 7-G.Smith pass short left to 16-T.Lockett to SEA 41 for 8 yards (51-A.Ojulari). PENALTY on SEA-74-J.Curhan, Ineligible Downfield Pass, 5 yards, enforced at SEA 33 - No Play.","Box Score"
"","4.00","SEA","NYG","4","2023-10-02","2","0:38","4","3","(:38) 4-M.Dickson punts 51 yards to NYG 31, Center-41-C.Stoll, fair catch by 22-A.Jackson. PENALTY on NYG-47-C.Brown, Defensive Holding, 5 yards, enforced at SEA 18 - No Play. Penalty on NYG-23-G.Brightwell, Running Into the Kicker, declined.","Box Score"
"","4.00","SEA","NYG","4","2023-10-02","2","11:19","1","10","(11:19) (Shotgun) 26-Z.Charbonnet left tackle to SEA 42 for 4 yards (27-J.Pinnock; 98-D.Davidson). PENALTY on SEA-84-C.Parkinson, Offensive Holding, 10 yards, enforced at SEA 38 - No Play.","Box Score"
"","4.00","SEA","NYG","4","2023-10-02","1","3:38","1","24","(3:38) (Shotgun) 7-G.Smith pass short middle to 16-T.Lockett ran ob at SEA 39 for 21 yards (58-B.Okereke). PENALTY on SEA-14-D.Metcalf, Offensive Holding, 10 yards, enforced at SEA 32.","Box Score"
"","4.00","PHI","WAS","4","2023-10-01","5","4:50","2","6","(4:50) (Shotgun) 1-J.Hurts pass incomplete deep middle [96-J.Smith-Williams]. PENALTY on PHI-1-J.Hurts, Intentional Grounding, 11 yards, enforced at WAS 34.","Box Score"
"","4.00","PHI","WAS","4","2023-10-01","4","1:49","2","4","(1:49) (Shotgun) 1-J.Hurts pass deep right to 11-A.Brown for 28 yards, TOUCHDOWN. PENALTY on PHI-11-A.Brown, Taunting, 15 yards, enforced between downs.","Box Score"
"","4.00","WAS","PHI","4","2023-10-01","4","3:39","3","17","(3:39) (Shotgun) PENALTY on WAS-71-A.Wylie, False Start, 5 yards, enforced at WAS 23 - No Play.","Box Score"
"","4.00","WAS","PHI","4","2023-10-01","4","10:55","3","4","(10:55) (Shotgun) 14-S.Howell scrambles left end pushed ob at 50 for 4 yards (94-J.Sweat). PENALTY on PHI-26-T.Edmunds, Unnecessary Roughness, 15 yards, enforced at 50.","Box Score"
"","4.00","PHI","WAS","4","2023-10-01","3","1:17","3","5","(1:17) (Shotgun) 1-J.Hurts pass incomplete deep right to 11-A.Brown (29-K.Fuller). PENALTY on WAS-29-K.Fuller, Defensive Pass Interference, 5 yards, enforced at WAS 31 - No Play.","Box Score"
"","4.00","PHI","WAS","4","2023-10-01","3","7:24","1","10","(7:24) (Shotgun) 1-J.Hurts pass deep left to 11-A.Brown for 59 yards, TOUCHDOWN. PENALTY on WAS-90-M.Sweat, Roughing the Passer, 1 yard, enforced between downs.","Box Score"
"","4.00","WAS","PHI","4","2023-10-01","2","2:00","3","8","(2:00) (Shotgun) 14-S.Howell pass incomplete deep left to 4-C.Samuel. PENALTY on PHI-24-J.Bradberry, Defensive Pass Interference, 9 yards, enforced at PHI 19 - No Play.","Box Score"
"","4.00","PHI","WAS","4","2023-10-01","2","10:36","4","1","(10:36) 1-J.Hurts up the middle to 50 for 1 yard (57-C.Barton). PENALTY on PHI-69-L.Dickerson, Offensive Offside, 4 yards, enforced at PHI 49 - No Play.","Box Score"
"","4.00","PHI","WAS","4","2023-10-01","1","6:09","2","11","(6:09) (Shotgun) PENALTY on PHI-69-L.Dickerson, False Start, 5 yards, enforced at PHI 43 - No Play.","Box Score"
"","4.00","TB","NO","4","2023-10-01","4","2:00","2","11","(2:00) 21-K.Vaughn right tackle to TB 43 for -2 yards (24-J.Abram). PENALTY on NO-90-B.Bresee, Illegal Use of Hands, 5 yards, enforced at TB 45 - No Play.","Box Score"
"","4.00","NO","TB","4","2023-10-01","4","12:25","3","2","(12:25) (Shotgun) 41-A.Kamara left tackle to NO 39 for 6 yards (91-M.Greene). PENALTY on NO-73-M.Garcia, Offensive Holding, 10 yards, enforced at NO 34.","Box Score"
"","4.00","TB","NO","4","2023-10-01","4","14:10","3","5","(14:10) (Shotgun) PENALTY on TB-83-D.Thompkins, False Start, 5 yards, enforced at NO 35 - No Play.","Box Score"
"","4.00","TB","NO","4","2023-10-01","4","14:55","2","10","(14:55) (Shotgun) 6-B.Mayfield pass incomplete short left. PENALTY on TB-70-R.Hainsey, Ineligible Downfield Pass, 5 yards, enforced at NO 40 - No Play.","Box Score"
"","4.00","NO","TB","4","2023-10-01","3","12:45","1","15","(12:45) 67-L.Young reported in as eligible.  4-D.Carr sacked at NO 38 for -3 yards (7-S.Barrett). PENALTY on TB-7-S.Barrett, Face Mask, 15 yards, enforced at NO 41 - No Play.","Box Score"
"","4.00","NO","TB","4","2023-10-01","3","12:45","1","10","(12:45) PENALTY on NO-78-E.McCoy, False Start, 5 yards, enforced at NO 46 - No Play.","Box Score"
"","4.00","TB","NO","4","2023-10-01","2","5:25","3","4","(5:25) (Shotgun) 6-B.Mayfield pass short middle to 88-C.Otton for 4 yards, TOUCHDOWN [94-C.Jordan]. PENALTY on NO-93-N.Shepherd, Roughing the Passer, 15 yards, enforced between downs.","Box Score"
"","4.00","TB","NO","4","2023-10-01","2","8:02","3","7","(8:02) (Shotgun) 6-B.Mayfield pass incomplete deep right to 13-M.Evans. PENALTY on NO-23-M.Lattimore, Defensive Pass Interference, 8 yards, enforced at NO 23 - No Play.","Box Score"
"","4.00","NO","TB","4","2023-10-01","1","2:16","1","10","(2:16) (Shotgun) 67-L.Young reported in as eligible.  7-T.Hill scrambles right end to NO 41 for 9 yards (98-A.Nelson). PENALTY on NO-74-J.Hurst, Offensive Holding, 10 yards, enforced at NO 32 - No Play.","Box Score"
"","4.00","TB","NO","4","2023-10-01","1","7:05","1","10","(7:05) 6-B.Mayfield pass incomplete short right [97-M.Roach]. PENALTY on TB-6-B.Mayfield, Intentional Grounding, 12 yards, enforced at NO 47.","Box Score"
"","4.00","NO","TB","4","2023-10-01","1","11:32","1","10","(11:32) (Shotgun) 4-D.Carr pass incomplete short left. PENALTY on TB-91-M.Greene, Roughing the Passer, 15 yards, enforced at TB 39 - No Play.","Box Score"
"","4.00","HOU","PIT","4","2023-10-01","4","8:47","1","10","(8:47) PENALTY on HOU-72-G.Christian, False Start, 5 yards, enforced at HOU 25 - No Play.","Box Score"
"","4.00","HOU","PIT","4","2023-10-01","3","1:10","1","10","(1:10) 31-D.Pierce left end to HOU 49 for 7 yards (39-M.Fitzpatrick). PENALTY on HOU-50-K.Green, Offensive Holding, 10 yards, enforced at HOU 45.","Box Score"
"","4.00","PIT","HOU","4","2023-10-01","2","1:15","3","4","(1:15) (Shotgun) 8-K.Pickett pass short left to 14-G.Pickens to HOU 49 for 10 yards (21-S.Nelson). PENALTY on PIT-88-P.Freiermuth, Offensive Pass Interference, 10 yards, enforced at PIT 41 - No Play.","Box Score"
"","4.00","PIT","HOU","4","2023-10-01","2","1:19","3","9","(1:19) (Shotgun) 8-K.Pickett pass incomplete short right to 83-Co.Heyward (0-S.Griffin). PENALTY on HOU-96-M.Collins, Defensive Offside, 5 yards, enforced at PIT 36 - No Play.","Box Score"
"","4.00","HOU","PIT","4","2023-10-01","2","4:26","1","10","(4:26) PENALTY on HOU-9-B.Jordan, False Start, 5 yards, enforced at HOU 20 - No Play.","Box Score"
"","4.00","HOU","PIT","4","2023-10-01","1","10:25","1","1","(10:25) PENALTY on HOU-69-S.Mason, False Start, 4 yards, enforced at PIT 1 - No Play.","Box Score"
"","4.00","DAL","NE","4","2023-10-01","4","10:59","1","10","(10:59) PENALTY on DAL-87-J.Ferguson, False Start, 5 yards, enforced at DAL 37 - No Play.","Box Score"
"","4.00","DAL","NE","4","2023-10-01","2","0:03","1","10","(:03) (Field Goal formation) PENALTY on DAL-71-C.Edoga, False Start, 5 yards, enforced at NE 48 - No Play.","Box Score"
"","4.00","NE","DAL","4","2023-10-01","2","14:19","3","10","(14:19) (Shotgun) PENALTY on NE-71-M.Onwenu, False Start, 5 yards, enforced at 50 - No Play.","Box Score"
"","4.00","NE","DAL","4","2023-10-01","1","6:44","4","1","(6:44) (Field Goal formation) PENALTY on NE, Delay of Game, 5 yards, enforced at DAL 6 - No Play.","Box Score"
"","4.00","CAR","MIN","4","2023-10-01","3","6:11","1","10","(6:11) (Shotgun) 9-B.Young pass incomplete deep left to 17-D.Chark [58-J.Hicks]. PENALTY on MIN-21-A.Evans, Illegal Contact, 5 yards, enforced at MIN 38 - No Play.","Box Score"
"","4.00","CAR","MIN","4","2023-10-01","2","2:50","3","16","(2:50) (Shotgun) PENALTY on CAR, Delay of Game, 5 yards, enforced at CAR 25 - No Play.","Box Score"
"","4.00","CAR","MIN","4","2023-10-01","1","0:16","3","3","(:16) (Shotgun) PENALTY on CAR-88-T.Marshall, False Start, 5 yards, enforced at MIN 3 - No Play.","Box Score"
"","4.00","MIN","CAR","4","2023-10-01","1","11:29","2","2","(11:29) 8-K.Cousins pass short left to 18-J.Jefferson for 2 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on MIN-84-J.Oliver, Offensive Holding, 10 yards, enforced at CAR 2 - No Play.","Box Score"
"","4.00","MIN","CAR","4","2023-10-01","1","12:17","1","10","(12:17) 8-K.Cousins pass incomplete deep middle to 3-J.Addison. PENALTY on CAR-42-S.Franklin, Defensive Pass Interference, 45 yards, enforced at CAR 49 - No Play.","Box Score"
"","4.00","MIA","BUF","4","2023-10-01","4","7:01","3","22","(7:01) (Shotgun) 1-T.Tagovailoa pass short middle to 81-D.Smythe to BUF 31 for 10 yards (58-M.Milano). FUMBLES (58-M.Milano), RECOVERED by BUF-50-G.Rousseau at BUF 32. PENALTY on BUF-56-L.Floyd, Defensive Offside, 5 yards, enforced at BUF 41 - No Play.","Box Score"
"","4.00","MIA","BUF","4","2023-10-01","4","12:51","1","8","(12:51) (No Huddle, Shotgun) 1-T.Tagovailoa pass short left to 17-J.Waddle for 8 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on MIA-74-L.Eichenberg, Ineligible Downfield Pass, 5 yards, enforced at BUF 8 - No Play.","Box Score"
"","4.00","LV","LAC","4","2023-10-01","3","6:32","2","10","(6:32) (Shotgun) 4-A.O'Connell pass short right to 13-H.Renfrow to LAC 20 for no gain (26-A.Samuel). PENALTY on LAC-26-A.Samuel, Unnecessary Roughness, 10 yards, enforced at LAC 20.","Box Score"
"","4.00","LV","LAC","4","2023-10-01","3","13:32","3","1","(13:32) PENALTY on LV-74-K.Miller, False Start, 5 yards, enforced at LV 34 - No Play.","Box Score"
"","4.00","LAC","LV","4","2023-10-01","2","5:15","1","10","(5:15) (Shotgun) 25-J.Kelley left tackle to LV 32 for 3 yards (95-J.Jenkins, 98-M.Crosby). PENALTY on LV-9-T.Wilson, Illegal Use of Hands, 5 yards, enforced at LV 32.","Box Score"
"","4.00","LAC","LV","4","2023-10-01","2","9:01","2","6","(9:01) (Shotgun) 10-J.Herbert scrambles right end to LV 29 for 3 yards (90-J.Tillery). PENALTY on LV-90-J.Tillery, Disqualification, 15 yards, enforced at LV 29.","Box Score"
"","4.00","LV","LAC","4","2023-10-01","1","2:26","2","11","(2:26) 4-A.O'Connell pass incomplete deep right to 17-D.Adams. PENALTY on LAC-43-M.Davis, Defensive Pass Interference, 9 yards, enforced at LAC 28 - No Play.","Box Score"
"","4.00","LV","LAC","4","2023-10-01","1","2:50","2","6","(2:50) PENALTY on LV-72-J.Eluemunor, False Start, 5 yards, enforced at LAC 23 - No Play.","Box Score"
"","4.00","LAC","LV","4","2023-10-01","1","12:13","3","5","(12:13) (Shotgun) 10-J.Herbert sacked at LV 26 for -7 yards (98-M.Crosby). FUMBLES (98-M.Crosby) [98-M.Crosby], recovered by LAC-79-T.Pipkins at LV 26. PENALTY on LV-23-D.Long, Defensive Offside, 5 yards, enforced at LV 19 - No Play.","Box Score"
"","4.00","IND","LA","4","2023-10-01","4","14:16","1","10","(14:16) (Shotgun) 21-Z.Moss up the middle to IND 41 for 3 yards (53-E.Jones, 2-R.Yeast). PENALTY on IND-75-W.Fries, Offensive Holding, 10 yards, enforced at IND 38 - No Play.","Box Score"
"","4.00","LA","IND","4","2023-10-01","3","1:50","3","6","(1:50) (Shotgun) 9-M.Stafford pass incomplete deep left to 5-T.Atwell. PENALTY on IND-23-K.Moore, Defensive Pass Interference, 15 yards, enforced at 50 - No Play.","Box Score"
"","4.00","IND","LA","4","2023-10-01","3","14:24","2","20","(14:24) (Shotgun) 5-A.Richardson pass incomplete short left to 21-Z.Moss. PENALTY on LA-91-K.Turner, Roughing the Passer, 15 yards, enforced at IND 15 - No Play.","Box Score"
"","4.00","IND","LA","4","2023-10-01","1","8:40","4","7","(8:40) (Punt formation) PENALTY on IND, Delay of Game, 5 yards, enforced at IND 39 - No Play.","Box Score"
"","4.00","KC","NYJ","4","2023-10-01","4","4:29","3","20","(4:29) (Shotgun) 15-P.Mahomes pass deep right intended for 11-M.Valdes-Scantling INTERCEPTED by 30-M.Carter [57-C.Mosley] at NYJ 14. 30-M.Carter to NYJ 32 for 18 yards (81-B.Bell). NYJ-30-M.Carter was injured during the play.  PENALTY on NYJ-1-A.Gardner, Defensive Holding, 5 yards, enforced at NYJ 40 - No Play.","Box Score"
"","4.00","KC","NYJ","4","2023-10-01","4","4:38","3","10","(4:38) (Shotgun) 15-P.Mahomes pass deep right to 87-T.Kelce to NYJ 9 for 21 yards (37-Bry.Hall) [57-C.Mosley]. PENALTY on KC-65-T.Smith, Offensive Holding, 10 yards, enforced at NYJ 30 - No Play.","Box Score"
"","4.00","NYJ","KC","4","2023-10-01","3","4:33","1","10","(4:33) 2-Z.Wilson pass short right to 87-C.Uzomah to KC 27 for 15 yards (54-L.Chenal, 6-B.Cook). PENALTY on NYJ-60-C.McGovern, Ineligible Downfield Pass, 5 yards, enforced at KC 42 - No Play.","Box Score"
"","4.00","NYJ","KC","4","2023-10-01","2","9:42","1","15","(9:42) 2-Z.Wilson pass short left to 20-Bre.Hall to KC 44 for 2 yards (91-D.Nnadi). PENALTY on KC-91-D.Nnadi, Horse Collar Tackle, 15 yards, enforced at KC 44.","Box Score"
"","4.00","CHI","DEN","4","2023-10-01","4","4:07","1","10","(4:07) (Shotgun) 24-K.Herbert right end to DEN 21 for 6 yards (95-E.Garcia; 49-A.Singleton). PENALTY on CHI-58-D.Wright, Offensive Holding, 10 yards, enforced at DEN 24.","Box Score"
"","4.00","CHI","DEN","4","2023-10-01","4","5:49","3","5","(5:49) (Shotgun) PENALTY on CHI-75-L.Borom, False Start, 5 yards, enforced at CHI 30 - No Play.","Box Score"
"","4.00","DEN","CHI","4","2023-10-01","4","12:39","3","1","(12:39) PENALTY on DEN-72-G.Bolles, False Start, 4 yards, enforced at CHI 45 - No Play.","Box Score"
"","4.00","CHI","DEN","4","2023-10-01","3","0:14","1","10","(:14) (Shotgun) 1-J.Fields pass incomplete short right to 18-R.Tonyan. PENALTY on DEN-2-P.Surtain, Defensive Holding, 5 yards, enforced at CHI 25 - No Play.","Box Score"
"","4.00","DEN","CHI","4","2023-10-01","3","2:25","1","10","(2:25) PENALTY on DEN-69-M.McGlinchey, False Start, 5 yards, enforced at CHI 15 - No Play.","Box Score"
"","4.00","DEN","CHI","4","2023-10-01","2","3:40","3","7","(3:40) (Shotgun) PENALTY on DEN-79-L.Cushenberry, False Start, 5 yards, enforced at DEN 39 - No Play.","Box Score"
"","4.00","CHI","DEN","4","2023-10-01","2","13:00","1","10","(13:00) (Shotgun) PENALTY on CHI-13-T.Scott, False Start, 5 yards, enforced at DEN 44 - No Play.","Box Score"
"","4.00","TEN","CIN","4","2023-10-01","3","0:36","2","7","(:36) 17-R.Tannehill pass deep right to 15-N.Westbrook-Ikhine pushed ob at CIN 27 for 25 yards (20-D.Turner). PENALTY on TEN-71-A.Dillard, Ineligible Downfield Pass, 5 yards, enforced at TEN 48 - No Play.","Box Score"
"","4.00","TEN","CIN","4","2023-10-01","3","10:52","3","16","(10:52) (Shotgun) 17-R.Tannehill pass incomplete short middle to 15-N.Westbrook-Ikhine [33-N.Scott]. PENALTY on CIN-23-D.Hill, Unnecessary Roughness, 15 yards, enforced at TEN 23 - No Play.","Box Score"
"","4.00","CIN","TEN","4","2023-10-01","1","0:01","1","10","(:01) (Shotgun) 28-J.Mixon up the middle to CIN 48 for 2 yards (49-A.Key). PENALTY on TEN-49-A.Key, Defensive Offside, 5 yards, enforced at CIN 46 - No Play. Penalty on CIN-28-J.Mixon, Unsportsmanlike Conduct, offsetting. Penalty on TEN-98-J.Simmons, Unsportsmanlike Conduct, offsetting.","Box Score"
"","4.00","CLE","BAL","4","2023-10-01","4","13:30","4","7","(13:30) (Shotgun) PENALTY on CLE-79-D.Jones, False Start, 5 yards, enforced at CLE 20 - No Play.","Box Score"
"","4.00","CLE","BAL","4","2023-10-01","4","13:30","4","12","(13:30) (Punt formation) PENALTY on BAL, Defensive Too Many Men on Field, 5 yards, enforced at CLE 15 - No Play.","Box Score"
"","4.00","BAL","CLE","4","2023-10-01","1","8:41","3","8","(8:41) (Shotgun) PENALTY on BAL-64-T.Linderbaum, False Start, 5 yards, enforced at BAL 22 - No Play.","Box Score"
"","4.00","BAL","CLE","4","2023-10-01","1","14:17","2","4","(14:17) (Shotgun) PENALTY on BAL-78-M.Moses, False Start, 5 yards, enforced at BAL 30 - No Play.","Box Score"
"","4.00","JAX","ATL","4","2023-10-01","1","0:42","2","4","(:42) 73-B.Hance reported in as eligible.  4-T.Bigsby left end to ATL 24 for 9 yards (27-R.Grant). PENALTY on JAX-85-B.Strange, Offensive Holding, 10 yards, enforced at ATL 31. Penalty on JAX-85-B.Strange, Unnecessary Roughness, declined.","Box Score"
"","4.00","SF","ARI","4","2023-10-01","4","2:23","3","2","(2:23) (Shotgun) 13-B.Purdy pass incomplete short right to 11-B.Aiyuk. PENALTY on ARI-20-Ma.Wilson, Defensive Holding, 1 yard, enforced at ARI 2 - No Play.","Box Score"
"","4.00","ARI","SF","4","2023-10-01","3","6:58","3","1","(6:58) 9-J.Dobbs up the middle to ARI 33 for 1 yard (91-A.Armstead; 54-F.Warner). PENALTY on SF-91-A.Armstead, Defensive Offside, 5 yards, enforced at ARI 32 - No Play.","Box Score"
"","4.00","ARI","SF","4","2023-10-01","2","4:51","2","2","(4:51) PENALTY on ARI-65-E.Wilkinson, False Start, 5 yards, enforced at ARI 21 - No Play.","Box Score"
"","4.00","ARI","SF","4","2023-10-01","2","12:54","3","4","(12:54) (Shotgun) 9-J.Dobbs pass incomplete short right to 2-M.Brown (7-C.Ward). PENALTY on SF-7-C.Ward, Defensive Pass Interference, 6 yards, enforced at ARI 46 - No Play.","Box Score"
"","4.00","SF","ARI","4","2023-10-01","1","10:09","1","10","(10:09) (Shotgun) 13-B.Purdy pass short left to 23-C.McCaffrey to ARI 4 for 10 yards (47-E.Turner). PENALTY on ARI-47-E.Turner, Face Mask, 2 yards, enforced at ARI 4.","Box Score"
"","4.00","DET","GB","4","2023-09-28","4","8:13","4","3","(8:13) 36-R.Patterson 30 yard field goal is GOOD, NULLIFIED by Penalty, Center-47-S.Daly, Holder-3-J.Fox. PENALTY on GB-7-Q.Walker, Leaping, 6 yards, enforced at GB 12 - No Play.","Box Score"
"","4.00","GB","DET","4","2023-09-28","3","12:23","1","10","(12:23) (Shotgun) 10-J.Love pass short right to 33-A.Jones to DET 47 for 1 yard (6-I.Melifonwu). PENALTY on DET-97-A.Hutchinson, Illegal Use of Hands, 5 yards, enforced at DET 48 - No Play.","Box Score"
"","4.00","DET","GB","4","2023-09-28","2","11:01","1","10","(11:01) 5-D.Montgomery left end to DET 46 for 6 yards (52-R.Gary). PENALTY on DET-73-J.Jackson, Offensive Holding, 10 yards, enforced at DET 40 - No Play.","Box Score"
"","4.00","DET","GB","4","2023-09-28","2","14:22","3","4","(14:22) (Shotgun) 16-J.Goff pass incomplete short left [52-R.Gary]. PENALTY on DET-73-J.Jackson, Offensive Holding, 10 yards, enforced at GB 4 - No Play.","Box Score"
"","4.00","LAC","LV","4","2023-10-01","4","1:11","2","14","(1:11) (Shotgun) 10-J.Herbert kneels to LV 45 for -3 yards. PENALTY on LV-24-M.Peters, Defensive Offside, 5 yards, enforced at LV 42 - No Play.","Box Score"
"","3.00","HOU","JAX","3","2023-09-24","1","4:25","1","10","(4:25) PENALTY on HOU-77-G.Fant, False Start, 5 yards, enforced at HOU 20 - No Play.","Box Score"
"","3.00","HOU","JAX","3","2023-09-24","2","4:55","1","10","(4:55) (Shotgun) PENALTY on HOU-74-J.Jones, False Start, 5 yards, enforced at HOU 15 - No Play.","Box Score"
"","3.00","SF","NYG","3","2023-09-21","2","1:51","3","12","(1:51) (Shotgun) 13-B.Purdy pass short right to 85-G.Kittle to NYG 9 for 11 yards (19-I.Simmons; 37-T.Hawkins). PENALTY on NYG-99-L.Williams, Roughing the Passer, 5 yards, enforced at NYG 9.","Box Score"
"","3.00","NYG","SF","3","2023-09-21","3","10:11","2","3","(10:11) (Shotgun) 8-D.Jones pass incomplete deep left to 12-D.Waller. PENALTY on SF-2-D.Lenoir, Defensive Pass Interference, 22 yards, enforced at SF 30 - No Play.","Box Score"
"","3.00","SF","NYG","3","2023-09-21","3","5:02","3","8","(5:02) (Shotgun) 13-B.Purdy pass incomplete short middle to 85-G.Kittle. PENALTY on NYG-5-K.Thibodeaux, Illegal Contact, 5 yards, enforced at NYG 12 - No Play.","Box Score"
"","3.00","NYG","SF","3","2023-09-21","3","3:23","2","8","(3:23) (Shotgun) PENALTY on NYG-82-D.Bellinger, False Start, 5 yards, enforced at NYG 21 - No Play.","Box Score"
"","3.00","NYG","SF","3","2023-09-21","4","12:47","1","10","(12:47) (Shotgun) 8-D.Jones scrambles left end to NYG 33 for 8 yards (2-D.Lenoir; 99-J.Kinlaw). PENALTY on NYG-75-J.Ezeudu, Face Mask, 12 yards, enforced at NYG 25 - No Play.","Box Score"
"","3.00","NYG","SF","3","2023-09-21","4","5:53","2","10","(5:53) (Shotgun) 8-D.Jones pass short right to 86-D.Slayton to NYG 28 for 3 yards (7-C.Ward). PENALTY on SF-57-D.Greenlaw, Unnecessary Roughness, 15 yards, enforced at NYG 28.","Box Score"
"","3.00","DET","ATL","3","2023-09-24","1","7:48","1","10","(7:48) (No Huddle) 26-J.Gibbs left end to 50 for 5 yards (27-R.Grant). PENALTY on DET-67-M.Nelson, Chop Block, 15 yards, enforced at DET 45 - No Play.","Box Score"
"","3.00","DET","ATL","3","2023-09-24","2","3:23","3","8","(3:23) (Shotgun) 16-J.Goff pass incomplete short middle [93-C.Campbell]. PENALTY on ATL-3-J.Bates, Illegal Contact, 4 yards, enforced at ATL 8 - No Play. Ball thrown away.","Box Score"
"","3.00","ATL","DET","3","2023-09-24","3","4:41","2","9","(4:41) (Shotgun) 9-D.Ridder pass incomplete deep right to 12-K.Hodge. PENALTY on DET-23-J.Jacobs, Defensive Pass Interference, 8 yards, enforced at ATL 18 - No Play.","Box Score"
"","3.00","ATL","DET","3","2023-09-24","4","5:15","2","7","(5:15) (Shotgun) PENALTY on ATL, Delay of Game, 5 yards, enforced at DET 7 - No Play.","Box Score"
"","3.00","BUF","WAS","3","2023-09-24","2","3:17","2","16","(3:17) (Shotgun) PENALTY on BUF-60-M.Morse, False Start, 5 yards, enforced at WAS 36 - No Play.","Box Score"
"","3.00","BUF","WAS","3","2023-09-24","2","4:28","1","10","(4:28) 17-J.Allen sacked at WAS 33 for -3 yards (90-M.Sweat). PENALTY on BUF-86-D.Kincaid, Tripping, 15 yards, enforced at WAS 30 - No Play.","Box Score"
"","3.00","WAS","BUF","3","2023-09-24","3","14:16","3","6","(14:16) (Shotgun) 14-S.Howell pass incomplete short left. PENALTY on BUF-47-C.Benford, Illegal Contact, 5 yards, enforced at WAS 21 - No Play.","Box Score"
"","3.00","BUF","WAS","3","2023-09-24","3","7:07","2","10","(7:07) (Shotgun) 17-J.Allen scrambles right end pushed ob at WAS 46 for 4 yards (90-M.Sweat). PENALTY on BUF-79-S.Brown, Offensive Holding, 10 yards, enforced at 50 - No Play.","Box Score"
"","3.00","CAR","SEA","3","2023-09-24","1","12:44","3","6","(12:44) (Shotgun) 14-A.Dalton pass deep left to 19-A.Thielen ran ob at CAR 48 for 23 yards. PENALTY on SEA-20-J.Love, Roughing the Passer, 15 yards, enforced at CAR 48.","Box Score"
"","3.00","CAR","SEA","3","2023-09-24","1","8:47","3","16","(8:47) (Shotgun) 14-A.Dalton pass short right to 6-M.Sanders to SEA 17 for 14 yards (6-Q.Diggs, 21-D.Witherspoon). PENALTY on CAR-82-T.Tremble, Offensive Holding, 10 yards, enforced at SEA 25.","Box Score"
"","3.00","SEA","CAR","3","2023-09-24","1","7:47","1","10","(7:47) (Shotgun) PENALTY on SEA-68-D.Lewis, False Start, 5 yards, enforced at SEA 25 - No Play.","Box Score"
"","3.00","SEA","CAR","3","2023-09-24","1","7:47","1","15","(7:47) (Shotgun) 9-K.Walker right guard pushed ob at SEA 27 for 7 yards (24-V.Bell). PENALTY on CAR-50-J.Houston, Face Mask, 15 yards, enforced at SEA 27.","Box Score"
"","3.00","SEA","CAR","3","2023-09-24","2","14:35","1","10","(14:35) (No Huddle) 26-Z.Charbonnet left guard to CAR 4 for 11 yards (21-J.Chinn; 24-V.Bell). PENALTY on SEA-63-E.Brown, Offensive Holding, 10 yards, enforced at CAR 15 - No Play.","Box Score"
"","3.00","GB","NO","3","2023-09-24","1","3:49","3","5","(3:49) (Shotgun) PENALTY on GB-50-Z.Tom, False Start, 5 yards, enforced at NO 43 - No Play.","Box Score"
"","3.00","CAR","SEA","3","2023-09-24","2","6:24","2","9","(6:24) (Shotgun) PENALTY on CAR-72-T.Moton, False Start, 5 yards, enforced at SEA 46 - No Play.","Box Score"
"","3.00","SEA","CAR","3","2023-09-24","3","7:35","1","10","(7:35) 9-K.Walker right end pushed ob at CAR 36 for 5 yards (42-S.Franklin). PENALTY on SEA-14-D.Metcalf, Illegal Blindside Block, 15 yards, enforced at CAR 37. Penalty on SEA-84-C.Parkinson, Offensive Holding, declined.","Box Score"
"","3.00","SEA","CAR","3","2023-09-24","3","6:38","1","10","(6:38) (Shotgun) 7-G.Smith pass incomplete short left. PENALTY on SEA, Illegal Formation, 5 yards, enforced at CAR 16 - No Play.","Box Score"
"","3.00","CAR","SEA","3","2023-09-24","3","2:48","3","8","(2:48) (Shotgun) 14-A.Dalton pass incomplete short right to 17-D.Chark [90-Ja.Reed]. PENALTY on SEA-21-D.Witherspoon, Defensive Pass Interference, 12 yards, enforced at CAR 27 - No Play.","Box Score"
"","3.00","CAR","SEA","3","2023-09-24","4","8:13","4","14","(8:13) (Punt formation) PENALTY on CAR-57-C.Wooten, False Start, 5 yards, enforced at SEA 49 - No Play.","Box Score"
"","3.00","CHI","KC","3","2023-09-24","2","3:05","1","10","(3:05) (Shotgun) PENALTY on CHI, Delay of Game, 5 yards, enforced at CHI 25 - No Play.","Box Score"
"","3.00","KC","CHI","3","2023-09-24","3","8:54","2","10","(8:54) (Shotgun) 10-I.Pacheco left guard to CHI 2 for 8 yards (9-J.Brisker, 53-T.Edwards). PENALTY on CHI-9-J.Brisker, Face Mask, 1 yard, enforced at CHI 2.","Box Score"
"","3.00","KC","CHI","3","2023-09-24","4","10:11","2","11","(10:11) (Shotgun) PENALTY on KC-65-T.Smith, False Start, 5 yards, enforced at CHI 48 - No Play.","Box Score"
"","3.00","DAL","ARI","3","2023-09-24","1","11:07","3","11","(11:07) (Shotgun) PENALTY on DAL, Delay of Game, 5 yards, enforced at DAL 24 - No Play.","Box Score"
