"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","1.54","ATL","NO","1","2022-09-11","3","1:21","1","20","(1:21) (Shotgun) 1-M.Mariota scrambles left end pushed ob at NO 44 for 16 yards (23-M.Lattimore). PENALTY on NO-30-J.Evans, Defensive Holding, 5 yards, enforced at NO 44.","Box Score"
"","1.53","CAR","NYG","2","2022-09-18","1","12:07","2","5","(12:07) (Shotgun) 22-C.McCaffrey left end to CAR 33 for 3 yards (55-J.Ward, 29-X.McKinney). PENALTY on NYG-55-J.Ward, Face Mask, 15 yards, enforced at CAR 33.","Box Score"
"","1.53","NO","CAR","3","2022-09-25","1","5:47","2","10","(5:47) (Shotgun) 2-J.Winston pass incomplete short left. PENALTY on CAR-97-Y.Gross-Matos, Unnecessary Roughness, 15 yards, enforced at NO 30 - No Play.","Box Score"
"","1.53","BAL","BUF","4","2022-10-02","4","9:10","2","10","(9:10) (Shotgun) 8-L.Jackson pass incomplete deep right to 89-M.Andrews. PENALTY on BUF-7-T.Johnson, Defensive Pass Interference, 17 yards, enforced at BAL 43 - No Play.","Box Score"
"","1.53","WAS","PHI","3","2022-09-25","4","3:55","1","10","(3:55) (Shotgun) 11-C.Wentz pass short left to 23-J.McKissic pushed ob at WAS 48 for 8 yards (27-Z.McPhearson). PENALTY on PHI-27-Z.McPhearson, Face Mask, 15 yards, enforced at WAS 48.","Box Score"
"","1.52","KC","IND","3","2022-09-25","2","7:53","2","15","(7:53) (Shotgun) 15-P.Mahomes pass incomplete short right to 88-J.Fortson (91-Y.Ngakoue). PENALTY on IND-44-Z.Franklin, Defensive Pass Interference, 9 yards, enforced at KC 21 - No Play.","Box Score"
"","1.52","SEA","DEN","1","2022-09-12","1","6:48","1","10","(6:48) (Shotgun) 7-G.Smith pass incomplete deep right to 89-W.Dissly. PENALTY on DEN-23-R.Darby, Defensive Pass Interference, 21 yards, enforced at SEA 21 - No Play.","Box Score"
"","1.50","JAX","WAS","1","2022-09-11","3","3:35","2","3","(3:35) (Shotgun) 39-J.Agnew right end to WAS 44 for 6 yards (95-C.Toohill; 22-D.Forrest). PENALTY on WAS-22-D.Forrest, Unnecessary Roughness, 15 yards, enforced at WAS 44.","Box Score"
"","1.49","GB","NE","4","2022-10-02","4","3:00","3","6","(3:00) (Shotgun) 12-A.Rodgers pass incomplete short right to 18-R.Cobb. PENALTY on NE-27-M.Bryant, Defensive Pass Interference, 11 yards, enforced at GB 47 - No Play.","Box Score"
"","1.48","TEN","NYG","1","2022-09-11","2","9:26","3","6","(9:26) (Shotgun) 17-R.Tannehill pass short right to 40-D.Hilliard to NYG 37 for 1 yard (22-A.Jackson). PENALTY on NYG-30-D.Holmes, Defensive Holding, 5 yards, enforced at NYG 38 - No Play.","Box Score"
"","1.46","HOU","CHI","3","2022-09-25","2","13:01","3","6","(13:01) (Shotgun) 10-D.Mills pass short middle to 28-R.Burkhead to HOU 40 for 5 yards (53-N.Morrow). PENALTY on CHI-31-Ja.Jones, Defensive Holding, 5 yards, enforced at HOU 35 - No Play.","Box Score"
"","1.43","CAR","NYG","2","2022-09-18","3","12:59","1","10","(12:59) (No Huddle, Shotgun) 6-B.Mayfield scrambles right tackle ran ob at NYG 21 for 17 yards (24-D.Belton). PENALTY on NYG-20-J.Love, Illegal Contact, 5 yards, enforced at NYG 21.","Box Score"
"","1.42","MIA","CIN","4","2022-09-29","2","2:12","2","8","(2:12) 31-R.Mostert left tackle to MIA 31 for 4 yards (95-Z.Carter; 92-B.Hill). PENALTY on CIN-94-S.Hubbard, Unnecessary Roughness, 15 yards, enforced at MIA 31.","Box Score"
"","1.42","NO","CAR","3","2022-09-25","4","7:02","4","14","(7:02) 4-B.Gillikin punts 55 yards to CAR 24, Center-49-Z.Wood. 12-S.Smith to CAR 32 for 8 yards (25-D.Sorensen). PENALTY on CAR-28-K.Taylor, Offensive Holding, 10 yards, enforced at CAR 24. Penalty on CAR-28-K.Taylor, Offensive Holding, declined.","Box Score"
"","1.41","SF","CHI","1","2022-09-11","2","11:00","3","3","(11:00) (Shotgun) PENALTY on CHI-93-Ju.Jones, Neutral Zone Infraction, 4 yards, enforced at CHI 8 - No Play.","Box Score"
"","1.39","MIA","BUF","3","2022-09-25","2","2:28","3","3","(2:28) (Shotgun) 1-T.Tagovailoa pass short left to 17-J.Waddle to MIA 29 for 8 yards (4-J.Johnson). MIA-1-T.Tagovailoa was injured during the play.  PENALTY on BUF-58-M.Milano, Roughing the Passer, 15 yards, enforced at MIA 29.","Box Score"
"","1.38","PHI","JAX","4","2022-10-02","3","2:17","2","4","(2:17) (Shotgun) 34-T.Sermon left guard to JAX 39 for 5 yards (41-J.Allen; 95-R.Robertson-Harris). PENALTY on JAX-95-R.Robertson-Harris, Face Mask, 15 yards, enforced at JAX 39.","Box Score"
"","1.37","NYG","DAL","3","2022-09-26","3","0:27","1","10","(:27) 8-D.Jones pass short left to 85-C.Myarick pushed ob at NYG 31 for 6 yards (6-D.Wilson). PENALTY on DAL-6-D.Wilson, Unsportsmanlike Conduct, 15 yards, enforced at NYG 31.","Box Score"
"","1.33","BUF","TEN","2","2022-09-19","3","6:09","1","10","(6:09) (Shotgun) 17-J.Allen pass short right to 14-S.Diggs to TEN 28 for 6 yards (35-C.Jackson). PENALTY on TEN-35-C.Jackson, Face Mask, 14 yards, enforced at TEN 28.","Box Score"
"","1.33","BUF","LA","1","2022-09-08","1","1:53","1","10","(1:53) 17-J.Allen pass short left to 88-D.Knox to LA 47 for 5 yards (58-J.Hollins). PENALTY on LA-58-J.Hollins, Horse Collar Tackle, 15 yards, enforced at LA 47.","Box Score"
"","1.32","ATL","NO","1","2022-09-11","4","0:06","1","10","(:06) (Shotgun) 1-M.Mariota pass short left to 84-C.Patterson to ATL 40 for 5 yards (32-T.Mathieu). PENALTY on NO-23-M.Lattimore, Unnecessary Roughness, 15 yards, enforced at ATL 40.","Box Score"
"","1.32","ATL","SEA","3","2022-09-25","3","13:03","2","5","(13:03) (No Huddle, Shotgun) 1-M.Mariota pass incomplete short left. PENALTY on SEA-6-Q.Diggs, Roughing the Passer, 15 yards, enforced at ATL 40 - No Play.","Box Score"
"","1.32","ATL","NO","1","2022-09-11","2","3:47","1","10","(3:47) (Shotgun) 1-M.Mariota pass short middle to 5-D.London to ATL 27 for 9 yards (20-P.Werner). PENALTY on NO-20-P.Werner, Unnecessary Roughness, 15 yards, enforced at ATL 27.","Box Score"
"","1.32","CIN","PIT","1","2022-09-11","1","4:30","3","5","(4:30) (Shotgun) 9-J.Burrow pass short left intended for 85-T.Higgins INTERCEPTED by 20-C.Sutton at CIN 45. 20-C.Sutton to CIN 44 for 1 yard (85-T.Higgins). PENALTY on PIT-20-C.Sutton, Defensive Pass Interference, 3 yards, enforced at CIN 40 - No Play.","Box Score"
"","1.31","HOU","IND","1","2022-09-11","3","2:38","1","10","(2:38) 10-D.Mills pass incomplete deep left to 13-B.Cooks [54-D.Odeyingbo]. PENALTY on IND-23-K.Moore, Defensive Pass Interference, 21 yards, enforced at HOU 25 - No Play.","Box Score"
"","1.31","CHI","NYG","4","2022-10-02","4","12:18","4","3","(12:18) 16-T.Gill punts 58 yards to NYG 31, Center-48-P.Scales. 80-R.James to NYG 42 for 11 yards (57-J.Sanborn). PENALTY on NYG-35-J.Layne, Offensive Holding, 10 yards, enforced at NYG 31.","Box Score"
"","1.31","NYJ","CLE","2","2022-09-18","2","5:36","1","10","(5:36) 32-Mi.Carter left tackle to CLE 28 for 6 yards (90-J.Clowney). PENALTY on CLE-22-G.Delpit, Face Mask, 14 yards, enforced at CLE 28.","Box Score"
"","1.30","KC","ARI","1","2022-09-11","3","10:07","1","10","(10:07) (Shotgun) 15-P.Mahomes pass incomplete short left to 11-M.Valdes-Scantling [94-Z.Allen]. PENALTY on ARI-20-M.Wilson, Defensive Pass Interference, 9 yards, enforced at ARI 10 - No Play.","Box Score"
"","1.29","BUF","BAL","4","2022-10-02","4","2:06","1","15","(2:06) (Shotgun) 17-J.Allen pass incomplete short right to 26-D.Singletary. PENALTY on BAL-21-B.Stephens, Roughing the Passer, 15 yards, enforced at BAL 41 - No Play.","Box Score"
"","1.27","GB","CHI","2","2022-09-18","1","3:19","2","10","(3:19) (Shotgun) 12-A.Rodgers scrambles right end pushed ob at GB 43 for 7 yards (53-N.Morrow). PENALTY on CHI-9-J.Brisker, Illegal Contact, 5 yards, enforced at GB 43.","Box Score"
"","1.26","LAC","KC","2","2022-09-15","1","7:40","3","3","(7:40) (Shotgun) 10-J.Herbert pass incomplete short left to 5-J.Palmer [8-C.Dunlap]. PENALTY on KC-27-R.Fenton, Defensive Pass Interference, 8 yards, enforced at KC 29 - No Play.","Box Score"
"","1.26","HOU","LAC","4","2022-10-02","1","4:35","1","10","(4:35) 10-D.Mills pass short left to 13-B.Cooks to LAC 49 for 7 yards (9-K.Murray). PENALTY on LAC-9-K.Murray, Face Mask, 15 yards, enforced at LAC 49.","Box Score"
"","1.25","KC","LAC","2","2022-09-15","2","13:38","3","4","(13:38) (Shotgun) 15-P.Mahomes pass deep right intended for 11-M.Valdes-Scantling INTERCEPTED by 24-N.Adderley [98-A.Johnson] at LAC 7. 24-N.Adderley ran ob at LAC 34 for 27 yards (87-T.Kelce). PENALTY on LAC-23-B.Callahan, Illegal Contact, 5 yards, enforced at LAC 39 - No Play.","Box Score"
"","1.25","JAX","WAS","1","2022-09-11","2","8:30","2","15","(8:30) (Shotgun) 16-T.Lawrence sacked at JAX 18 for -6 yards (52-J.Davis). PENALTY on WAS-29-K.Fuller, Illegal Contact, 5 yards, enforced at JAX 24 - No Play.","Box Score"
"","1.24","NYG","DAL","3","2022-09-26","1","10:51","3","3","(10:51) (No Huddle, Shotgun) 8-D.Jones pass incomplete short left to 26-S.Barkley [90-D.Lawrence]. PENALTY on DAL-42-A.Barr, Defensive Holding, 5 yards, enforced at NYG 19 - No Play.","Box Score"
"","1.24","SEA","DEN","1","2022-09-12","2","4:50","2","7","(4:50) 20-R.Penny up the middle to SEA 32 for 4 yards (23-R.Darby). PENALTY on DEN-97-Dj.Jones, Defensive Holding, 5 yards, enforced at SEA 32.","Box Score"
"","1.22","TEN","BUF","2","2022-09-19","1","0:36","3","6","(:36) (Shotgun) PENALTY on BUF-97-J.Phillips, Encroachment, 5 yards, enforced at TEN 35 - No Play.","Box Score"
"","1.22","DEN","SF","3","2022-09-25","3","5:24","3","3","(5:24) (Shotgun) 3-R.Wilson pass incomplete deep right to 10-J.Jeudy [92-K.Hyder]. PENALTY on SF-38-D.Lenoir, Defensive Holding, 5 yards, enforced at SF 46 - No Play.","Box Score"
"","1.19","GB","CHI","2","2022-09-18","1","15:00","1","10","(15:00) (Shotgun) 33-A.Jones right end to GB 28 for 3 yards (55-A.Muhammad, 58-R.Smith). PENALTY on CHI-22-K.Vildor, Low Block, 15 yards, enforced at GB 28.","Box Score"
"","1.19","DEN","HOU","2","2022-09-18","1","7:09","1","10","(7:09) 12-M.Washington left end ran ob at HOU 15 for 39 yards (24-D.Stingley). PENALTY on DEN-25-M.Gordon, Offensive Holding, 10 yards, enforced at HOU 35.","Box Score"
"","1.19","DAL","TB","1","2022-09-11","4","5:01","4","6","(5:01) (Shotgun) 10-C.Rush sacked at DAL 46 for -7 yards (58-S.Barrett). PENALTY on TB-58-S.Barrett, Defensive Offside, 5 yards, enforced at TB 47 - No Play.","Box Score"
"","1.18","JAX","WAS","1","2022-09-11","2","7:59","1","10","(7:59) (Shotgun) 16-T.Lawrence pass incomplete deep left to 11-M.Jones [93-J.Allen]. PENALTY on WAS-29-K.Fuller, Defensive Pass Interference, 21 yards, enforced at JAX 29 - No Play.","Box Score"
"","1.17","SF","SEA","2","2022-09-18","2","13:35","1","10","(13:35) 10-J.Garoppolo pass incomplete deep left to 19-D.Samuel. PENALTY on SEA-8-C.Bryant, Defensive Pass Interference, 16 yards, enforced at SF 22 - No Play.","Box Score"
"","1.17","LA","BUF","1","2022-09-08","2","1:45","3","10","(1:45) (No Huddle, Shotgun) 9-M.Stafford pass incomplete deep left to 10-C.Kupp. PENALTY on BUF-7-T.Johnson, Defensive Holding, 5 yards, enforced at BUF 45 - No Play.","Box Score"
"","1.14","MIN","NO","4","2022-10-02","4","8:39","3","3","(8:39) (Shotgun) 8-K.Cousins pass short left to 18-J.Jefferson to MIN 35 for 3 yards (23-M.Lattimore) [56-D.Davis]. PENALTY on NO-21-B.Roby, Defensive Holding, 5 yards, enforced at MIN 32 - No Play.","Box Score"
"","1.13","PHI","WAS","3","2022-09-25","2","5:45","1","10","(5:45) (Shotgun) 1-J.Hurts pass incomplete deep left to 16-Q.Watkins. PENALTY on WAS-37-R.Wildgoose, Defensive Pass Interference, 17 yards, enforced at PHI 36 - No Play.","Box Score"
"","1.12","SF","SEA","2","2022-09-18","3","12:49","1","10","(12:49) 10-J.Garoppolo pass short middle to 15-J.Jennings to SF 33 for 4 yards (99-A.Woods) [10-U.Nwosu]. PENALTY on SEA-99-A.Woods, Face Mask, 15 yards, enforced at SF 33. 11 YAC","Box Score"
"","1.12","PIT","NYJ","4","2022-10-02","3","11:32","1","10","(11:32) 18-D.Johnson left end to PIT 36 for 3 yards (4-D.Reed). PENALTY on NYJ-57-C.Mosley, Unnecessary Roughness, 15 yards, enforced at PIT 36.","Box Score"
"","1.09","PHI","JAX","4","2022-10-02","2","12:45","2","12","(12:45) (Shotgun) 1-J.Hurts pass incomplete short right to 3-Z.Pascal. PENALTY on JAX-26-S.Griffin, Defensive Holding, 5 yards, enforced at PHI 41 - No Play.","Box Score"
"","1.07","CHI","NYG","4","2022-10-02","1","3:41","2","8","(3:41) (Shotgun) 1-J.Fields pass incomplete short left to 85-C.Kmet (5-K.Thibodeaux). PENALTY on NYG-5-K.Thibodeaux, Roughing the Passer, 11 yards, enforced at NYG 23 - No Play.","Box Score"
"","1.05","DEN","HOU","2","2022-09-18","1","1:39","3","5","(1:39) (Shotgun) 3-R.Wilson sacked at DEN 26 for -4 yards (93-K.Hinish). PENALTY on HOU-45-O.Okoronkwo, Defensive Offside, 4 yards, enforced at DEN 30 - No Play.","Box Score"
"","1.04","LA","ATL","2","2022-09-18","2","0:28","1","9","(:28) (Shotgun) 9-M.Stafford pass short right to 89-T.Higbee to ATL 7 for 2 yards (24-A.Terrell, 47-A.Ebiketie). PENALTY on ATL-24-A.Terrell, Low Block, 4 yards, enforced at ATL 7.","Box Score"
"","1.04","PIT","NYJ","4","2022-10-02","2","0:09","2","10","(:09) (Shotgun) 10-M.Trubisky pass deep middle INTERCEPTED by 3-J.Whitehead at NYJ 0. 3-J.Whitehead to NYJ 30 for 30 yards. Lateral to 4-D.Reed to NYJ 45 for 15 yards. Lateral to 3-J.Whitehead to PIT 44 for 11 yards. Lateral to 4-D.Reed to PIT 32 for 12 yards (22-N.Harris). PENALTY on NYJ-58-C.Lawson, Roughing the Passer, 15 yards, enforced at PIT 44 - No Play.","Box Score"
"","1.04","PIT","NYJ","4","2022-10-02","2","5:30","4","18","(5:30) 6-P.Harvin punts 51 yards to NYJ 18, Center-46-C.Kuntz, fair catch by 10-B.Berrios. PENALTY on NYJ-72-M.Clemons, Offensive Holding, 9 yards, enforced at NYJ 18.","Box Score"
"","1.03","LA","SF","4","2022-10-03","3","6:14","2","11","(6:14) (Shotgun) 9-M.Stafford pass incomplete short middle to 3-C.Akers (57-D.Greenlaw). PENALTY on SF-54-F.Warner, Illegal Contact, 5 yards, enforced at SF 23 - No Play.","Box Score"
"","1.03","KC","TB","4","2022-10-02","2","7:30","1","10","(7:30) 25-C.Edwards-Helaire right end to KC 42 for 3 yards (94-C.Nassib). PENALTY on TB-94-C.Nassib, Horse Collar Tackle, 15 yards, enforced at KC 42.","Box Score"
"","1.02","SEA","DEN","1","2022-09-12","3","7:01","1","10","(7:01) 7-G.Smith pass incomplete deep left to 14-D.Metcalf (2-P.Surtain). PENALTY on DEN-55-B.Chubb, Roughing the Passer, 15 yards, enforced at SEA 16 - No Play.","Box Score"
"","1.01","CAR","CLE","1","2022-09-11","3","6:59","2","6","(6:59) 6-B.Mayfield pass incomplete short right to 3-R.Anderson. PENALTY on CLE-23-M.Emerson, Defensive Pass Interference, 6 yards, enforced at CAR 22 - No Play.","Box Score"
"","1.00","ATL","NO","1","2022-09-11","4","1:59","3","6","(1:59) (Shotgun) 1-M.Mariota pass incomplete deep left to 17-O.Zaccheaus. PENALTY on NO-23-M.Lattimore, Defensive Holding, 5 yards, enforced at ATL 44 - No Play.","Box Score"
"","1.00","SEA","DEN","1","2022-09-12","2","11:28","1","10","(11:28) (Shotgun) 7-G.Smith pass short right to 1-D.Eskridge to SEA 31 for no gain (53-J.Cooper). PENALTY on DEN-53-J.Cooper, Taunting, 15 yards, enforced at SEA 31.","Box Score"
"","0.99","NYJ","BAL","1","2022-09-11","4","2:07","3","5","(2:07) 19-J.Flacco sacked at BAL 31 for -9 yards (96-B.Washington). PENALTY on BAL-23-K.Fuller, Defensive Holding, 5 yards, enforced at BAL 22 - No Play.","Box Score"
"","0.98","TEN","IND","4","2022-10-02","2","9:11","1","10","(9:11) 22-D.Henry up the middle for 22 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TEN-16-T.Burks, Offensive Holding, 10 yards, enforced at IND 4.","Box Score"
"","0.97","ARI","KC","1","2022-09-11","1","8:01","4","8","(8:01) 14-A.Lee punts 52 yards to KC 21, Center-46-A.Brewer. 17-M.Hardman ran ob at 50 for 29 yards (89-S.Anderson). PENALTY on KC-26-D.Bush, Illegal Block Above the Waist, 10 yards, enforced at KC 24.","Box Score"
"","0.97","DEN","SF","3","2022-09-25","1","7:19","3","7","(7:19) (Shotgun) PENALTY on SF-56-S.Ebukam, Neutral Zone Infraction, 5 yards, enforced at DEN 28 - No Play.","Box Score"
"","0.96","CLE","PIT","3","2022-09-22","1","9:48","3","7","(9:48) (Shotgun) PENALTY on PIT-56-A.Highsmith, Neutral Zone Infraction, 5 yards, enforced at CLE 26 - No Play.","Box Score"
"","0.95","IND","KC","3","2022-09-25","2","1:38","3","10","(1:38) (Shotgun) 2-M.Ryan pass incomplete deep left to 1-P.Campbell [95-C.Jones]. PENALTY on KC-38-L.Sneed, Defensive Holding, 5 yards, enforced at IND 30 - No Play.","Box Score"
"","0.95","WAS","JAX","1","2022-09-11","3","8:30","2","9","(8:30) (Shotgun) 11-C.Wentz pass short middle to 10-C.Samuel to WAS 32 for 6 yards (26-S.Griffin). PENALTY on JAX, Defensive Too Many Men on Field, 6 yards, enforced at WAS 26 - No Play.","Box Score"
"","0.94","HOU","LAC","4","2022-10-02","1","10:41","1","10","(10:41) 10-D.Mills pass incomplete deep right to 13-B.Cooks. PENALTY on LAC-26-A.Samuel, Defensive Pass Interference, 16 yards, enforced at HOU 41 - No Play.","Box Score"
"","0.93","NYG","DAL","3","2022-09-26","4","4:41","1","10","(4:41) (No Huddle, Shotgun) 8-D.Jones sacked at NYG 45 for -8 yards (92-D.Armstrong). PENALTY on DAL-1-K.Joseph, Face Mask, 15 yards, enforced at DAL 47 - No Play.","Box Score"
"","0.92","DAL","CIN","2","2022-09-18","3","2:55","3","7","(2:55) (No Huddle, Shotgun) 10-C.Rush pass incomplete deep right to 85-N.Brown. PENALTY on CIN-21-M.Hilton, Defensive Offside, 5 yards, enforced at DAL 42 - No Play.","Box Score"
"","0.92","HOU","DEN","2","2022-09-18","1","13:43","4","2","(13:43) 11-C.Johnston punts 64 yards to DEN 3, Center-46-J.Weeks. 12-M.Washington to DEN 16 for 13 yards (23-E.Murray; 46-J.Weeks). PENALTY on DEN-83-A.Beck, Illegal Block Above the Waist, 10 yards, enforced at DEN 18.","Box Score"
"","0.91","CHI","SF","1","2022-09-11","1","4:19","2","2","(4:19) (Shotgun) 1-J.Fields left end to CHI 15 for -1 yards (29-T.Hufanga). PENALTY on SF-57-D.Greenlaw, Unnecessary Roughness, 15 yards, enforced at CHI 15.","Box Score"
"","0.91","MIN","PHI","2","2022-09-19","2","1:53","1","10","(1:53) (Shotgun) 8-K.Cousins sacked at MIN 15 for -7 yards (94-J.Sweat). PENALTY on PHI-94-J.Sweat, Face Mask, 15 yards, enforced at MIN 22 - No Play.","Box Score"
"","0.89","TB","GB","3","2022-09-25","3","11:35","1","10","(11:35) (No Huddle, Shotgun) 12-T.Brady pass incomplete short middle to 84-C.Brate. PENALTY on GB-26-D.Savage, Defensive Pass Interference, 13 yards, enforced at TB 33 - No Play.","Box Score"
"","0.88","MIN","NO","4","2022-10-02","1","11:17","3","1","(11:17) 8-K.Cousins up the middle to NO 33 for no gain (96-C.Granderson). PENALTY on NO-99-S.Tuttle, Defensive Offside, 6 yards, enforced at NO 33 - No Play.","Box Score"
"","0.88","DAL","CIN","2","2022-09-18","3","2:53","3","2","(2:53) (Shotgun) 10-C.Rush pass incomplete short middle to 85-N.Brown. PENALTY on CIN-20-E.Apple, Defensive Holding, 5 yards, enforced at DAL 47 - No Play.","Box Score"
"","0.88","CLE","NYJ","2","2022-09-18","4","9:33","2","10","(9:33) (Shotgun) 7-J.Brissett pass incomplete short middle to 27-K.Hunt [91-J.Franklin-Myers]. NYJ-91-J.Franklin-Myers was injured during the play. His return is Questionable.  PENALTY on NYJ-56-Qu.Williams, Defensive Pass Interference, 5 yards, enforced at NYJ 12 - No Play.","Box Score"
"","0.87","DAL","NYG","3","2022-09-26","4","13:30","3","1","(13:30) 10-C.Rush right guard to DAL 22 for 2 yards (96-H.Mondeaux). PENALTY on NYG-98-D.Davidson, Defensive Offside, 6 yards, enforced at DAL 20 - No Play.","Box Score"
"","0.87","MIN","DET","3","2022-09-25","2","13:11","2","7","(13:11) (No Huddle) 8-K.Cousins pass incomplete short right to 18-J.Jefferson. PENALTY on DET-24-A.Oruwariye, Illegal Contact, 5 yards, enforced at MIN 23 - No Play.","Box Score"
"","0.87","LAC","KC","2","2022-09-15","4","8:28","4","9","(8:28) 16-J.Scott punts 44 yards to KC 30, Center-47-J.Harris. 24-S.Moore pushed ob at KC 34 for 4 yards (94-C.Rumph; 47-J.Harris). PENALTY on KC-6-B.Cook, Unnecessary Roughness, 15 yards, enforced at KC 30.","Box Score"
"","0.85","TB","NO","2","2022-09-18","4","9:24","2","8","(9:24) 12-T.Brady pass incomplete short left to 41-K.Kieft (27-A.Taylor). PENALTY on NO-99-S.Tuttle, Defensive Holding, 5 yards, enforced at NO 38 - No Play.","Box Score"
"","0.84","MIA","CIN","4","2022-09-29","2","6:38","1","10","(6:38) (Shotgun) 1-T.Tagovailoa pass incomplete deep right to 10-T.Hill. PENALTY on CIN-58-J.Ossai, Roughing the Passer, 15 yards, enforced at MIA 42 - No Play.","Box Score"
"","0.84","DAL","NYG","3","2022-09-26","1","7:04","2","4","(7:04) 21-E.Elliott left tackle to DAL 49 for 6 yards (29-X.McKinney). PENALTY on NYG-55-J.Ward, Illegal Use of Hands, 5 yards, enforced at DAL 49.","Box Score"
"","0.84","HOU","CHI","3","2022-09-25","3","13:17","2","6","(13:17) 10-D.Mills pass incomplete short right to 13-B.Cooks. PENALTY on CHI-22-K.Vildor, Illegal Contact, 5 yards, enforced at CHI 34 - No Play.","Box Score"
"","0.82","BAL","MIA","2","2022-09-18","2","0:46","1","10","(:46) (Shotgun) 8-L.Jackson pass incomplete deep right to 13-D.Duvernay. PENALTY on MIA-6-M.Ingram, Defensive Offside, 5 yards, enforced at MIA 27 - No Play.","Box Score"
"","0.82","WAS","JAX","1","2022-09-11","1","2:04","3","11","(2:04) (Shotgun) PENALTY on JAX-44-T.Walker, Neutral Zone Infraction, 6 yards, enforced at WAS 39 - No Play.","Box Score"
"","0.80","TB","GB","3","2022-09-25","3","9:38","4","5","(9:38) 5-J.Camarda punts 62 yards to GB 31, Center-97-Z.Triner. 8-Am.Rodgers ran ob at 50 for 19 yards (22-K.Neal). PENALTY on GB-20-R.Ford, Illegal Block Above the Waist, 10 yards, enforced at GB 45.","Box Score"
"","0.80","CLE","CAR","1","2022-09-11","4","2:42","2","8","(2:42) 7-J.Brissett pass incomplete deep right to 2-A.Cooper. PENALTY on CAR-8-J.Horn, Defensive Holding, 5 yards, enforced at CLE 38 - No Play.","Box Score"
"","0.80","DET","PHI","1","2022-09-11","3","7:49","3","8","(7:49) (Shotgun) PENALTY on PHI-91-F.Cox, Encroachment, 5 yards, enforced at DET 43 - No Play.","Box Score"
"","0.80","HOU","DEN","2","2022-09-18","3","9:48","1","9","(9:48) (Shotgun) 67-C.Heck reported in as eligible.  31-D.Pierce left end pushed ob at DEN 9 for no gain (27-D.Mathis). PENALTY on DEN-93-D.Jones, Face Mask, 5 yards, enforced at DEN 9 - No Play.","Box Score"
"","0.79","HOU","DEN","2","2022-09-18","4","11:46","2","10","(11:46) (Shotgun) 10-D.Mills pass short right to 15-C.Moore pushed ob at DEN 40 for 6 yards (22-K.Jackson). PENALTY on DEN-6-P.Locke, Illegal Contact, 5 yards, enforced at DEN 46 - No Play.","Box Score"
"","0.78","MIA","BUF","3","2022-09-25","4","10:12","2","5","(10:12) (Shotgun) 1-T.Tagovailoa pass incomplete short middle to 2-C.Edmonds. PENALTY on BUF-4-J.Johnson, Unnecessary Roughness, 2 yards, enforced at BUF 5 - No Play.","Box Score"
"","0.77","DET","MIN","3","2022-09-25","4","12:15","2","6","(12:15) (Shotgun) 16-J.Goff pass incomplete deep left to 84-S.Zylstra. PENALTY on MIN-54-E.Kendricks, Defensive Holding, 5 yards, enforced at DET 13 - No Play.","Box Score"
"","0.76","PHI","DET","1","2022-09-11","2","7:52","2","11","(7:52) (Shotgun) 26-M.Sanders left end to DET 10 for 1 yard (49-C.Board, 5-D.Elliott). PENALTY on DET, Defensive Too Many Men on Field, 5 yards, enforced at DET 11 - No Play.","Box Score"
"","0.76","LA","ARI","3","2022-09-25","3","13:08","4","5","(13:08) 11-R.Dixon punts 51 yards to ARI 19, Center-42-M.Orzech. 83-G.Dortch to ARI 21 for 2 yards (31-R.Rochell). PENALTY on ARI-51-T.Vallejo, Illegal Block Above the Waist, 10 yards, enforced at ARI 21.","Box Score"
"","0.76","NYG","CHI","4","2022-10-02","3","10:32","2","8","(10:32) (No Huddle) PENALTY on CHI-93-Ju.Jones, Encroachment, 5 yards, enforced at NYG 15 - No Play.","Box Score"
"","0.75","LAC","HOU","4","2022-10-02","4","13:07","4","12","(13:07) 16-J.Scott punts 50 yards to HOU 10, Center-47-J.Harris. 25-D.King to HOU 15 for 5 yards (31-N.Niemann; 94-C.Rumph). PENALTY on HOU-35-G.Arnold, Illegal Block Above the Waist, 7 yards, enforced at HOU 14.","Box Score"
"","0.74","MIA","NE","1","2022-09-11","4","1:05","3","2","(1:05) 31-R.Mostert left guard to NE 13 for 3 yards (2-J.Mills; 30-M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play.","Box Score"
"","0.71","PIT","CLE","3","2022-09-22","3","13:47","1","10","(13:47) (No Huddle) 10-M.Trubisky pass incomplete short left to 18-D.Johnson. PENALTY on CLE, Defensive Too Many Men on Field, 5 yards, enforced at PIT 31 - No Play.","Box Score"
"","0.71","CHI","HOU","3","2022-09-25","4","7:32","3","13","(7:32) (No Huddle, Shotgun) PENALTY on HOU, Illegal Substitution, 5 yards, enforced at HOU 48 - No Play.","Box Score"
"","0.71","TEN","NYG","1","2022-09-11","4","0:41","3","4","(:41) (Shotgun) 17-R.Tannehill pass incomplete short middle to 16-T.Burks (55-J.Ward). PENALTY on NYG-59-A.Calitro, Defensive Holding, 5 yards, enforced at TEN 36 - No Play.","Box Score"
