"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","-0.55","LV","NE","15","2022-12-18","1","9:33","2","5","(9:33) PENALTY on LV, Delay of Game, 5 yards, enforced at NE 21 - No Play.","Box Score"
"","-0.55","NE","LV","15","2022-12-18","4","3:09","2","7","(3:09) 72-Y.Cajuste reported in as eligible.  PENALTY on NE-75-C.McDermott, False Start, 5 yards, enforced at NE 31 - No Play.","Box Score"
"","-0.55","PIT","CAR","15","2022-12-18","4","5:29","3","9","(5:29) (Shotgun) PENALTY on PIT-14-G.Pickens, False Start, 5 yards, enforced at PIT 26 - No Play.","Box Score"
"","-0.56","TEN","JAX","18","2023-01-07","2","2:31","1","10","(2:31) PENALTY on TEN-85-C.Okonkwo, False Start, 5 yards, enforced at TEN 29 - No Play.","Box Score"
"","-0.56","LA","LAC","17","2023-01-01","2","7:40","1","10","(7:40) PENALTY on LA-68-T.Nsekhe, False Start, 5 yards, enforced at LA 41 - No Play.","Box Score"
"","-0.56","MIN","IND","15","2022-12-17","2","6:29","1","10","(6:29) PENALTY on MIN-17-K.Osborn, False Start, 2 yards, enforced at MIN 5 - No Play.","Box Score"
"","-0.56","PIT","CLE","18","2023-01-08","2","1:52","3","10","(1:52) (Shotgun) PENALTY on PIT, Delay of Game, 5 yards, enforced at CLE 26 - No Play.","Box Score"
"","-0.56","CHI","PHI","15","2022-12-18","1","13:20","3","5","(13:20) (Shotgun) PENALTY on CHI-70-B.Jones, False Start, 5 yards, enforced at CHI 30 - No Play.","Box Score"
"","-0.56","MIA","BUF","15","2022-12-17","1","8:50","1","10","(8:50) (Shotgun) PENALTY on MIA-68-R.Hunt, False Start, 5 yards, enforced at MIA 38 - No Play.","Box Score"
"","-0.57","LV","NE","15","2022-12-18","1","5:29","1","10","(5:29) PENALTY on LV-87-F.Moreau, False Start, 5 yards, enforced at LV 42 - No Play.","Box Score"
"","-0.57","MIA","NYJ","18","2023-01-08","3","8:18","1","10","(8:18) (Shotgun) PENALTY on MIA, Delay of Game, 5 yards, enforced at NYJ 33 - No Play.","Box Score"
"","-0.57","MIN","GB","17","2023-01-01","2","8:08","1","15","(8:08) 8-K.Cousins pass short left to 17-K.Osborn to MIN 38 for 1 yard (26-D.Savage). PENALTY on MIN-72-E.Cleveland, Offensive Holding, 10 yards, enforced at MIN 37 - No Play.","Box Score"
"","-0.57","BAL","CIN","18","2023-01-08","2","5:42","2","8","(5:42) (No Huddle, Shotgun) 12-A.Brown pass short left to 80-I.Likely to BAL 30 for 4 yards (59-A.Davis-Gaither). PENALTY on BAL-84-J.Oliver, Illegal Shift, 5 yards, enforced at BAL 26 - No Play.","Box Score"
"","-0.57","CHI","DET","17","2023-01-01","4","2:40","1","10","(2:40) (Shotgun) 1-J.Fields pass short left to 25-T.Ebner to CHI 28 for 3 yards (25-W.Harris, 55-D.Barnes). PENALTY on CHI-71-R.Reiff, Offensive Holding, 10 yards, enforced at CHI 25 - No Play.","Box Score"
"","-0.58","LV","KC","18","2023-01-07","3","7:44","3","10","(7:44) (Shotgun) PENALTY on LV, Delay of Game, 5 yards, enforced at KC 19 - No Play.","Box Score"
"","-0.58","IND","HOU","18","2023-01-08","3","13:37","1","10","(13:37) 63-D.Pinter reported in as eligible.  PENALTY on IND-72-B.Smith, False Start, 5 yards, enforced at HOU 42 - No Play.","Box Score"
"","-0.59","NYJ","JAX","16","2022-12-22","1","5:09","2","7","(5:09) 15-C.Streveler in at QB. (Shotgun)  PENALTY on NYJ-76-G.Fant, False Start, 5 yards, enforced at JAX 42 - No Play.","Box Score"
"","-0.59","TEN","HOU","16","2022-12-24","1","11:16","2","5","(11:16) 22-D.Henry left end to HOU 40 for 15 yards (5-J.Pitre). PENALTY on TEN, Illegal Formation, 5 yards, enforced at TEN 45 - No Play.","Box Score"
"","-0.59","MIA","NYJ","18","2023-01-08","4","11:59","1","10","(11:59) (Shotgun) 19-S.Thompson pass short left to 10-T.Hill to MIA 30 for 5 yards (4-D.Reed). PENALTY on MIA, Illegal Shift, 5 yards, enforced at MIA 25 - No Play.","Box Score"
"","-0.59","LA","LAC","17","2023-01-01","3","3:01","1","10","(3:01) PENALTY on LA-89-T.Higbee, False Start, 5 yards, enforced at LA 39 - No Play.","Box Score"
"","-0.60","CIN","TB","15","2022-12-18","4","9:18","1","10","(9:18) 28-J.Mixon right tackle to CIN 45 for 7 yards (54-L.David). PENALTY on CIN-77-H.Adeniji, Illegal Formation, 5 yards, enforced at CIN 38 - No Play.","Box Score"
"","-0.60","MIN","CHI","18","2023-01-08","4","6:20","1","10","(6:20) PENALTY on MIN-63-V.Lowe, False Start, 5 yards, enforced at CHI 46 - No Play.","Box Score"
"","-0.60","NYJ","MIA","18","2023-01-08","4","12:47","3","12","(12:47) (Shotgun) PENALTY on NYJ-68-M.Remmers, False Start, 5 yards, enforced at MIA 24 - No Play.","Box Score"
"","-0.60","HOU","KC","15","2022-12-18","3","1:53","3","7","(1:53) (Shotgun) PENALTY on HOU-78-L.Tunsil, False Start, 5 yards, enforced at KC 7 - No Play.","Box Score"
"","-0.60","JAX","TEN","18","2023-01-07","2","11:51","3","8","(11:51) (Shotgun) PENALTY on JAX, Offensive Too Many Men on Field, 5 yards, enforced at TEN 46 - No Play.","Box Score"
"","-0.60","WAS","NYG","15","2022-12-18","1","3:33","3","12","(3:33) (Shotgun) PENALTY on WAS, Delay of Game, 5 yards, enforced at NYG 27 - No Play.","Box Score"
"","-0.60","DET","CHI","17","2023-01-01","4","2:51","3","9","(2:51) PENALTY on DET-45-J.Cabinda, False Start, 5 yards, enforced at CHI 11 - No Play.","Box Score"
"","-0.60","LAC","IND","16","2022-12-26","4","12:48","1","10","(12:48) (Shotgun) PENALTY on LAC-63-C.Linsley, False Start, 5 yards, enforced at IND 46 - No Play.","Box Score"
"","-0.60","WAS","NYG","15","2022-12-18","3","10:40","1","10","(10:40) 8-B.Robinson left tackle to NYG 43 for 2 yards (41-M.McFadden). PENALTY on WAS-82-L.Thomas, Illegal Motion, 5 yards, enforced at NYG 45 - No Play.","Box Score"
"","-0.60","MIN","CHI","18","2023-01-08","2","5:28","3","4","(5:28) (Shotgun) PENALTY on MIN, Delay of Game, 5 yards, enforced at CHI 5 - No Play.","Box Score"
"","-0.61","CLE","PIT","18","2023-01-08","4","1:23","1","10","(1:23) (No Huddle, Shotgun) 4-D.Watson pass incomplete deep middle to 85-D.Njoku. PENALTY on CLE-55-E.Pocic, Offensive Holding, 10 yards, enforced at PIT 40 - No Play.","Box Score"
"","-0.61","SF","WAS","16","2022-12-24","3","0:47","3","9","(:47) (Shotgun) PENALTY on SF-69-M.McGlinchey, False Start, 5 yards, enforced at WAS 9 - No Play.","Box Score"
"","-0.61","BUF","CHI","16","2022-12-24","1","9:13","1","10","(9:13) (Shotgun) 17-J.Allen pass incomplete short right to 14-S.Diggs (6-K.Gordon). PENALTY on BUF-71-R.Bates, Ineligible Downfield Pass, 5 yards, enforced at CHI 47 - No Play.","Box Score"
"","-0.61","ARI","DEN","15","2022-12-18","3","11:37","2","8","(11:37) (Shotgun) 19-T.McSorley pass short right to 18-A.Green to DEN 36 for 11 yards (27-D.Mathis). PENALTY on ARI-79-J.Jones, Illegal Formation, 5 yards, enforced at DEN 47 - No Play.","Box Score"
"","-0.62","MIA","NE","17","2023-01-01","1","12:48","2","8","(12:48) PENALTY on MIA-5-T.Bridgewater, False Start, 5 yards, enforced at MIA 42 - No Play.","Box Score"
"","-0.62","TB","ARI","16","2022-12-25","3","5:34","2","5","(5:34) PENALTY on TB-88-C.Otton, False Start, 5 yards, enforced at ARI 41 - No Play.","Box Score"
"","-0.63","TB","ARI","16","2022-12-25","2","9:42","3","4","(9:42) (Shotgun) 12-T.Brady pass short right to 6-J.Jones for 10 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TB, Illegal Shift, 5 yards, enforced at ARI 10 - No Play.","Box Score"
"","-0.63","NYG","WAS","15","2022-12-18","2","3:08","2","10","(3:08) (Shotgun) PENALTY on NYG-73-E.Neal, False Start, 5 yards, enforced at WAS 36 - No Play.","Box Score"
"","-0.63","LAC","IND","16","2022-12-26","2","4:21","1","10","(4:21) (Shotgun) PENALTY on LAC-77-Z.Johnson, False Start, 5 yards, enforced at LAC 25 - No Play.","Box Score"
"","-0.64","CHI","MIN","18","2023-01-08","4","12:14","3","9","(12:14) (Shotgun) PENALTY on CHI-70-B.Jones, False Start, 5 yards, enforced at CHI 44 - No Play.","Box Score"
"","-0.64","ARI","SF","18","2023-01-08","3","11:01","2","5","(11:01) (No Huddle, Shotgun) PENALTY on ARI-53-B.Price, False Start, 5 yards, enforced at ARI 20 - No Play.","Box Score"
"","-0.64","ATL","BAL","16","2022-12-24","3","8:06","2","5","(8:06) (Shotgun) 84-C.Patterson left end for 13 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on ATL-17-O.Zaccheaus, Offensive Holding, 10 yards, enforced at BAL 6.","Box Score"
"","-0.65","BAL","CLE","15","2022-12-17","4","10:49","1","10","(10:49) (Shotgun) PENALTY on BAL-43-J.Hill, False Start, 5 yards, enforced at BAL 28 - No Play.","Box Score"
"","-0.65","MIN","GB","17","2023-01-01","3","12:10","2","4","(12:10) (No Huddle) PENALTY on MIN-72-E.Cleveland, False Start, 5 yards, enforced at MIN 22 - No Play.","Box Score"
"","-0.66","GB","DET","18","2023-01-08","2","4:00","3","5","(4:00) (Shotgun) PENALTY on GB, Delay of Game, 5 yards, enforced at DET 44 - No Play.","Box Score"
"","-0.66","SEA","KC","16","2022-12-24","2","5:39","4","7","(5:39) 4-M.Dickson punts 40 yards to KC 18, Center-46-C.Tinker. 29-C.Lammons to KC 18 for no gain. PENALTY on SEA-83-D.Young, Illegal Block Above the Waist, 10 yards, enforced at KC 18.","Box Score"
"","-0.66","CIN","BAL","18","2023-01-08","3","14:21","4","7","(14:21) 4-D.Chrisman punts 42 yards to BAL 30, Center-48-C.Adomitis, downed by CIN-59-A.Davis-Gaither. PENALTY on CIN-48-C.Adomitis, Offensive Holding, 10 yards, enforced at BAL 30.","Box Score"
"","-0.66","NYJ","JAX","16","2022-12-22","2","10:39","1","10","(10:39) (Shotgun) 27-Z.Knight left end to JAX 49 for 5 yards (52-D.Hamilton). PENALTY on NYJ, Illegal Formation, 5 yards, enforced at NYJ 46 - No Play.","Box Score"
"","-0.67","KC","SEA","16","2022-12-24","3","6:51","2","6","(6:51) (Shotgun) PENALTY on KC-11-M.Valdes-Scantling, False Start, 5 yards, enforced at KC 38 - No Play.","Box Score"
"","-0.67","NYG","PHI","18","2023-01-08","3","2:20","2","8","(2:20) (Shotgun) PENALTY on NYG, Delay of Game, 5 yards, enforced at PHI 8 - No Play.","Box Score"
"","-0.68","SF","SEA","15","2022-12-15","3","4:30","1","10","(4:30) 13-B.Purdy pass short right to 3-R.McCloud to SEA 37 for 13 yards (97-P.Ford). PENALTY on SF, Illegal Formation, 5 yards, enforced at 50 - No Play.","Box Score"
"","-0.68","LV","NE","15","2022-12-18","3","11:09","3","8","(11:09) (Shotgun) PENALTY on LV-72-J.Eluemunor, False Start, 5 yards, enforced at LV 35 - No Play.","Box Score"
"","-0.68","WAS","DAL","18","2023-01-08","3","7:29","3","10","(7:29) (Shotgun) PENALTY on WAS-71-W.Schweitzer, False Start, 5 yards, enforced at WAS 34 - No Play.","Box Score"
"","-0.68","KC","HOU","15","2022-12-18","3","6:28","2","12","(6:28) 1-J.McKinnon left guard pushed ob at HOU 19 for 18 yards (36-J.Owens). PENALTY on KC-9-J.Smith-Schuster, Offensive Holding, 10 yards, enforced at HOU 32.","Box Score"
"","-0.68","MIN","IND","15","2022-12-17","5","6:09","3","14","(6:09) (Shotgun) 8-K.Cousins pass short middle to 87-T.Hockenson to IND 38 for 5 yards (32-J.Blackmon). MIN-71-C.Darrisaw was injured during the play.  PENALTY on MIN-72-E.Cleveland, Offensive Holding, 10 yards, enforced at IND 43 - No Play.","Box Score"
"","-0.68","MIN","GB","17","2023-01-01","3","8:55","1","10","(8:55) PENALTY on MIN, Delay of Game, 5 yards, enforced at GB 30 - No Play.","Box Score"
"","-0.68","IND","MIN","15","2022-12-17","3","11:32","4","2","(11:32) (Punt formation) PENALTY on IND, Delay of Game, 5 yards, enforced at MIN 47 - No Play.","Box Score"
"","-0.69","MIA","GB","16","2022-12-25","4","6:41","2","8","(6:41) (Shotgun) 1-T.Tagovailoa pass short right to 17-J.Waddle pushed ob at GB 10 for 15 yards (26-D.Savage). PENALTY on MIA-17-J.Waddle, Illegal Formation, 5 yards, enforced at GB 25 - No Play.","Box Score"
"","-0.69","NYG","MIN","16","2022-12-24","2","1:37","2","3","(1:37) (No Huddle, Shotgun) 26-S.Barkley up the middle to MIN 41 for 8 yards (54-E.Kendricks). PENALTY on NYG-76-J.Feliciano, Offensive Holding, 10 yards, enforced at MIN 44.","Box Score"
"","-0.69","PIT","CLE","18","2023-01-08","2","13:29","1","10","(13:29) 8-K.Pickett pass short right to 22-N.Harris pushed ob at CLE 35 for 45 yards (19-R.Ragland). PENALTY on PIT-69-K.Dotson, Ineligible Downfield Pass, 5 yards, enforced at PIT 20 - No Play.","Box Score"
"","-0.69","NO","PHI","17","2023-01-01","1","8:22","2","6","(8:22) 14-A.Dalton pass incomplete short right. PENALTY on NO-78-E.McCoy, Ineligible Downfield Pass, 5 yards, enforced at PHI 13 - No Play.","Box Score"
"","-0.69","SF","SEA","15","2022-12-15","4","10:50","3","10","(10:50) (Shotgun) PENALTY on SF-71-T.Williams, False Start, 5 yards, enforced at SF 15 - No Play.","Box Score"
"","-0.69","LV","PIT","16","2022-12-24","3","5:46","1","10","(5:46) PENALTY on LV-83-D.Waller, False Start, 5 yards, enforced at PIT 41 - No Play.","Box Score"
"","-0.69","MIA","NE","17","2023-01-01","1","5:39","4","1","(5:39) (Run formation) PENALTY on MIA-68-R.Hunt, False Start, 5 yards, enforced at MIA 34 - No Play.","Box Score"
"","-0.69","HOU","TEN","16","2022-12-24","3","7:29","3","8","(7:29) (Shotgun) PENALTY on HOU-78-L.Tunsil, False Start, 5 yards, enforced at HOU 39 - No Play.","Box Score"
"","-0.69","NYJ","SEA","17","2023-01-01","2","9:56","1","10","(9:56) PENALTY on NYJ-71-D.Brown, False Start, 5 yards, enforced at SEA 13 - No Play.","Box Score"
"","-0.69","PHI","NO","17","2023-01-01","3","5:00","3","8","(5:00) (Shotgun) PENALTY on PHI-56-I.Seumalo, False Start, 5 yards, enforced at PHI 39 - No Play.","Box Score"
"","-0.69","LAC","DEN","18","2023-01-08","3","11:04","1","10","(11:04) PENALTY on LAC-88-T.McKitty, False Start, 5 yards, enforced at LAC 43 - No Play.","Box Score"
"","-0.69","PHI","DAL","16","2022-12-24","2","0:25","1","10","(:25) (No Huddle) PENALTY on PHI-88-D.Goedert, False Start, 5 yards, enforced at DAL 24 - No Play.","Box Score"
"","-0.69","PHI","CHI","15","2022-12-18","2","12:40","2","9","(12:40) (Shotgun) 16-Q.Watkins left end ran ob at CHI 13 for 4 yards (33-J.Johnson). PENALTY on PHI-80-T.Jackson, Offensive Holding, 10 yards, enforced at CHI 13.","Box Score"
"","-0.69","TB","ARI","16","2022-12-25","5","5:11","1","10","(5:11) PENALTY on TB-73-B.Walton, False Start, 5 yards, enforced at ARI 19 - No Play.","Box Score"
"","-0.70","NYG","PHI","18","2023-01-08","4","10:57","1","10","(10:57) PENALTY on NYG-74-M.Peart, False Start, 5 yards, enforced at PHI 16 - No Play.","Box Score"
"","-0.70","BAL","PIT","17","2023-01-01","3","12:28","1","10","(12:28) (Shotgun) PENALTY on BAL-64-T.Linderbaum, False Start, 5 yards, enforced at PIT 40 - No Play.","Box Score"
"","-0.70","LA","GB","15","2022-12-19","1","3:03","3","6","(3:03) (Shotgun) PENALTY on LA-65-C.Shelton, False Start, 5 yards, enforced at LA 30 - No Play.","Box Score"
"","-0.70","PIT","CAR","15","2022-12-18","2","10:50","3","4","(10:50) (Shotgun) PENALTY on PIT-69-K.Dotson, False Start, 5 yards, enforced at PIT 44 - No Play.","Box Score"
"","-0.71","JAX","NYJ","16","2022-12-22","3","8:57","1","10","(8:57) 16-T.Lawrence pass short right to 85-D.Arnold to NYJ 14 for 9 yards (56-Qu.Williams). PENALTY on JAX-75-J.Taylor, Ineligible Downfield Pass, 5 yards, enforced at NYJ 23 - No Play.","Box Score"
"","-0.71","SEA","KC","16","2022-12-24","2","13:30","3","6","(13:30) (Shotgun) PENALTY on SEA-63-A.Blythe, False Start, 5 yards, enforced at SEA 20 - No Play.","Box Score"
"","-0.71","CAR","DET","16","2022-12-24","1","8:03","1","10","(8:03) PENALTY on CAR-15-L.Shenault, False Start, 5 yards, enforced at CAR 46 - No Play.","Box Score"
"","-0.71","MIN","CHI","18","2023-01-08","4","11:32","1","10","(11:32) PENALTY on MIN-63-V.Lowe, False Start, 5 yards, enforced at MIN 18 - No Play.","Box Score"
"","-0.71","JAX","DAL","15","2022-12-18","5","9:20","3","9","(9:20) (Shotgun) PENALTY on JAX-75-J.Taylor, False Start, 5 yards, enforced at JAX 26 - No Play.","Box Score"
"","-0.71","CHI","PHI","15","2022-12-18","1","14:16","2","7","(14:16) PENALTY on CHI-84-R.Griffin, False Start, 4 yards, enforced at CHI 28 - No Play.","Box Score"
"","-0.71","ARI","ATL","17","2023-01-01","4","7:09","1","10","(7:09) (No Huddle, Shotgun) 17-D.Blough pass incomplete short right. PENALTY on ARI-76-W.Hernandez, Ineligible Downfield Pass, 5 yards, enforced at ATL 32 - No Play.","Box Score"
"","-0.72","ARI","SF","18","2023-01-08","2","11:12","2","4","(11:12) (No Huddle, Shotgun) PENALTY on ARI-53-B.Price, False Start, 5 yards, enforced at SF 46 - No Play.","Box Score"
"","-0.72","WAS","SF","16","2022-12-24","2","2:00","3","1","(2:00) (Shotgun) PENALTY on WAS-53-T.Turner, False Start, 4 yards, enforced at SF 22 - No Play.","Box Score"
"","-0.72","CIN","BAL","18","2023-01-08","4","5:55","1","10","(5:55) 34-S.Perine right tackle pushed ob at BAL 38 for 17 yards (36-C.Clark). PENALTY on CIN-77-H.Adeniji, Offensive Holding, 10 yards, enforced at CIN 45 - No Play.","Box Score"
"","-0.73","DEN","KC","17","2023-01-01","3","13:17","1","10","(13:17) 19-C.Edmonds right end ran ob at KC 40 for 12 yards (20-J.Reid). PENALTY on DEN-82-E.Saubert, Offensive Holding, 10 yards, enforced at KC 48.","Box Score"
"","-0.73","LAC","IND","16","2022-12-26","3","13:41","1","10","(13:41) 10-J.Herbert pass deep middle to 89-D.Parham to IND 31 for 30 yards (58-B.Okereke; 26-R.McLeod). PENALTY on LAC-79-T.Pipkins, Offensive Holding, 10 yards, enforced at LAC 39 - No Play.","Box Score"
"","-0.73","TB","ARI","16","2022-12-25","1","7:38","1","10","(7:38) (Shotgun) PENALTY on TB-72-J.Wells, False Start, 5 yards, enforced at TB 43 - No Play.","Box Score"
"","-0.74","NYG","PHI","18","2023-01-08","2","7:28","1","10","(7:28) (Shotgun) PENALTY on NYG-73-E.Neal, False Start, 5 yards, enforced at PHI 40 - No Play.","Box Score"
"","-0.74","WAS","SF","16","2022-12-24","1","8:05","2","11","(8:05) (Shotgun) 8-B.Robinson left end to WAS 25 for 11 yards (7-C.Ward, 29-T.Hufanga). PENALTY on WAS-72-C.Leno, Offensive Holding, 7 yards, enforced at WAS 14 - No Play.","Box Score"
"","-0.74","MIA","NYJ","18","2023-01-08","1","10:50","3","7","(10:50) (Shotgun) PENALTY on MIA-75-G.Little, False Start, 5 yards, enforced at NYJ 46 - No Play.","Box Score"
"","-0.74","SEA","LA","18","2023-01-08","2","11:58","1","10","(11:58) PENALTY on SEA-84-C.Parkinson, False Start, 5 yards, enforced at SEA 25 - No Play.","Box Score"
"","-0.74","MIA","BUF","15","2022-12-17","1","13:24","3","6","(13:24) (Shotgun) PENALTY on MIA-68-R.Hunt, False Start, 5 yards, enforced at BUF 47 - No Play.","Box Score"
"","-0.75","LV","KC","18","2023-01-07","2","0:32","2","17","(:32) (Shotgun) 3-J.Stidham pass deep middle to 17-D.Adams to KC 28 for 24 yards (6-B.Cook; 32-N.Bolton). PENALTY on LV-66-D.Parham, Illegal Use of Hands, 10 yards, enforced at LV 48 - No Play.","Box Score"
"","-0.75","SEA","KC","16","2022-12-24","3","2:27","1","10","(2:27) PENALTY on SEA-78-S.Forsythe, False Start, 5 yards, enforced at KC 31 - No Play.","Box Score"
"","-0.75","MIN","CHI","18","2023-01-08","3","1:40","1","10","(1:40) PENALTY on MIN-74-O.Udoh, False Start, 5 yards, enforced at CHI 27 - No Play.","Box Score"
"","-0.75","NYG","WAS","15","2022-12-18","1","1:08","2","6","(1:08) (Shotgun) PENALTY on NYG-73-E.Neal, False Start, 5 yards, enforced at NYG 40 - No Play.","Box Score"
"","-0.75","DEN","LAC","18","2023-01-08","3","0:21","1","10","(:21) (Shotgun) 19-C.Edmonds left guard to DEN 17 for 6 yards (49-D.Tranquill; 91-C.Hinton). PENALTY on DEN-61-G.Glasgow, Offensive Holding, 6 yards, enforced at DEN 12.","Box Score"
"","-0.76","TEN","LAC","15","2022-12-18","2","4:03","1","10","(4:03) 22-D.Henry right end to LAC 47 for 9 yards (49-D.Tranquill). PENALTY on TEN-81-A.Hooper, Offensive Holding, 10 yards, enforced at TEN 44 - No Play.","Box Score"
"","-0.76","SEA","LA","18","2023-01-08","1","9:07","1","10","(9:07) (Shotgun) PENALTY on SEA-7-G.Smith, False Start, 5 yards, enforced at LA 14 - No Play.","Box Score"
"","-0.76","WAS","DAL","18","2023-01-08","3","4:54","1","10","(4:54) (Shotgun) 14-S.Howell pass short right to 82-L.Thomas pushed ob at DAL 26 for 11 yards (42-A.Barr). PENALTY on WAS-75-C.Paul, Ineligible Downfield Pass, 5 yards, enforced at DAL 37 - No Play.","Box Score"
"","-0.77","CIN","TB","15","2022-12-18","3","7:27","2","6","(7:27) (Shotgun) PENALTY on CIN-73-J.Williams, False Start, 5 yards, enforced at TB 15 - No Play.","Box Score"
"","-0.77","NYJ","MIA","18","2023-01-08","2","4:28","3","4","(4:28) (Shotgun) PENALTY on NYJ-70-C.Ogbuehi, False Start, 5 yards, enforced at NYJ 31 - No Play.","Box Score"
"","-0.78","SF","LV","17","2023-01-01","3","7:52","1","10","(7:52) 23-C.McCaffrey left tackle to LV 39 for 4 yards (21-A.Robertson). PENALTY on SF-85-G.Kittle, Offensive Holding, 10 yards, enforced at LV 43 - No Play.","Box Score"
"","-0.78","TB","CAR","17","2023-01-01","1","10:23","1","10","(10:23) 12-T.Brady pass short left to 21-K.Vaughn to TB 43 for 1 yard (49-F.Luvu). PENALTY on TB-76-D.Smith, Offensive Holding, 10 yards, enforced at TB 42 - No Play.","Box Score"
"","-0.78","LA","DEN","16","2022-12-25","1","10:34","1","10","(10:34) PENALTY on LA-63-O.Aboushi, False Start, 5 yards, enforced at DEN 27 - No Play.","Box Score"
"","-0.78","CAR","DET","16","2022-12-24","4","5:43","4","4","(5:43) (Shotgun) PENALTY on CAR, Delay of Game, 5 yards, enforced at DET 32 - No Play.","Box Score"
"","-0.78","NYJ","JAX","16","2022-12-22","3","0:58","1","10","(:58) (Shotgun) 25-T.Johnson left end pushed ob at JAX 31 for 11 yards (32-T.Campbell). PENALTY on NYJ-71-D.Brown, Offensive Holding, 10 yards, enforced at JAX 41.","Box Score"
"","-0.78","SEA","SF","15","2022-12-15","1","2:25","4","18","(2:25) 4-M.Dickson punts 41 yards to SF 35, Center-46-C.Tinker, fair catch by 3-R.McCloud. PENALTY on SEA-35-J.Blount, Fair Catch Interference, 15 yards, enforced at SF 35.","Box Score"
"","-0.78","LV","SF","17","2023-01-01","4","4:29","2","10","(4:29) (Shotgun) PENALTY on LV-72-J.Eluemunor, False Start, 5 yards, enforced at SF 39 - No Play.","Box Score"
"","-0.79","SEA","LA","18","2023-01-08","1","1:15","3","9","(1:15) (Shotgun) PENALTY on SEA-67-C.Cross, False Start, 5 yards, enforced at LA 21 - No Play.","Box Score"
"","-0.80","GB","MIA","16","2022-12-25","2","2:48","4","5","(2:48) 16-P.O'Donnell punts 46 yards to MIA 36, Center-56-J.Coco, fair catch by 11-C.Wilson. PENALTY on GB-45-E.Wilson, Illegal Formation, 5 yards, enforced at MIA 36.","Box Score"
"","-0.80","TB","CIN","15","2022-12-18","4","12:13","1","10","(12:13) (Shotgun) 7-L.Fournette left tackle to CIN 45 for 4 yards (55-L.Wilson). PENALTY on TB-60-N.Leverett, Offensive Holding, 10 yards, enforced at CIN 49 - No Play.","Box Score"
"","-0.80","DAL","TEN","17","2022-12-29","4","5:06","4","10","(5:06) 5-B.Anger punts 42 yards to TEN 18, Center-45-M.Overton, fair catch by 2-R.Woods. PENALTY on DAL-1-K.Joseph, Fair Catch Interference, 15 yards, enforced at TEN 18.","Box Score"
"","-0.80","PHI","NO","17","2023-01-01","3","6:42","3","7","(6:42) (Shotgun) PENALTY on PHI-62-J.Kelce, False Start, 5 yards, enforced at PHI 30 - No Play.","Box Score"
"","-0.80","NO","ATL","15","2022-12-18","1","3:10","3","4","(3:10) (Shotgun) PENALTY on NO-14-A.Dalton, False Start, 5 yards, enforced at NO 26 - No Play.","Box Score"
"","-0.81","LV","SF","17","2023-01-01","4","2:00","1","10","(2:00) (Shotgun) 3-J.Stidham pass incomplete short right to 28-J.Jacobs [75-J.Willis]. PENALTY on LV-66-D.Parham, Offensive Holding, 10 yards, enforced at LV 46 - No Play.","Box Score"
"","-0.81","PIT","BAL","17","2023-01-01","1","8:24","1","2","(8:24) PENALTY on PIT-88-P.Freiermuth, False Start, 5 yards, enforced at BAL 2 - No Play.","Box Score"
"","-0.81","NO","CAR","18","2023-01-08","4","13:56","1","10","(13:56) 7-T.Hill at quarterback. (Shotgun) 41-A.Kamara left end to CAR 48 for no gain (55-C.Littleton; 49-F.Luvu). PENALTY on NO-82-A.Trautman, Offensive Holding, 10 yards, enforced at CAR 48 - No Play.","Box Score"
"","-0.81","IND","NYG","17","2023-01-01","1","7:21","1","10","(7:21) (No Huddle, Shotgun) 21-Z.Moss left guard to IND 43 for 8 yards (54-J.Smith, 29-X.McKinney). PENALTY on IND-79-B.Raimann, Offensive Holding, 10 yards, enforced at IND 35 - No Play.","Box Score"
"","-0.81","SF","SEA","15","2022-12-15","2","12:05","1","10","(12:05) 23-C.McCaffrey up the middle to 50 for 4 yards (8-C.Bryant). PENALTY on SF-11-B.Aiyuk, Illegal Block Above the Waist, 10 yards, enforced at SF 48.","Box Score"
"","-0.81","CLE","PIT","18","2023-01-08","1","5:01","2","9","(5:01) (Shotgun) 4-D.Watson pass short middle to 85-D.Njoku to CLE 44 for 27 yards (39-M.Fitzpatrick). PENALTY on CLE-71-J.Wills, Offensive Holding, 8 yards, enforced at CLE 17 - No Play. Penalty on CLE-77-W.Teller, Ineligible Downfield Pass, declined.","Box Score"
"","-0.81","NO","ATL","15","2022-12-18","3","5:28","2","1","(5:28) 7-T.Hill at quarterback. (Shotgun) 70-T.Penning and 67-L.Young reported in as eligible.  PENALTY on NO-70-T.Penning, False Start, 5 yards, enforced at ATL 27 - No Play.","Box Score"
"","-0.81","DEN","KC","17","2023-01-01","3","4:17","3","11","(4:17) (Shotgun) 3-R.Wilson pass deep right to 14-C.Sutton to KC 40 for 44 yards (35-Ja.Watson). PENALTY on DEN-14-C.Sutton, Offensive Pass Interference, 8 yards, enforced at DEN 16 - No Play.","Box Score"
"","-0.81","TB","ATL","18","2023-01-08","2","2:21","2","5","(2:21) (Shotgun) 25-G.Bernard left guard to ATL 5 for no gain (26-I.Oliver). PENALTY on TB-16-B.Perriman, Illegal Shift, 5 yards, enforced at ATL 5 - No Play.","Box Score"
