"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","-0.36","DAL","TB","1","2021-09-09","2","12:59","4","3","(12:59) (Punt formation) PENALTY on DAL, Delay of Game, 5 yards, enforced at DAL 12 - No Play.","Box Score"
"","-0.36","DAL","NO","13","2021-12-02","1","10:52","4","10","(10:52) 5-B.Anger punts 49 yards to NO 28, Center-44-J.McQuaide, fair catch by 11-D.Harris. PENALTY on DAL-29-C.Goodwin, Player Out of Bounds on Kick, 5 yards, enforced at DAL 23 - No Play.","Box Score"
"","-0.37","CAR","NYJ","1","2021-09-12","4","4:36","4","9","(4:36) (Punt formation) PENALTY on CAR, Offensive Too Many Men on Field, 5 yards, enforced at NYJ 38 - No Play.","Box Score"
"","-0.37","PHI","CAR","5","2021-10-10","1","6:54","4","2","(6:54) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith for 2 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on PHI-84-G.Ward, Offensive Pass Interference, 10 yards, enforced at CAR 2 - No Play.","Box Score"
"","-0.38","PHI","NO","11","2021-11-21","3","11:54","4","6","(11:54) (Punt formation) PENALTY on PHI, Delay of Game, 5 yards, enforced at PHI 42 - No Play.","Box Score"
"","-0.38","BAL","PIT","13","2021-12-05","3","0:52","4","10","(:52) (Punt formation) PENALTY on BAL-17-R.Jackson, False Start, 5 yards, enforced at BAL 43 - No Play.","Box Score"
"","-0.38","DEN","JAX","2","2021-09-19","2","11:47","4","6","(11:47) (Punt formation) PENALTY on DEN-56-B.Browning, False Start, 5 yards, enforced at JAX 49 - No Play.","Box Score"
"","-0.38","LAC","NYG","14","2021-12-12","4","3:34","4","4","(3:34) (Punt formation) PENALTY on LAC, Delay of Game, 5 yards, enforced at NYG 39 - No Play.","Box Score"
"","-0.38","DET","CIN","6","2021-10-17","3","2:38","4","8","(2:38) (Punt formation) PENALTY on DET, Delay of Game, 5 yards, enforced at CIN 49 - No Play.","Box Score"
"","-0.38","HOU","MIA","9","2021-11-07","2","5:43","4","4","(5:43) (Punt formation) PENALTY on HOU, Delay of Game, 5 yards, enforced at HOU 44 - No Play.","Box Score"
"","-0.39","CLE","CIN","9","2021-11-07","4","1:14","4","2","(1:14) 7-J.Gillan punts 36 yards to CIN 37, Center-47-C.Hughlett. 23-D.Phillips to CLE 47 for 16 yards (44-S.Takitaki; 7-J.Gillan). FUMBLES (44-S.Takitaki), recovered by CIN-33-T.Flowers at CLE 42. 33-T.Flowers to CLE 40 for 2 yards (31-A.Janovich). PENALTY on CIN-35-J.Davis, Offensive Holding, 10 yards, enforced at CIN 45. {Phillips credited with 8 yard return due to penalty}","Box Score"
"","-0.39","DET","BAL","3","2021-09-26","2","1:57","4","1","(1:57) (Shotgun) PENALTY on DET-58-P.Sewell, False Start, 4 yards, enforced at DET 34 - No Play.","Box Score"
"","-0.40","MIA","TB","5","2021-10-10","2","8:16","4","3","(8:16) (Shotgun) PENALTY on MIA, Delay of Game, 5 yards, enforced at MIA 47 - No Play.","Box Score"
"","-0.41","ATL","JAX","12","2021-11-28","4","2:29","4","3","(2:29) (Punt formation) PENALTY on ATL, Delay of Game, 6 yards, enforced at JAX 46 - No Play.","Box Score"
"","-0.41","SEA","JAX","8","2021-10-31","3","4:58","4","6","(4:58) (Punt formation) PENALTY on SEA, Delay of Game, 5 yards, enforced at JAX 41 - No Play.","Box Score"
"","-0.42","TB","CAR","16","2021-12-26","4","2:16","4","11","(2:16) 19-S.Hofrichter punts 38 yards to CAR 13, Center-97-Z.Triner, fair catch by 13-A.Erickson. PENALTY on CAR-34-S.Chandler, Offensive Holding, 6 yards, enforced at CAR 13.","Box Score"
"","-0.42","NE","JAX","17","2022-01-02","3","5:03","4","6","(5:03) (Punt formation) PENALTY on NE, Delay of Game, 5 yards, enforced at JAX 44 - No Play.","Box Score"
"","-0.42","MIA","BAL","10","2021-11-11","3","9:36","4","9","(9:36) (Punt formation) PENALTY on MIA-44-B.Ferguson, False Start, 5 yards, enforced at MIA 19 - No Play.","Box Score"
"","-0.42","NE","NO","3","2021-09-26","2","14:23","4","5","(14:23) (Punt formation) PENALTY on NE-49-J.Cardona, False Start, 5 yards, enforced at NE 47 - No Play.","Box Score"
"","-0.43","ARI","JAX","3","2021-09-26","1","1:25","4","1","(1:25) (Punt formation) PENALTY on ARI-51-T.Vallejo, False Start, 5 yards, enforced at ARI 10 - No Play.","Box Score"
"","-0.43","NYJ","CAR","1","2021-09-12","1","1:27","4","10","(1:27) 6-M.Ammendola punts 46 yards to CAR 29, Center-42-T.Hennessy. 13-A.Erickson to CAR 32 for 3 yards (33-A.Colbert). PENALTY on NYJ-81-T.Kroft, Illegal Formation, 5 yards, enforced at NYJ 25 - No Play.","Box Score"
"","-0.43","NYJ","CAR","1","2021-09-12","1","8:07","4","8","(8:07) (Punt formation) PENALTY on NYJ, Delay of Game, 5 yards, enforced at NYJ 24 - No Play.","Box Score"
"","-0.43","TB","ATL","2","2021-09-19","3","5:02","4","20","(5:02) (Punt formation) PENALTY on TB, Delay of Game, 5 yards, enforced at TB 13 - No Play.","Box Score"
"","-0.44","DET","ARI","15","2021-12-19","1","6:14","4","3","(6:14) (Run formation) PENALTY on DET, Delay of Game, 5 yards, enforced at ARI 14 - No Play.","Box Score"
"","-0.44","NYJ","MIA","11","2021-11-21","3","11:28","4","7","(11:28) (Field Goal formation) PENALTY on NYJ, Delay of Game, 5 yards, enforced at MIA 38 - No Play.","Box Score"
"","-0.44","DET","BAL","3","2021-09-26","1","2:46","4","6","(2:46) (Shotgun) PENALTY on DET, Delay of Game, 5 yards, enforced at BAL 43 - No Play.","Box Score"
"","-0.45","ATL","JAX","12","2021-11-28","1","10:10","4","7","(10:10) (Punt formation) PENALTY on ATL, Delay of Game, 5 yards, enforced at JAX 41 - No Play.","Box Score"
"","-0.45","PIT","CLE","8","2021-10-31","4","0:06","4","8","(:06) (Shotgun) PENALTY on PIT-18-D.Johnson, False Start, 5 yards, enforced at CLE 20 - No Play.","Box Score"
"","-0.45","DET","MIN","5","2021-10-10","4","9:47","4","4","(9:47) (Punt formation) PENALTY on DET, Delay of Game, 5 yards, enforced at MIN 42 - No Play.","Box Score"
"","-0.46","DET","BAL","3","2021-09-26","2","12:36","4","11","(12:36) 3-J.Fox punts 57 yards to BAL 36, Center-47-S.Daly. 13-D.Duvernay to BAL 49 for 13 yards (45-J.Cabinda). PENALTY on DET, Illegal Formation, 5 yards, enforced at BAL 49.","Box Score"
"","-0.46","ARI","CAR","10","2021-11-14","4","2:20","4","19","(2:20) 14-A.Lee punts 50 yards to CAR 34, Center-43-B.Brinkley. 13-A.Erickson ran ob at 50 for 16 yards (81-D.Daniels). PENALTY on CAR-28-K.Taylor, Offensive Holding, 10 yards, enforced at CAR 46.","Box Score"
"","-0.46","MIN","CAR","6","2021-10-17","4","2:18","4","11","(2:18) (Punt formation) PENALTY on MIN, Delay of Game, 5 yards, enforced at CAR 36 - No Play.","Box Score"
"","-0.46","MIA","NO","16","2021-12-27","4","4:40","4","6","(4:40) (Run formation) PENALTY on MIA, Delay of Game, 5 yards, enforced at NO 38 - No Play.","Box Score"
"","-0.47","DEN","JAX","2","2021-09-19","3","7:04","4","4","(7:04) (Punt formation) PENALTY on DEN-27-N.Hairston, False Start, 5 yards, enforced at DEN 40 - No Play.","Box Score"
"","-0.47","BAL","CHI","11","2021-11-21","2","11:15","4","5","(11:15) (Shotgun) PENALTY on BAL, Delay of Game, 5 yards, enforced at CHI 39 - No Play.","Box Score"
"","-0.47","PIT","CLE","8","2021-10-31","4","4:29","4","2","(4:29) (Punt formation) PENALTY on PIT, Delay of Game, 5 yards, enforced at PIT 28 - No Play.","Box Score"
"","-0.47","PIT","MIN","14","2021-12-09","4","9:03","4","3","(9:03) (Shotgun) PENALTY on PIT, Delay of Game, 5 yards, enforced at PIT 32 - No Play.","Box Score"
"","-0.48","JAX","CIN","4","2021-09-30","2","14:16","4","2","(14:16) (Punt formation) PENALTY on JAX-46-R.Matiscik, False Start, 5 yards, enforced at JAX 35 - No Play.","Box Score"
"","-0.49","CIN","DEN","15","2021-12-19","2","13:00","4","6","(13:00) (Punt formation) PENALTY on CIN-33-T.Flowers, False Start, 5 yards, enforced at CIN 32 - No Play.","Box Score"
"","-0.49","NE","TB","4","2021-10-03","2","2:00","4","2","(2:00) (Punt formation) PENALTY on NE, Delay of Game, 5 yards, enforced at TB 44 - No Play.","Box Score"
"","-0.50","NE","TB","4","2021-10-03","3","7:45","4","21","(7:45) 7-J.Bailey punts 59 yards to TB 29, Center-49-J.Cardona. 85-J.Mickens to TB 34 for 5 yards (18-M.Slater). FUMBLES (18-M.Slater), RECOVERED by NE-47-J.Johnson at TB 34. PENALTY on NE-18-M.Slater, Unsportsmanlike Conduct, 6 yards, enforced at NE 12 - No Play.","Box Score"
"","-0.50","BUF","NO","12","2021-11-25","4","4:45","4","5","(4:45) (Run formation) PENALTY on BUF, Delay of Game, 5 yards, enforced at NO 39 - No Play.","Box Score"
"","-0.50","SEA","SF","4","2021-10-03","3","10:17","4","10","(10:17) 4-M.Dickson punts 64 yards to SF 8, Center-69-T.Ott, downed by SEA-27-M.Blair. PENALTY on SEA-27-M.Blair, Illegal Touch Kick, 5 yards, enforced at SEA 28 - No Play.","Box Score"
"","-0.51","MIA","IND","4","2021-10-03","2","13:43","4","13","(13:43) (Field Goal formation) PENALTY on MIA, Delay of Game, 5 yards, enforced at IND 37 - No Play.","Box Score"
"","-0.51","NO","TB","15","2021-12-19","4","1:13","4","14","(1:13) (Punt formation) PENALTY on NO, Delay of Game, 5 yards, enforced at TB 32 - No Play.","Box Score"
"","-0.51","HOU","CAR","3","2021-09-23","3","10:44","4","4","(10:44) (Punt formation) PENALTY on HOU, Delay of Game, 5 yards, enforced at CAR 39 - No Play.","Box Score"
"","-0.51","HOU","JAX","15","2021-12-19","4","6:35","4","7","(6:35) (Punt formation) PENALTY on HOU, Delay of Game, 5 yards, enforced at JAX 37 - No Play.","Box Score"
"","-0.52","LV","DAL","12","2021-11-25","5","4:31","4","2","(4:31) (Field Goal formation) PENALTY on LV-75-B.Parker, False Start, 5 yards, enforced at DAL 16 - No Play.","Box Score"
"","-0.52","LAC","MIN","10","2021-11-14","1","5:21","4","4","(5:21) (Run formation) PENALTY on LAC, Delay of Game, 5 yards, enforced at MIN 40 - No Play.","Box Score"
"","-0.52","WAS","LAC","1","2021-09-12","4","6:50","4","12","(6:50) 5-T.Way punts 37 yards to LAC 8, Center-54-C.Cheeseman, fair catch by 84-K.Hill. PENALTY on WAS-54-C.Cheeseman, Offensive Holding, 10 yards, enforced at LAC 8.","Box Score"
"","-0.54","HOU","JAX","15","2021-12-19","4","9:52","4","4","(9:52) 11-C.Johnston punts 50 yards to JAX 11, Center-46-J.Weeks. 4-J.Mickens to JAX 13 for 2 yards (24-T.Smith). PENALTY on HOU-57-K.Pierre-Louis, Ineligible Downfield Kick, 5 yards, enforced at HOU 39 - No Play.","Box Score"
"","-0.54","IND","SF","7","2021-10-24","3","8:53","4","4","(8:53) (Run formation) PENALTY on IND, Delay of Game, 5 yards, enforced at SF 40 - No Play.","Box Score"
"","-0.55","CAR","NE","9","2021-11-07","3","13:24","4","6","(13:24) 10-L.Edwards punts 43 yards to NE 27, Center-44-J.Jansen, fair catch by 16-J.Meyers. PENALTY on CAR, Illegal Formation, 5 yards, enforced at NE 27.","Box Score"
"","-0.55","NE","BUF","13","2021-12-06","3","9:36","4","12","(9:36) (Punt formation) PENALTY on NE-43-C.Munson, False Start, 5 yards, enforced at NE 29 - No Play.","Box Score"
"","-0.55","BAL","KC","2","2021-09-19","3","3:35","4","17","(3:35) 4-S.Koch punts 46 yards to KC 28, Center-46-N.Moore. 17-M.Hardman to KC 28 for no gain (38-K.Seymour). PENALTY on BAL-46-N.Moore, Offensive Holding, 10 yards, enforced at BAL 26 - No Play.","Box Score"
"","-0.55","MIA","NYJ","11","2021-11-21","1","2:13","4","5","(2:13) 5-M.Palardy punts 46 yards to NYJ 24, Center-44-B.Ferguson. 10-B.Berrios to NYJ 24 for no gain (22-E.Campbell). PENALTY on MIA-43-A.Van Ginkel, Illegal Formation, 5 yards, enforced at MIA 30 - No Play.","Box Score"
"","-0.56","DET","ARI","15","2021-12-19","2","11:23","4","2","(11:23) (Run formation) PENALTY on DET-89-B.Wright, False Start, 5 yards, enforced at DET 46 - No Play.","Box Score"
"","-0.56","SEA","PIT","6","2021-10-17","1","5:08","4","5","(5:08) (Punt formation) PENALTY on SEA, Delay of Game, 5 yards, enforced at PIT 38 - No Play.","Box Score"
"","-0.57","TEN","JAX","14","2021-12-12","4","12:05","4","13","(12:05) 6-B.Kern punts 35 yards to JAX 24, Center-46-M.Cox, fair catch by 4-J.Mickens. PENALTY on TEN-29-D.Cruikshank, Player Out of Bounds on Kick, 5 yards, enforced at JAX 24.","Box Score"
"","-0.58","NYG","KC","8","2021-11-01","4","4:49","4","7","(4:49) 9-R.Dixon punts 34 yards to KC 24, Center-58-C.Kreiter, downed by NYG-47-C.Brown. PENALTY on NYG-47-C.Brown, Illegal Touch Kick, 5 yards, enforced at KC 24.","Box Score"
"","-0.58","SEA","SF","13","2021-12-05","1","9:00","4","3","(9:00) 4-M.Dickson punts 58 yards to SF 10, Center-69-T.Ott, downed by SEA-29-J.Reid. PENALTY on SEA-29-J.Reid, Illegal Touch Kick, 5 yards, enforced at SEA 32 - No Play.","Box Score"
"","-0.59","MIA","JAX","6","2021-10-17","4","6:48","4","1","(6:48) (Shotgun) PENALTY on MIA, Delay of Game, 5 yards, enforced at MIA 46 - No Play.","Box Score"
"","-0.59","WAS","BUF","3","2021-09-26","2","3:42","4","3","(3:42) 5-T.Way punts 42 yards to BUF 37, Center-54-C.Cheeseman. 19-I.McKenzie to WAS 30 for 33 yards (95-C.Toohill, 96-J.Smith-Williams). Return credited to WAS 48 (spot of foul). PENALTY on BUF-44-T.Matakevich, Offensive Holding, 10 yards, enforced at WAS 48.","Box Score"
"","-0.59","SEA","TEN","2","2021-09-19","4","4:24","4","1","(4:24) (Run formation) PENALTY on SEA-68-D.Lewis, False Start, 4 yards, enforced at SEA 39 - No Play.","Box Score"
"","-0.60","ATL","NE","11","2021-11-18","2","6:30","4","14","(6:30) 7-Y.Koo 45 yard field goal is GOOD, NULLIFIED by Penalty, Center-47-J.Harris, Holder-12-D.Colquitt. PENALTY on ATL-69-J.Spriggs, Illegal Formation, 5 yards, enforced at NE 27 - No Play.","Box Score"
"","-0.61","NYG","DAL","15","2021-12-19","4","8:41","4","1","(8:41) (Shotgun) PENALTY on NYG-74-M.Peart, False Start, 4 yards, enforced at NYG 28 - No Play.","Box Score"
"","-0.61","PIT","CLE","17","2022-01-03","1","12:26","4","6","(12:26) 10-C.Waitman punts 53 yards to CLE 8, Center-46-C.Kuntz. 11-D.Peoples-Jones to CLE 12 for 4 yards (31-J.Layne). PENALTY on PIT-31-J.Layne, Face Mask (15 Yards), 15 yards, enforced at CLE 12.","Box Score"
"","-0.61","NO","CAR","2","2021-09-19","3","2:05","4","1","(2:05) (Punt formation) PENALTY on NO, Delay of Game, 5 yards, enforced at NO 21 - No Play.","Box Score"
"","-0.62","NYJ","CAR","1","2021-09-12","1","8:02","4","13","(8:02) 7-B.Mann punts 52 yards to CAR 29, Center-42-T.Hennessy. 13-A.Erickson to CAR 34 for 5 yards (53-B.Cashman). PENALTY on NYJ-87-D.Brown, Offensive Holding, 10 yards, enforced at NYJ 19 - No Play.","Box Score"
"","-0.62","JAX","BUF","9","2021-11-07","4","8:28","4","2","(8:28) (Punt formation) PENALTY on JAX-46-R.Matiscik, False Start, 5 yards, enforced at JAX 28 - No Play.","Box Score"
"","-0.63","NO","WAS","5","2021-10-10","4","14:09","4","2","(14:09) (Run formation) 67-L.Young reported in as eligible.  PENALTY on NO, Delay of Game, 5 yards, enforced at 50 - No Play.","Box Score"
"","-0.64","HOU","JAX","1","2021-09-12","2","3:28","4","2","(3:28) (Punt formation) PENALTY on HOU-46-J.Weeks, False Start, 5 yards, enforced at JAX 40 - No Play.","Box Score"
"","-0.66","BUF","JAX","9","2021-11-07","4","10:04","4","2","(10:04) (Shotgun) PENALTY on BUF-65-I.Boettger, False Start, 5 yards, enforced at JAX 43 - No Play.","Box Score"
"","-0.67","ATL","NYG","3","2021-09-26","3","9:50","4","4","(9:50) 9-C.Nizialek punts 58 yards to NYG 20, Center-47-J.Harris. 21-J.Peppers to NYG 39 for 19 yards (23-E.Harris). PENALTY on ATL-13-C.Blake, Player Out of Bounds on Kick, 5 yards, enforced at NYG 39.","Box Score"
"","-0.68","CAR","NE","9","2021-11-07","1","9:15","4","4","(9:15) (Punt formation) PENALTY on CAR-57-C.Johnston, False Start, 5 yards, enforced at CAR 26 - No Play.","Box Score"
"","-0.68","MIA","HOU","9","2021-11-07","4","0:35","4","9","(:35) (Punt formation) PENALTY on MIA, Delay of Game, 5 yards, enforced at HOU 33 - No Play.","Box Score"
"","-0.69","JAX","BUF","9","2021-11-07","3","5:49","4","7","(5:49) (Field Goal formation) PENALTY on JAX-62-K.McDermott, False Start, 5 yards, enforced at BUF 24 - No Play.","Box Score"
"","-0.72","NYJ","MIA","15","2021-12-19","1","2:52","4","9","(2:52) 7-B.Mann punts 48 yards to MIA 17, Center-42-T.Hennessy, fair catch by 85-T.Lewis. PENALTY on NYJ-41-J.Pinnock, Unnecessary Roughness, 15 yards, enforced at MIA 17.","Box Score"
"","-0.72","LV","CLE","15","2021-12-20","4","12:14","4","1","(12:14) (Punt formation) PENALTY on LV, Delay of Game, 5 yards, enforced at LV 40 - No Play.","Box Score"
"","-0.73","SF","SEA","13","2021-12-05","3","0:33","4","1","(:33) (Shotgun) PENALTY on SF-50-A.Mack, False Start, 5 yards, enforced at SF 39 - No Play.","Box Score"
"","-0.74","LAC","KC","3","2021-09-26","4","0:48","4","4","(:48) (Shotgun) PENALTY on LAC-70-R.Slater, False Start, 5 yards, enforced at KC 30 - No Play.","Box Score"
"","-0.75","DEN","JAX","2","2021-09-19","2","11:47","4","11","(11:47) 6-S.Martin punts 41 yards to JAX 13, Center-46-J.Bobenmoyer, downed by DEN-12-M.Ford. PENALTY on DEN-12-M.Ford, Unsportsmanlike Conduct, 15 yards, enforced between downs.","Box Score"
"","-0.75","ARI","TEN","1","2021-09-12","4","2:07","4","7","(2:07) 14-A.Lee punts 36 yards to TEN 5, Center-46-A.Brewer, downed by ARI-28-C.Washington. PENALTY on TEN-3-C.Farley, Offensive Holding, 2 yards, enforced at TEN 5.","Box Score"
"","-0.75","CHI","GB","14","2021-12-12","4","13:31","4","1","(13:31) 16-P.O'Donnell punts 46 yards to GB 18, Center-48-P.Scales. 8-Am.Rodgers MUFFS catch, RECOVERED by CHI-8-D.Williams at GB 20. PENALTY on CHI-22-K.Vildor, Player Out of Bounds on Kick, 4 yards, enforced at CHI 36 - No Play.","Box Score"
"","-0.76","DET","CIN","6","2021-10-17","3","9:36","4","1","(9:36) (Shotgun) PENALTY on DET-73-J.Jackson, False Start, 4 yards, enforced at DET 40 - No Play.","Box Score"
"","-0.77","NYJ","HOU","12","2021-11-28","4","0:31","4","7","(:31) (Run formation) PENALTY on NYJ, Delay of Game, 5 yards, enforced at HOU 35 - No Play.","Box Score"
"","-0.80","NYJ","NO","14","2021-12-12","2","7:06","4","11","(7:06) 7-B.Mann punts 47 yards to NO 31, Center-42-T.Hennessy, fair catch by 18-E.Winston. PENALTY on NYJ-34-J.Hardee, Fair Catch Interference, 15 yards, enforced at NO 31.","Box Score"
"","-0.80","NYG","WAS","18","2022-01-09","4","4:17","4","17","(4:17) 9-R.Dixon punts 48 yards to WAS 33, Center-58-C.Kreiter, fair catch by 1-D.Carter. PENALTY on NYG-47-C.Brown, Fair Catch Interference, 15 yards, enforced at WAS 33.","Box Score"
"","-0.81","TB","DAL","1","2021-09-09","2","15:00","4","5","(15:00) 8-B.Pinion punts 38 yards to DAL 2, Center-97-Z.Triner, downed by TB-85-J.Mickens. PENALTY on TB-79-P.O'Connor, Offensive Holding, 10 yards, enforced at DAL 40 - No Play.","Box Score"
"","-0.81","CAR","NYJ","1","2021-09-12","3","6:13","4","7","(6:13) (Punt formation) PENALTY on CAR-44-J.Jansen, False Start, 5 yards, enforced at CAR 29 - No Play.","Box Score"
"","-0.82","DAL","LV","12","2021-11-25","3","10:08","4","3","(10:08) 5-B.Anger punts 44 yards to LV 15, Center-44-J.McQuaide, fair catch by 13-H.Renfrow. PENALTY on DAL-25-N.Wright, Illegal Block Above the Waist, 10 yards, enforced at LV 15.","Box Score"
"","-0.82","TB","NO","15","2021-12-19","4","12:10","4","1","(12:10) (Punt formation) PENALTY on TB-30-D.Delaney, False Start, 5 yards, enforced at TB 41 - No Play.","Box Score"
"","-0.83","NO","PHI","11","2021-11-21","1","6:04","4","4","(6:04) 4-B.Gillikin punts 53 yards to PHI 22, Center-49-Z.Wood. 18-J.Reagor to PHI 32 for 10 yards (24-D.Washington). PENALTY on NO-50-A.Dowell, Offensive Holding, 10 yards, enforced at PHI 32.","Box Score"
"","-0.84","PIT","BAL","18","2022-01-09","1","6:21","4","1","(6:21) (Run formation) PENALTY on PIT-24-B.Snell, False Start, 5 yards, enforced at BAL 5 - No Play.","Box Score"
"","-0.84","PIT","CLE","17","2022-01-03","2","7:19","4","3","(7:19) 10-C.Waitman punts 44 yards to CLE 12, Center-46-C.Kuntz. 11-D.Peoples-Jones to CLE 21 for 9 yards (54-U.Gilbert). PENALTY on PIT-31-J.Layne, Illegal Shift, 5 yards, enforced at CLE 21.","Box Score"
"","-0.85","MIA","NYJ","11","2021-11-21","4","2:00","4","1","(2:00) (Run formation) PENALTY on MIA, Delay of Game, 4 yards, enforced at NYJ 2 - No Play.","Box Score"
"","-0.85","PHI","NYG","16","2021-12-26","1","14:01","4","4","(14:01) 8-A.Siposs punts 39 yards to NYG 32, Center-45-R.Lovato, downed by PHI-21-A.Chachere. PENALTY on PHI-21-A.Chachere, Illegal Touch Kick, 5 yards, enforced at NYG 32.","Box Score"
"","-0.85","PIT","GB","4","2021-10-03","4","14:24","4","4","(14:24) (Shotgun) PENALTY on PIT-18-D.Johnson, False Start, 5 yards, enforced at GB 37 - No Play.","Box Score"
"","-0.88","LA","JAX","13","2021-12-05","2","3:54","4","10","(3:54) 6-J.Hekker punts 46 yards to JAX 34, Center-42-M.Orzech, fair catch by 4-J.Mickens. PENALTY on LA-18-B.Skowronek, Fair Catch Interference, 15 yards, enforced at JAX 34.","Box Score"
"","-0.91","CLE","BAL","14","2021-12-12","3","7:00","4","5","(7:00) 2-D.Colquitt punts 44 yards to BAL 2, Center-47-C.Hughlett, downed by CLE-29-H.Miller. PENALTY on CLE-47-C.Hughlett, Offensive Holding, 10 yards, enforced at BAL 46 - No Play.","Box Score"
"","-0.93","PHI","WAS","15","2021-12-21","2","13:35","4","1","(13:35) 24-J.Howard left end pushed ob at WAS 31 for 7 yards (39-J.Reaves). PENALTY on PHI-68-J.Mailata, Offensive Holding, 10 yards, enforced at WAS 31.","Box Score"
"","-0.94","SF","SEA","4","2021-10-03","4","2:23","4","1","(2:23) (No Huddle, Shotgun) 5-T.Lance right tackle to SEA 16 for 7 yards (28-U.Amadi). PENALTY on SF, Illegal Shift, 5 yards, enforced at SEA 23 - No Play.","Box Score"
"","-0.94","GB","BAL","15","2021-12-19","1","6:15","4","4","(6:15) 7-C.Bojorquez punts 47 yards to BAL 40, Center-46-S.Wirtel, downed by GB-24-I.Yiadom. PENALTY on GB-24-I.Yiadom, Kick Catch Interference, 15 yards, enforced at BAL 40.","Box Score"
"","-0.95","ATL","TB","2","2021-09-19","1","4:18","4","1","(4:18) (Punt formation) PENALTY on ATL-14-R.Gage, False Start, 5 yards, enforced at TB 49 - No Play.","Box Score"
"","-0.96","NO","NE","3","2021-09-26","3","10:56","4","1","(10:56) (Run formation) PENALTY on NO-76-C.Throckmorton, False Start, 5 yards, enforced at NE 49 - No Play.","Box Score"
"","-0.99","LAC","NYG","14","2021-12-12","2","4:19","4","1","(4:19) (Run formation) PENALTY on LAC-71-M.Feiler, False Start, 4 yards, enforced at NYG 5 - No Play.","Box Score"
"","-0.99","NYJ","BUF","10","2021-11-14","2","11:09","4","1","(11:09) (Run formation) PENALTY on NYJ, Delay of Game, 4 yards, enforced at BUF 45 - No Play.","Box Score"
"","-1.00","CIN","LAC","13","2021-12-05","2","14:55","4","16","(14:55) 10-K.Huber punts 50 yards to LAC 28, Center-46-C.Harris. 7-A.Roberts pushed ob at LAC 43 for 15 yards (33-T.Flowers). CIN-55-L.Wilson was injured during the play.  PENALTY on CIN-17-S.Morgan, Unsportsmanlike Conduct, 15 yards, enforced at LAC 43.","Box Score"
"","-1.00","SF","GB","3","2021-09-26","2","5:01","4","1","(5:01) (Punt formation) PENALTY on SF, Delay of Game, 5 yards, enforced at GB 49 - No Play.","Box Score"
"","-1.01","MIN","CHI","15","2021-12-20","4","12:32","4","9","(12:32) (Punt formation) PENALTY on MIN-20-H.Hand, False Start, 5 yards, enforced at CHI 36 - No Play.","Box Score"
"","-1.02","CHI","DET","4","2021-10-03","3","6:49","4","4","(6:49) 16-P.O'Donnell punts 44 yards to DET 41, Center-48-P.Scales. 11-K.Raymond to DET 41 for no gain (21-X.Crawford). PENALTY on CHI-21-X.Crawford, Kick Catch Interference, 15 yards, enforced at DET 41.","Box Score"
"","-1.04","ARI","IND","16","2021-12-25","2","10:37","4","1","(10:37) (No Huddle) PENALTY on ARI-79-J.Jones, False Start, 4 yards, enforced at IND 29 - No Play.","Box Score"
"","-1.04","CLE","PIT","8","2021-10-31","3","2:10","4","1","(2:10) (Run formation) PENALTY on CLE, Delay of Game, 5 yards, enforced at CLE 49 - No Play.","Box Score"
"","-1.06","MIA","BAL","10","2021-11-11","4","7:49","4","1","(7:49) (Run formation) PENALTY on MIA, Delay of Game, 5 yards, enforced at BAL 43 - No Play.","Box Score"
"","-1.07","CLE","MIN","4","2021-10-03","3","1:29","4","1","(1:29) (Pass formation) PENALTY on CLE-66-J.Hudson, False Start, 5 yards, enforced at MIN 42 - No Play.","Box Score"
"","-1.07","ATL","BUF","17","2022-01-02","3","12:40","4","17","(12:40) (Punt formation) PENALTY on ATL, Delay of Game, 5 yards, enforced at BUF 32 - No Play.","Box Score"
"","-1.08","DAL","WAS","14","2021-12-12","3","9:24","4","5","(9:24) (Shotgun) PENALTY on DAL, Delay of Game, 5 yards, enforced at WAS 36 - No Play.","Box Score"
"","-1.08","WAS","CAR","11","2021-11-21","2","1:19","4","1","(1:19) (Run formation) PENALTY on WAS-71-W.Schweitzer, False Start, 4 yards, enforced at CAR 39 - No Play.","Box Score"
"","-1.09","HOU","TEN","11","2021-11-21","3","1:31","4","12","(1:31) 11-C.Johnston punts 52 yards to TEN 25, Center-46-J.Weeks. 80-C.Rogers to TEN 41 for 16 yards (57-K.Pierre-Louis). PENALTY on HOU-8-T.Brooks, Unnecessary Roughness, 15 yards, enforced at TEN 41.","Box Score"
"","-1.09","LV","KC","10","2021-11-14","1","8:47","4","1","(8:47) (Run formation) PENALTY on LV-70-A.Leatherwood, False Start, 4 yards, enforced at KC 47 - No Play.","Box Score"
"","-1.10","LV","KC","10","2021-11-14","2","6:11","4","16","(6:11) 6-A.Cole punts 42 yards to KC 27, Center-47-T.Sieg, downed by LV-5-D.Deablo. PENALTY on LV-16-D.Stoner, Unsportsmanlike Conduct, 15 yards, enforced at KC 27.","Box Score"
"","-1.11","NYJ","DEN","3","2021-09-26","3","14:07","4","2","(14:07) 4-T.Morstead punts 48 yards to DEN 19, Center-42-T.Hennessy, fair catch by 11-D.Spencer. PENALTY on NYJ-34-J.Hardee, Taunting, 15 yards, enforced at DEN 19.","Box Score"
