"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","1.52","DET","CHI","10","2022-11-13","2","9:34","2","7","(9:34) 16-J.Goff pass incomplete short right to 85-T.Kennedy. PENALTY on CHI-23-L.Jackson, Defensive Pass Interference, 6 yards, enforced at CHI 7 - No Play.","Box Score"
"","1.51","NE","ARI","14","2022-12-12","2","12:00","1","10","(12:00) (Shotgun) 36-K.Harris right tackle to ARI 28 for 9 yards (21-T.Mullen). PENALTY on ARI-21-T.Mullen, Face Mask, 14 yards, enforced at ARI 28.","Box Score"
"","1.46","BUF","NYJ","14","2022-12-11","3","8:52","2","4","(8:52) (No Huddle, Shotgun) 17-J.Allen pass incomplete deep left to 10-K.Shakir. PENALTY on NYJ-30-M.Carter, Defensive Pass Interference, 20 yards, enforced at NYJ 37 - No Play.","Box Score"
"","1.45","MIN","NE","12","2022-11-24","3","0:20","2","15","(:20) (Shotgun) 8-K.Cousins pass incomplete short middle to 19-A.Thielen. PENALTY on NE-27-M.Bryant, Unnecessary Roughness, 10 yards, enforced at NE 21 - No Play.","Box Score"
"","1.43","IND","PIT","12","2022-11-28","3","5:24","4","1","(5:24) 7-C.McLaughlin 32 yard field goal is GOOD, NULLIFIED by Penalty, Center-46-L.Rhodes, Holder-6-M.Haack. PENALTY on PIT-20-C.Sutton, Defensive Offside, 4 yards, enforced at PIT 13 - No Play.","Box Score"
"","1.42","DAL","IND","13","2022-12-04","3","0:42","2","6","(:42) 4-D.Prescott pass incomplete deep right to 88-C.Lamb. PENALTY on IND-44-Z.Franklin, Illegal Blindside Block, 15 yards, enforced at IND 35.","Box Score"
"","1.42","TEN","JAX","14","2022-12-11","3","5:29","4","30","(5:29) 4-R.Stonehouse punts 53 yards to JAX 42, Center-46-M.Cox. 39-J.Agnew ran ob at JAX 49 for 7 yards (4-R.Stonehouse). PENALTY on JAX-6-C.Claybrooks, Offensive Holding, 10 yards, enforced at JAX 47.","Box Score"
"","1.41","HOU","CLE","13","2022-12-04","3","9:22","2","7","(9:22) (Shotgun) 3-K.Allen pass short left to 4-P.Dorsett pushed ob at HOU 33 for 6 yards (23-M.Emerson). Penalty on HOU-12-N.Collins, Illegal Formation, superseded. PENALTY on CLE-99-T.Bryan, Roughing the Passer, 15 yards, enforced at HOU 27 - No Play. Penalty on CLE-95-M.Garrett, Defensive Offside, declined.","Box Score"
"","1.40","HOU","WAS","11","2022-11-20","1","2:05","4","17","(2:05) 11-C.Johnston punts 51 yards to WAS 25, Center-46-J.Weeks. 15-D.Milne to WAS 34 for 9 yards (34-T.Hairston). PENALTY on WAS-34-C.Holmes, Offensive Holding, 10 yards, enforced at WAS 25.","Box Score"
"","1.38","SEA","CAR","14","2022-12-11","1","5:29","3","5","(5:29) (Shotgun) 7-G.Smith pass incomplete deep left to 87-N.Fant (21-J.Chinn). PENALTY on CAR-95-D.Brown, Defensive Offside, 5 yards, enforced at SEA 30 - No Play.","Box Score"
"","1.37","CIN","PIT","11","2022-11-20","1","3:16","3","1","(3:16) 34-S.Perine right end to CIN 30 for no gain (41-R.Spillane). PENALTY on PIT-41-R.Spillane, Face Mask, 15 yards, enforced at CIN 30 - No Play.","Box Score"
"","1.37","LA","SEA","13","2022-12-04","2","9:05","3","5","(9:05) (Shotgun) 13-J.Wolford pass incomplete short middle to 12-V.Jefferson. PENALTY on SEA-22-T.Brown, Defensive Pass Interference, 6 yards, enforced at LA 30 - No Play.","Box Score"
"","1.36","BUF","MIN","10","2022-11-13","3","5:14","3","5","(5:14) (Shotgun) PENALTY on MIN-55-Z.Smith, Neutral Zone Infraction, 5 yards, enforced at BUF 32 - No Play.","Box Score"
"","1.35","TEN","PHI","13","2022-12-04","1","7:01","3","4","(7:01) (Shotgun) 17-R.Tannehill pass incomplete short left to 16-T.Burks [97-J.Hargrave]. PENALTY on PHI-94-J.Sweat, Defensive Offside, 5 yards, enforced at TEN 35 - No Play.","Box Score"
"","1.35","MIN","DAL","11","2022-11-20","1","9:04","1","10","(9:04) 4-D.Cook right end to DAL 33 for 17 yards (6-D.Wilson). PENALTY on DAL-91-C.Watkins, Defensive Holding, 5 yards, enforced at DAL 33.","Box Score"
"","1.34","WAS","NYG","13","2022-12-04","2","4:49","3","7","(4:49) (No Huddle, Shotgun) 4-T.Heinicke pass incomplete deep middle to 17-T.McLaurin [5-K.Thibodeaux]. PENALTY on NYG-37-F.Moreau, Defensive Holding, 5 yards, enforced at NYG 41 - No Play.","Box Score"
"","1.33","ATL","CAR","10","2022-11-10","3","8:57","2","10","(8:57) (Shotgun) 1-M.Mariota pass incomplete short left to 8-K.Pitts. PENALTY on CAR-26-D.Jackson, Defensive Pass Interference, 11 yards, enforced at CAR 42 - No Play.","Box Score"
"","1.33","CLE","TB","12","2022-11-27","5","5:39","4","18","(5:39) 13-C.Bojorquez punts 65 yards to TB 22, Center-47-C.Hughlett. 1-J.Darden to TB 35 for 13 yards (10-A.Schwartz). PENALTY on TB-27-Z.McCollum, Illegal Block Above the Waist, 10 yards, enforced at TB 29.","Box Score"
"","1.32","SEA","LV","12","2022-11-27","4","7:10","3","6","(7:10) (Shotgun) 7-G.Smith pass incomplete deep left to 16-T.Lockett. PENALTY on LV-26-R.Ya-Sin, Defensive Holding, 5 yards, enforced at LV 32 - No Play.","Box Score"
"","1.31","TEN","DEN","10","2022-11-13","4","15:00","4","7","(15:00) 4-R.Stonehouse punts 50 yards to DEN 27, Center-46-M.Cox. 12-M.Washington to DEN 31 for 4 yards (40-D.Hilliard, 25-H.Haskins). PENALTY on DEN-16-T.Cleveland, Illegal Block Above the Waist, 10 yards, enforced at DEN 28.","Box Score"
"","1.31","CAR","DEN","12","2022-11-27","3","2:07","4","2","(2:07) 10-J.Hekker punts 59 yards to DEN 18, Center-44-J.Jansen. 12-M.Washington to DEN 38 for 20 yards (34-S.Chandler). PENALTY on DEN-32-D.Turner-Yell, Face Mask, 9 yards, enforced at DEN 18. Penalty on DEN-36-D.Ozigbo, Illegal Block Above the Waist, declined.","Box Score"
"","1.29","LAC","SF","10","2022-11-13","2","1:38","2","9","(1:38) (No Huddle, Shotgun) 10-J.Herbert pass incomplete deep left to 5-J.Palmer. PENALTY on SF-38-D.Lenoir, Defensive Pass Interference, 17 yards, enforced at LAC 26 - No Play.","Box Score"
"","1.29","SF","TB","14","2022-12-11","1","0:42","3","1","(:42) 13-B.Purdy pass incomplete short right to 81-T.Kroft (22-K.Neal). PENALTY on TB-22-K.Neal, Defensive Pass Interference, 7 yards, enforced at TB 8 - No Play.","Box Score"
"","1.28","MIN","NE","12","2022-11-24","1","13:41","1","10","(13:41) 8-K.Cousins pass short right to 18-J.Jefferson pushed ob at MIN 44 for 7 yards (31-Jo.Jones). PENALTY on NE-31-Jo.Jones, Face Mask, 15 yards, enforced at MIN 44.","Box Score"
"","1.27","LA","LV","14","2022-12-08","4","8:41","3","4","(8:41) (Shotgun) PENALTY on LV-98-M.Crosby, Neutral Zone Infraction, 5 yards, enforced at LV 42 - No Play.","Box Score"
"","1.27","TB","CLE","12","2022-11-27","5","9:35","3","4","(9:35) (Shotgun) PENALTY on CLE-95-M.Garrett, Neutral Zone Infraction, 5 yards, enforced at TB 31 - No Play.","Box Score"
"","1.27","PIT","CIN","11","2022-11-20","2","5:47","3","6","(5:47) (Shotgun) 8-K.Pickett pass incomplete short left to 88-P.Freiermuth. PENALTY on CIN-33-T.Flowers, Defensive Holding, 5 yards, enforced at PIT 39 - No Play.","Box Score"
"","1.27","PHI","NYG","14","2022-12-11","1","6:19","3","6","(6:19) (Shotgun) 1-J.Hurts pass short right to 11-A.Brown to NYG 24 for 3 yards (28-C.Flott). PENALTY on NYG-37-F.Moreau, Illegal Use of Hands, 4 yards, enforced at NYG 27 - No Play.","Box Score"
"","1.26","SF","ARI","11","2022-11-21","1","0:39","1","10","(:39) (Shotgun) 23-C.McCaffrey right end to SF 34 for 5 yards (25-Z.Collins; 93-J.Ledbetter). PENALTY on ARI-93-J.Ledbetter, Face Mask, 15 yards, enforced at SF 34.","Box Score"
"","1.25","BUF","MIN","10","2022-11-13","1","10:05","1","10","(10:05) 17-J.Allen pass short right to 14-S.Diggs pushed ob at MIN 40 for 7 yards (54-E.Kendricks). PENALTY on MIN-54-E.Kendricks, Horse Collar Tackle, 15 yards, enforced at MIN 40.","Box Score"
"","1.24","BUF","CLE","11","2022-11-20","2","11:57","4","13","(11:57) 8-S.Martin punts 52 yards to CLE 20, Center-69-R.Ferguson, fair catch by 11-D.Peoples-Jones. PENALTY on CLE-33-R.Harrison, Offensive Holding, 10 yards, enforced at CLE 20.","Box Score"
"","1.24","NYJ","NE","11","2022-11-20","2","14:06","3","4","(14:06) (Shotgun) PENALTY on NE-9-M.Judon, Neutral Zone Infraction, 5 yards, enforced at NYJ 33 - No Play.","Box Score"
"","1.23","LAC","MIA","14","2022-12-11","2","6:30","4","14","(6:30) 16-J.Scott punts 55 yards to MIA 24, Center-47-J.Harris, fair catch by 11-C.Wilson. PENALTY on MIA-27-K.Crossen, Offensive Holding, 10 yards, enforced at MIA 24.","Box Score"
"","1.22","KC","JAX","10","2022-11-13","2","1:45","2","2","(1:45) (Shotgun) 15-P.Mahomes scrambles left end ran ob at JAX 29 for 12 yards (23-F.Oluokun). PENALTY on JAX-23-F.Oluokun, Defensive Holding, 5 yards, enforced at JAX 29.","Box Score"
"","1.22","ARI","NE","14","2022-12-12","4","8:07","3","2","(8:07) (No Huddle, Shotgun) 12-C.McCoy pass incomplete short right to 2-M.Brown. PENALTY on NE-27-M.Bryant, Defensive Pass Interference, 8 yards, enforced at ARI 28 - No Play.","Box Score"
"","1.18","PIT","NO","10","2022-11-13","1","6:28","2","8","(6:28) (Shotgun) 8-K.Pickett pass incomplete short left to 18-D.Johnson. PENALTY on NO-27-A.Taylor, Defensive Pass Interference, 11 yards, enforced at NO 28 - No Play.","Box Score"
"","1.17","TEN","DEN","10","2022-11-13","2","0:29","1","10","(:29) (Shotgun) 17-R.Tannehill scrambles up the middle to DEN 14 for 11 yards (47-J.Jewell). PENALTY on DEN-21-K.Williams, Defensive Holding, 5 yards, enforced at DEN 14.","Box Score"
"","1.17","SEA","TB","10","2022-11-13","3","6:33","1","10","(6:33) (Shotgun) 7-G.Smith scrambles right end to SEA 20 for 4 yards (96-A.Hicks; 45-D.White). PENALTY on TB-96-A.Hicks, Unnecessary Roughness, 15 yards, enforced at SEA 20.","Box Score"
"","1.16","LV","IND","10","2022-11-13","3","4:50","2","12","(4:50) (Shotgun) 4-D.Carr pass short left to 17-D.Adams to IND 27 for 3 yards (58-B.Okereke; 34-I.Rodgers). PENALTY on IND-54-D.Odeyingbo, Illegal Use of Hands, 5 yards, enforced at IND 30 - No Play.","Box Score"
"","1.15","DET","BUF","12","2022-11-24","1","12:14","3","6","(12:14) (Shotgun) PENALTY on BUF-55-C.Basham, Neutral Zone Infraction, 5 yards, enforced at DET 43 - No Play.","Box Score"
"","1.15","MIN","NE","12","2022-11-24","3","4:37","1","10","(4:37) 8-K.Cousins pass short right to 19-A.Thielen to MIN 31 for 3 yards (31-Jo.Jones). PENALTY on NE-31-Jo.Jones, Face Mask, 15 yards, enforced at MIN 31.","Box Score"
"","1.14","SEA","LA","13","2022-12-04","1","2:20","4","15","(2:20) 4-M.Dickson punts 52 yards to LA 28, Center-46-C.Tinker. 19-B.Powell to LA 28 for no gain (83-D.Young). PENALTY on LA-96-K.Thomas, Unnecessary Roughness, 14 yards, enforced at LA 28.","Box Score"
"","1.13","SF","NO","12","2022-11-27","3","12:40","3","3","(12:40) (Shotgun) 10-J.Garoppolo pass short middle intended for 3-R.McCloud INTERCEPTED by 27-A.Taylor at NO 44. 27-A.Taylor to SF 8 for 48 yards (3-R.McCloud). PENALTY on NO-19-C.Harris, Illegal Contact, 5 yards, enforced at NO 48 - No Play.","Box Score"
"","1.13","JAX","BAL","12","2022-11-27","3","2:10","2","8","(2:10) (Shotgun) 16-T.Lawrence pass incomplete short left to 11-M.Jones. PENALTY on BAL-21-B.Stephens, Defensive Holding, 5 yards, enforced at JAX 22 - No Play.","Box Score"
"","1.10","NO","LA","11","2022-11-20","4","12:47","1","10","(12:47) (Shotgun) 41-A.Kamara right guard to LA 39 for no gain (54-L.Floyd; 91-G.Gaines). PENALTY on LA-99-A.Donald, Face Mask, 15 yards, enforced at LA 39 - No Play.","Box Score"
"","1.10","CIN","KC","13","2022-12-04","1","1:38","2","8","(1:38) (Shotgun) 9-J.Burrow pass short middle intended for 1-J.Chase INTERCEPTED by 22-J.Thornhill at KC 42. 22-J.Thornhill to CIN 9 for 49 yards (67-C.Volson). PENALTY on KC-21-T.McDuffie, Defensive Pass Interference, 10 yards, enforced at CIN 43 - No Play.","Box Score"
"","1.08","GB","DAL","10","2022-11-13","3","5:45","4","13","(5:45) 16-P.O'Donnell punts 42 yards to DAL 28, Center-56-J.Coco. 9-K.Turpin to DAL 38 for 10 yards (6-D.Leavitt). PENALTY on DAL-1-K.Joseph, Illegal Blindside Block, 14 yards, enforced at DAL 28.","Box Score"
"","1.08","KC","LA","12","2022-11-27","4","2:26","2","8","(2:26) 10-I.Pacheco right end pushed ob at LA 16 for -1 yards (2-T.Hill). PENALTY on LA-53-E.Jones, Unnecessary Roughness, 8 yards, enforced at LA 16.","Box Score"
"","1.07","ARI","LAC","12","2022-11-27","2","2:07","3","5","(2:07) (Shotgun) PENALTY on LAC, Defensive Too Many Men on Field, 5 yards, enforced at ARI 42 - No Play.","Box Score"
"","1.06","HOU","CLE","13","2022-12-04","3","7:45","1","10","(7:45) 15-C.Moore left end to CLE 40 for -3 yards (20-G.Newsome). PENALTY on CLE-69-C.Winovich, Unnecessary Roughness, 15 yards, enforced at CLE 37 - No Play.","Box Score"
"","1.04","BUF","DET","12","2022-11-24","4","3:26","2","10","(3:26) (Shotgun) 17-J.Allen pass incomplete short left to 14-S.Diggs (23-M.Hughes). PENALTY on DET-2-A.Bryant, Roughing the Passer, 8 yards, enforced at DET 15 - No Play.","Box Score"
"","1.03","BUF","MIN","10","2022-11-13","4","0:11","1","10","(:11) (Shotgun) 17-J.Allen pass incomplete deep left to 13-G.Davis. PENALTY on MIN-23-A.Booth, Defensive Pass Interference, 14 yards, enforced at MIN 25 - No Play.","Box Score"
"","1.03","KC","LAC","11","2022-11-20","4","1:12","3","4","(1:12) (Shotgun) 15-P.Mahomes pass incomplete deep right to 84-Ju.Watson. PENALTY on LAC-3-D.James, Defensive Holding, 5 yards, enforced at KC 49 - No Play.","Box Score"
"","1.02","PHI","TEN","13","2022-12-04","4","12:24","4","4","(12:24) 4-J.Elliott 25 yard field goal is GOOD, NULLIFIED by Penalty, Center-45-R.Lovato, Holder-8-A.Siposs. PENALTY on TEN-98-J.Simmons, Defensive Offside, 3 yards, enforced at TEN 7 - No Play.","Box Score"
"","1.02","CAR","SEA","14","2022-12-11","2","6:18","1","10","(6:18) 14-S.Darnold scrambles right end pushed ob at SEA 36 for 3 yards (10-U.Nwosu). PENALTY on SEA-10-U.Nwosu, Unnecessary Roughness, 15 yards, enforced at SEA 36.","Box Score"
"","1.02","CHI","DET","10","2022-11-13","4","1:55","3","5","(1:55) (Shotgun) 1-J.Fields pass incomplete deep right to 32-D.Montgomery (49-C.Board). PENALTY on DET-31-K.Joseph, Defensive Holding, 5 yards, enforced at CHI 25 - No Play.","Box Score"
"","1.01","TEN","GB","11","2022-11-17","2","14:12","2","8","(14:12) (Shotgun) 17-R.Tannehill pass short middle to 15-N.Westbrook-Ikhine to TEN 42 for 7 yards (26-D.Savage). PENALTY on GB-26-D.Savage, Defensive Pass Interference, 6 yards, enforced at TEN 35 - No Play.","Box Score"
"","1.00","ARI","LA","10","2022-11-13","3","14:11","3","3","(14:11) (Shotgun) 12-C.McCoy pass incomplete short left to 4-R.Moore. PENALTY on LA-53-E.Jones, Defensive Pass Interference, 3 yards, enforced at ARI 32 - No Play.","Box Score"
"","1.00","IND","DAL","13","2022-12-04","4","9:46","1","10","(9:46) (Shotgun) 2-M.Ryan pass incomplete deep middle to 1-P.Campbell. PENALTY on DAL-26-D.Bland, Defensive Pass Interference, 18 yards, enforced at IND 25 - No Play.","Box Score"
"","0.98","NO","PIT","10","2022-11-13","2","0:29","2","2","(:29) (Shotgun) 14-A.Dalton pass incomplete deep right to 12-C.Olave. PENALTY on PIT-23-D.Kazee, Unnecessary Roughness, 15 yards, enforced at PIT 30 - No Play.","Box Score"
"","0.98","MIN","DET","14","2022-12-11","1","4:36","1","10","(4:36) (Shotgun) 8-K.Cousins pass short middle to 17-K.Osborn pushed ob at DET 7 for 4 yards (34-A.Anzalone). PENALTY on DET-1-J.Okudah, Unnecessary Roughness, 4 yards, enforced at DET 7.","Box Score"
"","0.98","ATL","WAS","12","2022-11-27","4","1:15","3","1","(1:15) 74-G.Ifedi reported in as eligible.  25-T.Allgeier right tackle to WAS 5 for no gain (93-J.Allen; 59-J.Bostic). PENALTY on WAS-90-M.Sweat, Defensive Offside, 3 yards, enforced at WAS 5 - No Play.","Box Score"
"","0.97","MIA","LAC","14","2022-12-11","2","9:45","2","10","(9:45) (Shotgun) 1-T.Tagovailoa pass incomplete short middle to 17-J.Waddle. PENALTY on LAC-26-A.Samuel, Defensive Pass Interference, 10 yards, enforced at MIA 25 - No Play.","Box Score"
"","0.97","NYG","DAL","12","2022-11-24","2","13:43","3","2","(13:43) (Shotgun) 26-S.Barkley up the middle to NYG 33 for no gain (92-D.Armstrong; 96-N.Gallimore). PENALTY on DAL-91-C.Watkins, Defensive Holding, 5 yards, enforced at NYG 33 - No Play.","Box Score"
"","0.97","CIN","CLE","14","2022-12-11","2","14:06","2","8","(14:06) (Shotgun) 9-J.Burrow pass incomplete deep left to 11-T.Taylor (20-G.Newsome). PENALTY on CLE-23-M.Emerson, Defensive Holding, 5 yards, enforced at CIN 17 - No Play.","Box Score"
"","0.96","DEN","KC","14","2022-12-11","3","5:15","4","30","(5:15) 17-C.Waitman punts 50 yards to KC 31, Center-46-J.Bobenmoyer. 84-Ju.Watson to KC 38 for 7 yards (49-A.Singleton). PENALTY on KC-29-C.Lammons, Offensive Holding, 10 yards, enforced at KC 38.","Box Score"
"","0.96","SF","MIA","13","2022-12-04","1","3:11","2","6","(3:11) 23-C.McCaffrey left tackle to SF 30 for -2 yards (92-Z.Sieler). PENALTY on MIA-6-M.Ingram, Tripping, 10 yards, enforced at SF 32 - No Play.","Box Score"
"","0.96","SF","TB","14","2022-12-11","1","14:56","1","10","(14:56) 13-B.Purdy sacked at SF 25 for -8 yards (22-K.Neal). PENALTY on TB-22-K.Neal, Roughing the Passer, 15 yards, enforced at SF 33 - No Play.","Box Score"
"","0.96","CAR","BAL","11","2022-11-20","3","13:55","4","6","(13:55) 10-J.Hekker punts 53 yards to BAL 12, Center-44-J.Jansen. 13-D.Duvernay pushed ob at BAL 16 for 4 yards (42-S.Franklin). PENALTY on BAL-14-K.Hamilton, Offensive Holding, 6 yards, enforced at BAL 12.","Box Score"
"","0.96","WAS","PHI","10","2022-11-14","4","1:45","3","7","(1:45) (Shotgun) 4-T.Heinicke sacked at WAS 38 for -12 yards (7-H.Reddick). PENALTY on PHI-55-B.Graham, Unnecessary Roughness, 15 yards, enforced at WAS 38.","Box Score"
"","0.96","DET","BUF","12","2022-11-24","3","0:56","1","10","(:56) 85-T.Kennedy pass incomplete short right to 42-J.Jackson. PENALTY on BUF-7-T.Johnson, Defensive Pass Interference, 13 yards, enforced at BUF 35 - No Play.","Box Score"
"","0.94","GB","DAL","10","2022-11-13","5","3:59","1","10","(3:59) 33-A.Jones up the middle pushed ob at DAL 15 for 5 yards (56-D.Fowler, 28-M.Hooker). PENALTY on DAL-56-D.Fowler, Face Mask, 8 yards, enforced at DAL 15.","Box Score"
"","0.93","DAL","GB","10","2022-11-13","2","4:17","2","8","(4:17) (Shotgun) 4-D.Prescott pass incomplete short right to 13-M.Gallup. PENALTY on GB-29-R.Douglas, Defensive Holding, 5 yards, enforced at DAL 27 - No Play.","Box Score"
"","0.93","PIT","BAL","14","2022-12-11","1","0:20","1","7","(:20) (No Huddle, Shotgun) 10-M.Trubisky pass incomplete short left to 14-G.Pickens. PENALTY on BAL-44-M.Humphrey, Defensive Pass Interference, 6 yards, enforced at BAL 7 - No Play.","Box Score"
"","0.93","SF","MIA","13","2022-12-04","3","2:57","4","12","(2:57) 9-R.Gould 43 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky. PENALTY on MIA-2-B.Chubb, Unsportsmanlike Conduct, 15 yards, enforced between downs.","Box Score"
"","0.91","CLE","BUF","11","2022-11-20","3","7:04","1","10","(7:04) 7-J.Brissett pass incomplete short right to 2-A.Cooper. PENALTY on BUF-30-D.Jackson, Face Mask, 15 yards, enforced at CLE 49 - No Play. Penalty on BUF-47-C.Benford, Defensive Pass Interference, declined.","Box Score"
"","0.91","CIN","KC","13","2022-12-04","1","1:23","1","10","(1:23) 9-J.Burrow pass incomplete deep right to 85-T.Higgins. PENALTY on KC-90-T.Stallworth, Roughing the Passer, 15 yards, enforced at KC 47 - No Play.","Box Score"
"","0.90","MIN","DAL","11","2022-11-20","3","2:58","2","10","(2:58) (Shotgun) 8-K.Cousins pass incomplete short left to 2-A.Mattison. PENALTY on DAL-54-S.Williams, Illegal Use of Hands, 5 yards, enforced at MIN 39 - No Play.","Box Score"
"","0.90","PIT","NO","10","2022-11-13","2","6:04","2","9","(6:04) (Shotgun) 8-K.Pickett pass incomplete short right to 18-D.Johnson [90-T.Kpassagnon]. PENALTY on NO-29-P.Adebo, Defensive Pass Interference, 5 yards, enforced at PIT 26 - No Play.","Box Score"
"","0.89","DEN","LV","11","2022-11-20","3","9:56","2","9","(9:56) (Shotgun) 3-R.Wilson pass incomplete deep right to 9-K.Hinton [55-C.Jones]. PENALTY on LV-98-M.Crosby, Defensive Offside, 5 yards, enforced at DEN 26 - No Play.","Box Score"
"","0.89","DET","JAX","13","2022-12-04","3","13:40","2","8","(13:40) (Shotgun) 16-J.Goff pass incomplete short right to 14-A.St. Brown. PENALTY on JAX-6-C.Claybrooks, Defensive Pass Interference, 5 yards, enforced at JAX 45 - No Play.","Box Score"
"","0.89","NYG","DET","11","2022-11-20","4","5:46","2","7","(5:46) (No Huddle, Shotgun) 8-D.Jones pass incomplete short left to 80-R.James (25-W.Harris). PENALTY on DET-24-A.Oruwariye, Defensive Holding, 5 yards, enforced at NYG 28 - No Play.","Box Score"
"","0.88","ARI","SF","11","2022-11-21","2","10:46","3","7","(10:46) (No Huddle, Shotgun) 12-C.McCoy pass short left to 10-D.Hopkins to SF 40 for 10 yards (1-J.Ward). PENALTY on ARI-10-D.Hopkins, Taunting, 15 yards, enforced between downs.","Box Score"
"","0.88","TEN","DEN","10","2022-11-13","1","14:12","3","8","(14:12) (Shotgun) 17-R.Tannehill sacked at TEN 18 for -9 yards (54-J.Martin). PENALTY on DEN-54-J.Martin, Defensive Offside, 5 yards, enforced at TEN 27 - No Play.","Box Score"
"","0.88","KC","LAC","11","2022-11-20","3","9:08","2","6","(9:08) (Shotgun) 15-P.Mahomes pass incomplete short left to 11-M.Valdes-Scantling. PENALTY on LAC-8-K.Van Noy, Defensive Offside, 5 yards, enforced at LAC 28 - No Play.","Box Score"
"","0.87","MIA","CLE","10","2022-11-13","4","13:09","1","10","(13:09) 1-T.Tagovailoa pass incomplete deep left to 10-T.Hill. PENALTY on CLE-99-T.Bryan, Unnecessary Roughness, 15 yards, enforced at MIA 25 - No Play.","Box Score"
"","0.87","NYG","DAL","12","2022-11-24","2","1:45","2","10","(1:45) (Shotgun) 8-D.Jones pass short left to 26-S.Barkley to NYG 30 for 3 yards (27-J.Kearse). PENALTY on DAL-26-D.Bland, Illegal Use of Hands, 5 yards, enforced at NYG 27 - No Play.","Box Score"
"","0.86","NO","PIT","10","2022-11-13","3","13:46","4","12","(13:46) 4-B.Gillikin punts 45 yards to PIT 22, Center-49-Z.Wood. 82-S.Sims to PIT 30 for 8 yards (53-Z.Baun, 48-J.Gray). PENALTY on PIT-27-M.Allen, Offensive Holding, 10 yards, enforced at PIT 25.","Box Score"
"","0.86","BAL","JAX","12","2022-11-27","3","5:40","2","10","(5:40) (Shotgun) 8-L.Jackson right end to BAL 19 for no gain (29-Te.Campbell; 48-C.Muma). PENALTY on JAX-94-F.Fatukasi, Defensive Holding, 5 yards, enforced at BAL 19 - No Play.","Box Score"
"","0.86","TEN","JAX","14","2022-12-11","1","14:03","3","10","(14:03) (Shotgun) 17-R.Tannehill pass incomplete deep left to 15-N.Westbrook-Ikhine (32-T.Campbell). PENALTY on JAX-44-T.Walker, Defensive Offside, 5 yards, enforced at TEN 24 - No Play.","Box Score"
"","0.85","NYJ","NE","11","2022-11-20","4","1:40","3","10","(1:40) (Shotgun) 2-Z.Wilson sacked at NYJ 15 for -5 yards (30-M.Wilson). PENALTY on NE-31-Jo.Jones, Defensive Holding, 5 yards, enforced at NYJ 20 - No Play.","Box Score"
"","0.85","BAL","PIT","14","2022-12-11","2","3:29","1","10","(3:29) (Shotgun) 27-J.Dobbins up the middle to PIT 37 for 6 yards (29-L.Wallace, 90-T.Watt). PENALTY on PIT-57-M.Adams, Defensive Holding, 5 yards, enforced at PIT 37.","Box Score"
"","0.84","LV","LA","14","2022-12-08","2","13:40","1","10","(13:40) 28-J.Jacobs up the middle to LV 49 for 7 yards (24-T.Rapp; 97-M.Hoecht). PENALTY on LA-93-M.Copeland, Illegal Use of Hands, 5 yards, enforced at LV 49.","Box Score"
"","0.84","GB","DAL","10","2022-11-13","2","2:00","2","8","(2:00) 12-A.Rodgers pass short left to 85-R.Tonyan to DAL 24 for -2 yards (56-D.Fowler) [27-J.Kearse]. PENALTY on DAL-7-T.Diggs, Defensive Holding, 5 yards, enforced at DAL 22 - No Play.","Box Score"
"","0.83","NO","SF","12","2022-11-27","4","8:55","2","8","(8:55) PENALTY on SF-96-T.McGill, Neutral Zone Infraction, 5 yards, enforced at SF 37 - No Play.","Box Score"
"","0.81","MIN","DET","14","2022-12-11","1","11:32","4","6","(11:32) 14-R.Wright punts 43 yards to DET 16, Center-42-A.DePaola, fair catch by 11-K.Raymond. PENALTY on DET-49-C.Board, Defensive Offside, 5 yards, enforced at MIN 41 - No Play.","Box Score"
"","0.80","TEN","CIN","12","2022-11-27","2","7:41","4","9","(7:41) 4-R.Stonehouse punts 52 yards to CIN 16, Center-46-M.Cox. 11-T.Taylor to CIN 28 for 12 yards (42-J.Jones). PENALTY on CIN-33-T.Flowers, Unnecessary Roughness, 8 yards, enforced at CIN 16.","Box Score"
"","0.80","MIA","HOU","12","2022-11-27","2","0:26","1","10","(:26) (Shotgun) 1-T.Tagovailoa sacked at HOU 33 for -10 yards (45-O.Okoronkwo). PENALTY on HOU-45-O.Okoronkwo, Face Mask, 12 yards, enforced at HOU 23 - No Play.","Box Score"
"","0.80","CLE","CIN","14","2022-12-11","2","14:55","4","13","(14:55) 13-C.Bojorquez punts 55 yards to CIN 18, Center-47-C.Hughlett. 11-T.Taylor ran ob at CIN 27 for 9 yards (37-D.Bell). PENALTY on CIN-33-T.Flowers, Offensive Holding, 10 yards, enforced at CIN 25.","Box Score"
"","0.79","PHI","IND","11","2022-11-20","4","14:38","3","1","(14:38) (No Huddle) 1-J.Hurts up the middle to IND 49 for 2 yards (44-Z.Franklin). PENALTY on IND-54-D.Odeyingbo, Defensive Offside, 6 yards, enforced at PHI 49 - No Play.","Box Score"
"","0.78","MIA","CLE","10","2022-11-13","4","12:18","2","3","(12:18) (Shotgun) 1-T.Tagovailoa pass short middle to 14-T.Sherfield to CLE 26 for 27 yards (42-T.Fields). PENALTY on MIA-14-T.Sherfield, Taunting, 15 yards, enforced at CLE 26.","Box Score"
