"Rank","Week","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Box Scores"
"","12.00","JAX","HOU","12","2023-11-26","4","11:38","4","1","(11:38) 16-T.Lawrence up the middle to HOU 28 for 2 yards (42-C.Littleton). PENALTY on JAX, Illegal Formation, 5 yards, enforced at HOU 30 - No Play.","Box Score"
"","12.00","JAX","HOU","12","2023-11-26","3","14:16","1","10","(14:16) (Shotgun) 1-T.Etienne up the middle to JAX 28 for 1 yard (56-K.Hyder; 48-C.Harris). PENALTY on JAX-72-W.Little, Illegal Formation, 5 yards, enforced at JAX 27 - No Play.","Box Score"
"","12.00","JAX","HOU","12","2023-11-26","2","0:10","3","3","(:10) (Shotgun) PENALTY on JAX-77-A.Harrison, False Start, 5 yards, enforced at JAX 47 - No Play.","Box Score"
"","12.00","JAX","HOU","12","2023-11-26","2","9:50","3","5","(9:50) (Shotgun) 16-T.Lawrence pass incomplete short left to 7-Z.Jones (30-D.Houston-Carson). PENALTY on HOU-30-D.Houston-Carson, Defensive Pass Interference, 4 yards, enforced at HOU 5 - No Play.","Box Score"
"","12.00","HOU","JAX","12","2023-11-26","1","0:20","3","15","(:20) (Shotgun) 7-C.Stroud pass deep middle to 3-T.Dell to JAX 24 for 62 yards (31-Dari.Williams). HOU-71-T.Howard was injured during the play. He is Out.  PENALTY on HOU-3-T.Dell, Illegal Shift, 5 yards, enforced at HOU 14 - No Play.","Box Score"
"","12.00","HOU","JAX","12","2023-11-26","1","5:54","1","10","(5:54) 26-D.Singletary right tackle pushed ob at HOU 31 for 6 yards (30-M.Brown). PENALTY on HOU-69-S.Mason, Offensive Holding, 10 yards, enforced at HOU 25 - No Play.","Box Score"
"","12.00","HOU","JAX","12","2023-11-26","1","12:09","4","4","(12:09) (Punt formation) PENALTY on HOU, Delay of Game, 6 yards, enforced at HOU 47 - No Play.","Box Score"
"","12.00","CLE","DEN","12","2023-11-26","4","10:07","1","10","(10:07) (Shotgun) 10-P.Walker pass short right to 34-J.Ford pushed ob at CLE 30 for 7 yards (0-J.Cooper). PENALTY on DEN-0-J.Cooper, Face Mask, 15 yards, enforced at CLE 30.","Box Score"
"","12.00","CLE","DEN","12","2023-11-26","3","0:22","3","12","(:22) (Shotgun) 17-D.Thompson-Robinson pass incomplete short right. CLE-17-D.Thompson-Robinson was injured during the play.  PENALTY on DEN-56-B.Browning, Roughing the Passer, 15 yards, enforced at CLE 23 - No Play.","Box Score"
"","12.00","DEN","CLE","12","2023-11-26","3","6:42","1","10","(6:42) 33-J.Williams right guard to DEN 24 for -1 yards (6-J.Owusu-Koramoah). PENALTY on CLE-93-S.Harris, Defensive Holding, 5 yards, enforced at DEN 25 - No Play.","Box Score"
"","12.00","DEN","CLE","12","2023-11-26","2","4:21","1","15","(4:21) (Shotgun) 3-R.Wilson pass deep right to 14-C.Sutton ran ob at CLE 25 for 37 yards. PENALTY on DEN-14-C.Sutton, Offensive Pass Interference, 10 yards, enforced at DEN 38 - No Play.","Box Score"
"","12.00","DEN","CLE","12","2023-11-26","2","12:59","2","12","(12:59) (No Huddle, Shotgun) PENALTY on CLE-95-M.Garrett, Neutral Zone Infraction, 5 yards, enforced at CLE 31 - No Play.","Box Score"
"","12.00","DEN","CLE","12","2023-11-26","1","0:47","2","10","(:47) 33-J.Williams right end pushed ob at 50 for 18 yards (0-G.Newsome). PENALTY on DEN-17-L.Humphrey, Offensive Holding, 10 yards, enforced at DEN 47.","Box Score"
"","12.00","CAR","TEN","12","2023-11-26","4","8:21","1","10","(8:21) (No Huddle, Shotgun) 9-B.Young scrambles left tackle to CAR 49 for 10 yards (21-R.McCreary). PENALTY on CAR-64-B.Toth, Offensive Holding, 10 yards, enforced at CAR 39 - No Play.","Box Score"
"","12.00","CAR","TEN","12","2023-11-26","4","12:23","2","6","(12:23) (Shotgun) 9-B.Young scrambles right tackle ran ob at CAR 47 for 11 yards (2-A.Al-Shaair). PENALTY on CAR-72-T.Moton, Offensive Holding, 10 yards, enforced at CAR 36 - No Play.","Box Score"
"","12.00","TEN","CAR","12","2023-11-26","3","5:50","3","3","(5:50) (Shotgun) PENALTY on TEN-79-J.Duncan, False Start, 5 yards, enforced at TEN 43 - No Play.","Box Score"
"","12.00","CAR","TEN","12","2023-11-26","3","10:56","2","14","(10:56) (Shotgun) 9-B.Young pass incomplete short right to 15-J.Mingo. PENALTY on TEN-0-S.Murphy-Bunting, Defensive Pass Interference, 14 yards, enforced at CAR 48 - No Play.","Box Score"
"","12.00","CAR","TEN","12","2023-11-26","2","9:55","1","10","(9:55) 6-M.Sanders right end to TEN 22 for 2 yards (0-S.Murphy-Bunting). PENALTY on CAR-80-I.Thomas, Offensive Holding, 10 yards, enforced at TEN 24 - No Play.","Box Score"
"","12.00","CAR","TEN","12","2023-11-26","2","13:41","3","5","(13:41) (Shotgun) 9-B.Young pass incomplete short right. PENALTY on TEN-26-K.Fulton, Defensive Holding, 5 yards, enforced at CAR 40 - No Play.","Box Score"
"","12.00","PHI","BUF","12","2023-11-26","4","0:30","3","12","(:30) (Shotgun) PENALTY on PHI-62-J.Kelce, False Start, 5 yards, enforced at BUF 36 - No Play.","Box Score"
"","12.00","BUF","PHI","12","2023-11-26","2","0:49","1","10","(:49) (Shotgun) 17-J.Allen pass short left to 28-L.Murray to PHI 12 for 5 yards (32-R.Blankenship). PENALTY on BUF-73-D.Dawkins, Offensive Holding, 10 yards, enforced at PHI 17 - No Play.","Box Score"
"","12.00","BUF","PHI","12","2023-11-26","2","11:10","1","10","(11:10) (Shotgun) 26-T.Johnson left end pushed ob at PHI 16 for 13 yards (32-R.Blankenship). PENALTY on BUF-66-C.McGovern, Offensive Holding, 10 yards, enforced at PHI 29 - No Play.","Box Score"
"","12.00","PHI","BUF","12","2023-11-26","1","2:08","4","1","(2:08) (Run formation) PENALTY on BUF-97-J.Phillips, Encroachment, 5 yards, enforced at BUF 47 - No Play.","Box Score"
"","12.00","BUF","PHI","12","2023-11-26","1","6:50","3","6","(6:50) (Shotgun) PENALTY on BUF-79-S.Brown, False Start, 5 yards, enforced at PHI 30 - No Play.","Box Score"
"","12.00","LAC","BAL","12","2023-11-26","4","1:57","4","6","(1:57) (Shotgun) 10-J.Herbert pass incomplete short left [10-A.Maulet]. PENALTY on LAC-10-J.Herbert, Intentional Grounding, 10 yards, enforced at BAL 46.","Box Score"
"","12.00","BAL","LAC","12","2023-11-26","3","8:36","1","10","(8:36) 8-L.Jackson pass incomplete short right [51-S.Joseph]. PENALTY on BAL-8-L.Jackson, Intentional Grounding, 12 yards, enforced at 50.","Box Score"
"","12.00","BAL","LAC","12","2023-11-26","2","3:00","2","1","(3:00) (Shotgun) PENALTY on LAC-98-A.Johnson, Neutral Zone Infraction, 6 yards, enforced at LAC 25 - No Play.","Box Score"
"","12.00","BAL","LAC","12","2023-11-26","2","8:58","1","10","(8:58) (Shotgun) 8-L.Jackson pass short left to 7-R.Bateman to BAL 40 for 2 yards (52-K.Mack). PENALTY on BAL-79-R.Stanley, Illegal Block Above the Waist, 10 yards, enforced at BAL 38 - No Play.","Box Score"
"","12.00","BAL","LAC","12","2023-11-26","1","2:02","1","10","(2:02) (Shotgun) 8-L.Jackson pass short left to 80-I.Likely to BAL 36 for 14 yards (32-A.Gilman). PENALTY on BAL-35-G.Edwards, Offensive Holding, 10 yards, enforced at BAL 22 - No Play.","Box Score"
"","12.00","NYJ","MIA","12","2023-11-24","4","5:30","1","10","(5:30) (Shotgun) 7-T.Boyle pass incomplete deep right to 17-G.Wilson (4-K.Kohou, 21-D.Elliott). PENALTY on MIA-51-D.Long, Defensive Offside, 5 yards, enforced at MIA 18 - No Play.","Box Score"
"","12.00","NYJ","MIA","12","2023-11-24","4","12:48","4","2","(12:48) (No Huddle, Shotgun) PENALTY on NYJ-67-C.Warren, False Start, 5 yards, enforced at NYJ 46 - No Play.","Box Score"
"","12.00","NYJ","MIA","12","2023-11-24","4","9:30","3","9","(9:30) (Shotgun) PENALTY on MIA-91-E.Ogbah, Neutral Zone Infraction, 5 yards, enforced at MIA 23 - No Play.","Box Score"
"","12.00","MIA","NYJ","12","2023-11-24","3","2:22","3","10","(2:22) (Shotgun) 1-T.Tagovailoa pass short left to 31-R.Mostert pushed ob at MIA 47 for -3 yards (57-C.Mosley, 11-J.Johnson). PENALTY on NYJ-57-C.Mosley, Face Mask, 15 yards, enforced at 50 - No Play.","Box Score"
"","12.00","MIA","NYJ","12","2023-11-24","1","11:56","1","10","(11:56) 31-R.Mostert left end to MIA 11 for -4 yards (95-Q.Williams). PENALTY on NYJ-70-Q.Jefferson, Unnecessary Roughness, 15 yards, enforced at MIA 11.","Box Score"
"","12.00","NYJ","MIA","12","2023-11-24","1","13:49","3","2","(13:49) (No Huddle, Shotgun) 7-T.Boyle pass short left to 16-J.Brownlee to NYJ 38 for 5 yards (5-J.Ramsey). PENALTY on MIA-92-Z.Sieler, Defensive Offside, 5 yards, enforced at NYJ 33 - No Play.","Box Score"
"","12.00","WAS","DAL","12","2023-11-23","2","4:56","1","10","(4:56) 14-S.Howell pass incomplete deep left to 2-D.Brown. PENALTY on DAL-56-D.Fowler, Defensive Offside, 5 yards, enforced at DAL 39 - No Play.","Box Score"
"","12.00","DAL","WAS","12","2023-11-23","1","10:59","1","10","(10:59) 4-D.Prescott pass incomplete short right to 88-C.Lamb (25-B.St-Juste). PENALTY on WAS-25-B.St-Juste, Illegal Contact, 5 yards, enforced at DAL 28 - No Play.","Box Score"
"","12.00","SF","SEA","12","2023-11-23","4","15:00","4","3","(15:00) (Shotgun) PENALTY on SF-55-J.Feliciano, False Start, 5 yards, enforced at SEA 37 - No Play.","Box Score"
"","12.00","CAR","TEN","12","2023-11-26","2","3:36","1","10","(3:36) (Shotgun) PENALTY on CAR-68-C.Mays, False Start, 5 yards, enforced at CAR 30 - No Play.","Box Score"
"","12.00","SF","SEA","12","2023-11-23","1","7:01","1","10","(7:01) 23-C.McCaffrey up the middle to SEA 18 for 12 yards (22-T.Brown, 56-J.Brooks). PENALTY on SF-15-J.Jennings, Offensive Holding, 10 yards, enforced at SEA 28.","Box Score"
"","12.00","DET","GB","12","2023-11-23","4","1:05","2","10","(1:05) (Shotgun) 16-J.Goff pass incomplete short left to 9-J.Williams. PENALTY on DET-77-F.Ragnow, Offensive Holding, 10 yards, enforced at GB 48 - No Play.","Box Score"
"","12.00","GB","DET","12","2023-11-23","3","4:47","2","7","(4:47) (Shotgun) 10-J.Love scrambles left end pushed ob at DET 15 for 5 yards (46-J.Campbell). PENALTY on GB-74-E.Jenkins, Offensive Holding, 10 yards, enforced at DET 20 - No Play.","Box Score"
"","12.00","GB","DET","12","2023-11-23","3","9:42","1","10","(9:42) (Shotgun) PENALTY on GB-76-J.Runyan, False Start, 5 yards, enforced at GB 47 - No Play.","Box Score"
"","12.00","DET","GB","12","2023-11-23","2","0:27","3","10","(:27) (Shotgun) 16-J.Goff pass short right to 87-S.LaPorta to DET 28 for 12 yards (34-J.Owens) [91-P.Smith]. PENALTY on DET, Illegal Shift, 5 yards, enforced at DET 16 - No Play.","Box Score"
"","11.00","JAX","TEN","11","2023-11-19","1","6:17","3","3","(6:17) (Shotgun) 16-T.Lawrence pass incomplete short right to 0-C.Ridley. PENALTY on TEN-21-R.McCreary, Defensive Pass Interference, 9 yards, enforced at 50 - No Play.","Box Score"
"","11.00","JAX","TEN","11","2023-11-19","2","5:35","3","9","(5:35) (Shotgun) 16-T.Lawrence pass incomplete deep right to 7-Z.Jones. PENALTY on TEN-21-R.McCreary, Defensive Pass Interference, 27 yards, enforced at JAX 35 - No Play.","Box Score"
"","11.00","JAX","TEN","11","2023-11-19","2","1:14","3","2","(1:14) (Shotgun) PENALTY on TEN-58-H.Landry, Neutral Zone Infraction, 5 yards, enforced at JAX 37 - No Play.","Box Score"
"","11.00","LA","SEA","11","2023-11-19","3","1:49","1","10","(1:49) 24-R.Freeman right end to LA 31 for 16 yards (6-Q.Diggs). PENALTY on LA-17-P.Nacua, Offensive Holding, 8 yards, enforced at LA 17.","Box Score"
"","11.00","KC","PHI","11","2023-11-20","4","1:42","3","10","(1:42) (Shotgun) 15-P.Mahomes pass incomplete short right [94-J.Sweat]. PENALTY on KC-15-P.Mahomes, Intentional Grounding, 15 yards, enforced at KC 49.","Box Score"
"","11.00","KC","PHI","11","2023-11-20","3","3:34","1","10","(3:34) 10-I.Pacheco right end to KC 48 for 6 yards (24-J.Bradberry). PENALTY on KC-87-T.Kelce, Offensive Holding, 10 yards, enforced at KC 42 - No Play.","Box Score"
"","11.00","KC","PHI","11","2023-11-20","3","7:38","3","2","(7:38) (Shotgun) PENALTY on KC-74-J.Taylor, False Start, 5 yards, enforced at KC 37 - No Play.","Box Score"
"","11.00","TEN","JAX","11","2023-11-19","3","0:09","3","5","(:09) (Shotgun) 8-W.Levis pass incomplete left. PENALTY on JAX-45-K.Chaisson, Roughing the Passer, 15 yards, enforced at TEN 42 - No Play.","Box Score"
"","11.00","KC","PHI","11","2023-11-20","3","12:27","1","10","(12:27) 10-I.Pacheco right end to KC 41 for 5 yards (32-R.Blankenship). PENALTY on KC-65-T.Smith, Offensive Holding, 10 yards, enforced at KC 36 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","1","6:48","3","14","(6:48) (Shotgun) PENALTY on CIN, Defensive Too Many Men on Field, 5 yards, enforced at BAL 21 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","2","14:19","2","9","(14:19) (Shotgun) 8-L.Jackson pass incomplete short middle to 80-I.Likely. PENALTY on CIN-23-D.Hill, Defensive Pass Interference, 7 yards, enforced at BAL 44 - No Play.","Box Score"
"","11.00","CIN","BAL","11","2023-11-16","2","9:37","2","4","(9:37) (Shotgun) PENALTY on CIN, Delay of Game, 5 yards, enforced at BAL 33 - No Play.","Box Score"
"","11.00","CIN","BAL","11","2023-11-16","2","6:48","1","8","(6:48) (Shotgun) PENALTY on CIN-67-C.Volson, False Start, 5 yards, enforced at BAL 8 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","2","5:15","2","3","(5:15) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers for 68 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on BAL-3-O.Beckham, Offensive Holding, 10 yards, enforced at BAL 36.","Box Score"
"","11.00","CIN","BAL","11","2023-11-16","2","2:00","1","10","(2:00) (Shotgun) 28-J.Mixon left end to CIN 40 for 3 yards (6-P.Queen). PENALTY on BAL-99-O.Oweh, Illegal Use of Hands, 5 yards, enforced at CIN 40.","Box Score"
"","11.00","CIN","BAL","11","2023-11-16","2","1:38","4","3","(1:38) (Shotgun) PENALTY on CIN, Delay of Game, 5 yards, enforced at BAL 48 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","2","1:00","1","10","(1:00) (Shotgun) 8-L.Jackson pass short left to 80-I.Likely pushed ob at CIN 43 for 9 yards (57-G.Pratt). PENALTY on BAL-76-J.Simpson, Offensive Holding, 10 yards, enforced at BAL 48 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","2","0:54","1","20","(:54) (Shotgun) 8-L.Jackson pass incomplete deep left to 4-Z.Flowers. PENALTY on CIN-20-D.Turner, Defensive Pass Interference, 28 yards, enforced at BAL 38 - No Play.","Box Score"
"","11.00","CIN","BAL","11","2023-11-16","3","11:26","3","5","(11:26) (Shotgun) PENALTY on CIN, Delay of Game, 5 yards, enforced at BAL 42 - No Play.","Box Score"
"","11.00","CIN","BAL","11","2023-11-16","3","11:26","3","10","(11:26) (Shotgun) 6-J.Browning pass incomplete deep left to 16-T.Irwin [24-J.Clowney]. PENALTY on BAL-23-R.Ya-Sin, Defensive Pass Interference, 34 yards, enforced at BAL 47 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","4","11:46","2","2","(11:46) (Shotgun) 34-K.Mitchell left tackle to CIN 41 for 3 yards (27-J.Battle). PENALTY on BAL-76-J.Simpson, Offensive Holding, 11 yards, enforced at CIN 44 - No Play.","Box Score"
"","11.00","BAL","CIN","11","2023-11-16","4","7:45","2","4","(7:45) (Shotgun) PENALTY on BAL-65-P.Mekari, False Start, 5 yards, enforced at BAL 38 - No Play.","Box Score"
"","11.00","ARI","HOU","11","2023-11-19","1","14:19","1","10","(14:19) (Shotgun) 1-K.Murray pass incomplete deep left to 2-M.Brown. PENALTY on HOU-21-S.Nelson, Illegal Contact, 5 yards, enforced at ARI 38 - No Play.","Box Score"
"","11.00","ARI","HOU","11","2023-11-19","3","4:52","3","6","(4:52) (Shotgun) 1-K.Murray scrambles right end ran ob at HOU 18 for 6 yards (48-C.Harris). PENALTY on HOU-51-W.Anderson, Face Mask, 9 yards, enforced at HOU 18.","Box Score"
"","11.00","ARI","HOU","11","2023-11-19","4","8:12","3","5","(8:12) (Shotgun) 1-K.Murray pass incomplete deep left to 2-M.Brown [96-M.Collins]. PENALTY on ARI-2-M.Brown, Offensive Pass Interference, 10 yards, enforced at HOU 46 - No Play.","Box Score"
"","11.00","CHI","DET","11","2023-11-19","1","9:30","2","1","(9:30) 1-J.Fields pass incomplete short right to 18-R.Tonyan. PENALTY on DET-25-W.Harris, Defensive Pass Interference, 0 yards, enforced at DET 1 - No Play.","Box Score"
"","11.00","DET","CHI","11","2023-11-19","2","15:00","1","10","(15:00) 16-J.Goff pass incomplete deep right to 8-J.Reynolds. PENALTY on CHI-33-J.Johnson, Defensive Pass Interference, 34 yards, enforced at DET 31 - No Play.","Box Score"
"","11.00","DET","CHI","11","2023-11-19","2","14:53","1","10","(14:53) 26-J.Gibbs up the middle to CHI 32 for 3 yards (53-T.Edwards; 95-D.Walker). PENALTY on DET-75-C.Sorsdal, Offensive Holding, 10 yards, enforced at CHI 35 - No Play.","Box Score"
"","11.00","CHI","DET","11","2023-11-19","3","5:13","2","10","(5:13) (Shotgun) 1-J.Fields scrambles right end pushed ob at DET 23 for 5 yards (55-D.Barnes). PENALTY on CHI-58-D.Wright, Offensive Holding, 11 yards, enforced at DET 28 - No Play.","Box Score"
"","11.00","CHI","DET","11","2023-11-19","4","10:15","3","4","(10:15) (Shotgun) 1-J.Fields pass incomplete deep left to 11-D.Mooney. PENALTY on DET-32-B.Branch, Defensive Holding, 5 yards, enforced at CHI 27 - No Play.","Box Score"
"","11.00","CHI","DET","11","2023-11-19","4","6:48","3","14","(6:48) (Shotgun) 1-J.Fields scrambles left end to DET 31 for 29 yards (21-T.Walker). PENALTY on DET-1-C.Sutton, Illegal Contact, 5 yards, enforced at DET 31.","Box Score"
"","11.00","DAL","CAR","11","2023-11-19","2","13:55","2","3","(13:55) (Shotgun) 4-D.Prescott scrambles up the middle to CAR 37 for 4 yards (49-F.Luvu). PENALTY on DAL-73-Tyl.Smith, Offensive Holding, 10 yards, enforced at CAR 41 - No Play.","Box Score"
"","11.00","DAL","CAR","11","2023-11-19","2","12:11","3","19","(12:11) (Shotgun) 4-D.Prescott pass short right to 3-B.Cooks to CAR 24 for 8 yards (25-X.Woods). PENALTY on CAR-25-X.Woods, Horse Collar Tackle, 12 yards, enforced at CAR 24. Penalty on CAR-25-X.Woods, Face Mask, declined.","Box Score"
"","11.00","CAR","DAL","11","2023-11-19","2","10:32","3","12","(10:32) (Shotgun) PENALTY on CAR-63-A.Corbett, False Start, 5 yards, enforced at CAR 23 - No Play.","Box Score"
"","11.00","DAL","CAR","11","2023-11-19","2","1:19","3","10","(1:19) (Shotgun) 4-D.Prescott scrambles up the middle to CAR 38 for 3 yards (90-A.Barno). PENALTY on CAR-90-A.Barno, Unnecessary Roughness, 15 yards, enforced at CAR 38.","Box Score"
"","11.00","CAR","DAL","11","2023-11-19","3","15:00","1","10","(15:00) 30-C.Hubbard left end to CAR 32 for 7 yards (14-M.Bell). PENALTY on CAR-19-A.Thielen, Offensive Holding, 10 yards, enforced at CAR 26.","Box Score"
"","11.00","CAR","DAL","11","2023-11-19","3","8:18","4","7","(8:18) 10-J.Hekker punts 54 yards to DAL 2, Center-44-J.Jansen, downed by CAR-29-D.Jamison. PENALTY on DAL-54-S.Williams, Running Into the Kicker, 5 yards, enforced at CAR 44 - No Play.","Box Score"
"","11.00","DAL","CAR","11","2023-11-19","4","5:04","1","10","(5:04) 23-R.Dowdle left tackle to DAL 42 for 4 yards (26-D.Jackson). PENALTY on DAL-84-S.McKeon, Offensive Holding, 10 yards, enforced at DAL 38 - No Play.","Box Score"
"","11.00","GB","LAC","11","2023-11-19","2","3:49","3","7","(3:49) (No Huddle, Shotgun) PENALTY on GB-9-C.Watson, False Start, 5 yards, enforced at GB 34 - No Play.","Box Score"
"","11.00","LAC","GB","11","2023-11-19","4","9:03","1","10","(9:03) (Shotgun) 10-J.Herbert pass incomplete deep left to 84-S.Smartt. PENALTY on LAC-84-S.Smartt, Offensive Pass Interference, 10 yards, enforced at GB 38 - No Play.","Box Score"
"","11.00","GB","LAC","11","2023-11-19","4","3:58","3","20","(3:58) (Shotgun) 10-J.Love pass incomplete deep middle to 13-D.Wicks. PENALTY on LAC-26-A.Samuel, Defensive Pass Interference, 24 yards, enforced at GB 15 - No Play.","Box Score"
"","11.00","LAC","GB","11","2023-11-19","4","0:23","4","6","(:23) (Shotgun) PENALTY on GB-52-R.Gary, Defensive Offside, 5 yards, enforced at LAC 30 - No Play.","Box Score"
"","11.00","LV","MIA","11","2023-11-19","1","14:20","1","10","(14:20) 8-J.Jacobs left end to LV 49 for 7 yards (51-D.Long; 2-B.Chubb). PENALTY on LV-66-D.Parham, Offensive Holding, 10 yards, enforced at LV 42 - No Play.","Box Score"
"","11.00","LV","MIA","11","2023-11-19","1","9:14","1","10","(9:14) (No Huddle, Shotgun) 4-A.O'Connell pass short middle to 13-H.Renfrow to MIA 11 for 4 yards (4-K.Kohou). PENALTY on LV-87-M.Mayer, Offensive Pass Interference, 10 yards, enforced at MIA 15 - No Play.","Box Score"
"","11.00","MIA","LV","11","2023-11-19","2","11:30","2","5","(11:30) (Shotgun) 26-S.Ahmed left guard to LV 23 for 1 yard (9-T.Wilson, 5-D.Deablo). PENALTY on LV-9-T.Wilson, Face Mask, 11 yards, enforced at LV 23.","Box Score"
"","11.00","LV","MIA","11","2023-11-19","2","1:18","4","3","(1:18) (Punt formation) PENALTY on LV-36-C.Bolton, False Start, 5 yards, enforced at LV 32 - No Play.","Box Score"
"","11.00","MIN","DEN","11","2023-11-19","1","7:56","2","3","(7:56) 2-A.Mattison right guard to DEN 37 for 5 yards (0-J.Cooper). PENALTY on MIN-84-J.Oliver, Offensive Holding, 10 yards, enforced at DEN 42 - No Play.","Box Score"
"","11.00","MIN","DEN","11","2023-11-19","2","2:28","1","10","(2:28) 15-J.Dobbs pass short right to 87-T.Hockenson to DEN 41 for 16 yards (0-J.Cooper) [31-J.Simmons]. PENALTY on MIN-67-E.Ingram, Ineligible Downfield Pass, 5 yards, enforced at MIN 43 - No Play.","Box Score"
"","11.00","DEN","MIN","11","2023-11-19","3","14:22","2","11","(14:22) (Shotgun) 3-R.Wilson pass short left to 19-M.Mims to MIN 48 for 28 yards (22-H.Smith). PENALTY on DEN-45-N.Adkins, Offensive Holding, 10 yards, enforced at DEN 28.","Box Score"
"","11.00","MIN","DEN","11","2023-11-19","3","9:25","2","8","(9:25) (Shotgun) PENALTY on MIN-4-B.Powell, False Start, 5 yards, enforced at DEN 26 - No Play.","Box Score"
"","11.00","MIN","DEN","11","2023-11-19","3","9:03","3","13","(9:03) (Shotgun) 15-J.Dobbs pass deep left intended for 4-B.Powell INTERCEPTED by 2-P.Surtain [99-Z.Allen] at DEN 15. 2-P.Surtain pushed ob at MIN 15 for 70 yards (32-T.Chandler). PENALTY on DEN-2-P.Surtain, Defensive Pass Interference, 19 yards, enforced at DEN 31 - No Play.","Box Score"
"","11.00","MIN","DEN","11","2023-11-19","4","12:40","1","10","(12:40) 15-J.Dobbs pass incomplete short right to 32-T.Chandler. PENALTY on MIN-17-K.Osborn, Offensive Pass Interference, 10 yards, enforced at MIN 25 - No Play.","Box Score"
"","11.00","MIN","DEN","11","2023-11-19","4","8:37","1","10","(8:37) 2-A.Mattison left end to DEN 38 for no gain (99-Z.Allen). PENALTY on MIN-66-D.Risner, Offensive Holding, 10 yards, enforced at DEN 38 - No Play.","Box Score"
"","11.00","WAS","NYG","11","2023-11-19","4","3:05","4","1","(3:05) 14-S.Howell left end to NYG 30 for no gain (30-D.Holmes; 19-I.Simmons). PENALTY on NYG-55-J.Ward, Defensive Offside, 5 yards, enforced at NYG 30 - No Play.","Box Score"
"","11.00","NYJ","BUF","11","2023-11-19","1","13:26","1","10","(13:26) (Shotgun) 20-Bre.Hall right guard to NYJ 27 for 2 yards (50-G.Rousseau). PENALTY on BUF-97-J.Phillips, Unnecessary Roughness, 15 yards, enforced at NYJ 27.","Box Score"
"","11.00","BUF","NYJ","11","2023-11-19","2","14:09","1","10","(14:09) (Shotgun) 17-J.Allen sacked at NYJ 35 for -7 yards (sack split by 94-S.Thomas and 79-T.Smart). FUMBLES (94-S.Thomas) [79-T.Smart], recovered by BUF-79-S.Brown at NYJ 35. PENALTY on NYJ-4-D.Reed, Illegal Contact, 5 yards, enforced at NYJ 28 - No Play.","Box Score"
"","11.00","PIT","CLE","11","2023-11-19","2","13:21","1","10","(13:21) (Shotgun) PENALTY on PIT, Delay of Game, 5 yards, enforced at PIT 28 - No Play.","Box Score"
"","11.00","BUF","NYJ","11","2023-11-19","2","6:12","4","7","(6:12) (Shotgun) PENALTY on BUF, Delay of Game, 5 yards, enforced at NYJ 38 - No Play.","Box Score"
"","11.00","BUF","NYJ","11","2023-11-19","2","3:53","2","8","(3:53) (Shotgun) 17-J.Allen pass incomplete short left [0-A.Amos]. Thrown away. PENALTY on NYJ-1-A.Gardner, Defensive Holding, 5 yards, enforced at NYJ 9 - No Play.","Box Score"
"","11.00","BUF","NYJ","11","2023-11-19","2","0:22","1","10","(:22) (Shotgun) 17-J.Allen pass incomplete deep right. PENALTY on NYJ-47-B.Huff, Defensive Offside, 5 yards, enforced at BUF 36 - No Play.","Box Score"
"","11.00","NYJ","BUF","11","2023-11-19","3","9:20","3","8","(9:20) (Shotgun) 2-Z.Wilson pass short right to 10-A.Lazard to NYJ 33 for 6 yards (31-R.Douglas). PENALTY on BUF-31-R.Douglas, Defensive Pass Interference, 7 yards, enforced at NYJ 27 - No Play.","Box Score"
"","11.00","BUF","NYJ","11","2023-11-19","4","12:21","1","10","(12:21) (Shotgun) 28-L.Murray up the middle to NYJ 43 for 5 yards (11-J.Johnson, 3-J.Whitehead). PENALTY on BUF-73-D.Dawkins, Unnecessary Roughness, 15 yards, enforced at NYJ 43.","Box Score"
"","11.00","CLE","PIT","11","2023-11-19","2","3:14","1","10","(3:14) (Shotgun) 17-D.Thompson-Robinson pass incomplete deep left to 2-A.Cooper. PENALTY on PIT-24-J.Porter, Defensive Holding, 5 yards, enforced at CLE 39 - No Play.","Box Score"
"","11.00","PIT","CLE","11","2023-11-19","3","6:47","2","10","(6:47) 8-K.Pickett pass short right to 30-J.Warren to PIT 29 for 9 yards (95-M.Garrett). PENALTY on PIT-18-D.Johnson, Offensive Pass Interference, 10 yards, enforced at PIT 20 - No Play. Penalty on PIT-78-J.Daniels, Ineligible Downfield Pass, declined.","Box Score"
"","11.00","CLE","PIT","11","2023-11-19","3","3:19","3","10","(3:19) (Shotgun) 17-D.Thompson-Robinson pass short left to 19-C.Tillman to PIT 46 for 2 yards (17-T.Thompson). PENALTY on PIT-56-A.Highsmith, Roughing the Passer, 15 yards, enforced at PIT 46.","Box Score"
"","11.00","CLE","PIT","11","2023-11-19","4","0:20","2","8","(:20) PENALTY on PIT-95-K.Benton, Defensive Delay of Game, 5 yards, enforced at PIT 24 - No Play.","Box Score"
